YEAR,FIPS,PLACE,GEO_ID,NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2015,600884,Alhambra,6037480803,Census Tract 4808.03,104531.0,24310.0,89940.0,42203.0,,,,,108423.0,33002.0,,,,,81162.0,40623.0,128518.0,25064.0,82690.0,21731.0
2015,600884,Alhambra,6037480804,Census Tract 4808.04,70104.0,9044.0,67389.0,32762.0,,,,,71234.0,21531.0,,,67490.0,10092.0,75539.0,40400.0,85585.0,32208.0,66577.0,7768.0
2015,600884,Alhambra,6037480901,Census Tract 4809.01,74201.0,11387.0,51990.0,19734.0,,,,,76649.0,17016.0,,,87649.0,37395.0,,,37732.0,23705.0,73876.0,11609.0
2015,600884,Alhambra,6037480902,Census Tract 4809.02,51901.0,16749.0,35364.0,12247.0,,,,,48285.0,24160.0,,,84816.0,49196.0,110656.0,42600.0,27994.0,5369.0,78934.0,39684.0
2015,600884,Alhambra,6037480903,Census Tract 4809.03,66111.0,28616.0,100511.0,42033.0,,,,,58797.0,21291.0,,,,,,,38407.0,25535.0,86315.0,29025.0
2015,600884,Alhambra,6037481001,Census Tract 4810.01,46923.0,12510.0,43258.0,6603.0,,,,,48094.0,25444.0,,,57128.0,22163.0,,,39506.0,11024.0,54824.0,21828.0
2015,600884,Alhambra,6037481002,Census Tract 4810.02,67474.0,14899.0,145441.0,47127.0,,,,,77569.0,42151.0,,,63297.0,9369.0,,,136721.0,40414.0,65950.0,8387.0
2015,600884,Alhambra,6037481500,Census Tract 4815,58890.0,20963.0,101367.0,32480.0,,,,,53721.0,18640.0,,,,,130500.0,26299.0,80221.0,60361.0,,
2015,600884,Alhambra,6037481603,Census Tract 4816.03,58910.0,18533.0,94330.0,46420.0,,,,,58910.0,20654.0,,,38614.0,21439.0,,,109380.0,70808.0,47956.0,36301.0
2015,600884,Alhambra,6037481604,Census Tract 4816.04,65171.0,13621.0,52853.0,42395.0,,,,,63155.0,13679.0,,,79242.0,31915.0,,,,,78704.0,28403.0
2015,600884,Alhambra,6037481605,Census Tract 4816.05,76638.0,14510.0,93358.0,22206.0,,,,,70733.0,22511.0,,,74664.0,48735.0,,,92823.0,43515.0,76547.0,39961.0
2015,600884,Alhambra,6037481606,Census Tract 4816.06,55557.0,11839.0,72239.0,8270.0,,,,,51755.0,14876.0,,,50087.0,45886.0,,,,,72056.0,9382.0
2015,600884,Alhambra,6037481800,Census Tract 4818,98868.0,7606.0,104687.0,12909.0,,,,,97405.0,10522.0,,,70590.0,29849.0,,,83647.0,14121.0,110186.0,21646.0
2015,600884,Alhambra,6037481901,Census Tract 4819.01,98573.0,12149.0,80123.0,14132.0,,,,,113572.0,20404.0,,,98880.0,34362.0,,,78066.0,22444.0,97130.0,14489.0
2015,600884,Alhambra,6037481902,Census Tract 4819.02,74073.0,20667.0,72830.0,57512.0,,,,,62306.0,21647.0,,,130610.0,100163.0,,,,,105803.0,51557.0
2015,601150,Alondra Park,6037603702,Census Tract 6037.02,98845.0,18676.0,104811.0,20387.0,103467.0,41791.0,,,94129.0,57093.0,,,,,,,94234.0,25413.0,108647.0,39969.0
2015,601150,Alondra Park,6037603704,Census Tract 6037.04,55041.0,7655.0,56524.0,18195.0,56640.0,14519.0,,,31712.0,16378.0,,,53378.0,17584.0,59561.0,19008.0,49880.0,12557.0,53378.0,14262.0
2015,601290,Altadena,6037460100,Census Tract 4601,158956.0,12949.0,163901.0,31683.0,,,,,250001.0,,,,158074.0,156574.0,49161.0,2997.0,196874.0,35182.0,77560.0,47728.0
2015,601290,Altadena,6037460200,Census Tract 4602,123623.0,20466.0,131989.0,44227.0,101720.0,19755.0,,,109469.0,46333.0,,,,,134340.0,110515.0,152660.0,42208.0,110858.0,50846.0
2015,601290,Altadena,6037460301,Census Tract 4603.01,108681.0,26078.0,130610.0,27222.0,77937.0,9427.0,,,202634.0,48391.0,,,122468.0,73889.0,136859.0,127035.0,160441.0,50688.0,81678.0,7457.0
2015,601290,Altadena,6037460302,Census Tract 4603.02,105176.0,9924.0,123179.0,5953.0,58497.0,32265.0,,,142256.0,133860.0,,,136590.0,87664.0,,,123246.0,8903.0,122397.0,29012.0
2015,601290,Altadena,6037460900,Census Tract 4609,88665.0,10749.0,103134.0,13965.0,68967.0,14879.0,,,108574.0,21518.0,,,83734.0,16732.0,165787.0,52358.0,118249.0,34179.0,89753.0,7615.0
2015,601290,Altadena,6037461000,Census Tract 4610,76894.0,10003.0,79789.0,14999.0,68846.0,13999.0,,,94777.0,88080.0,,,46439.0,45785.0,103916.0,51511.0,95394.0,43794.0,78237.0,9609.0
2015,601290,Altadena,6037461100,Census Tract 4611,87880.0,21034.0,122871.0,15876.0,57387.0,25969.0,,,166980.0,40237.0,,,45882.0,10675.0,,,131137.0,15503.0,47300.0,12843.0
2015,601290,Altadena,6037461200,Census Tract 4612,142302.0,21229.0,146925.0,12780.0,117480.0,23997.0,,,,,,,,,,,145583.0,21443.0,147452.0,47253.0
2015,601290,Altadena,6037461300,Census Tract 4613,111410.0,13391.0,110398.0,16716.0,145194.0,87875.0,,,147468.0,38893.0,,,,,,,112535.0,16967.0,59527.0,14710.0
2015,601290,Altadena,6037462500,Census Tract 4625,135648.0,16830.0,135644.0,19021.0,,,,,225977.0,111395.0,,,91451.0,22428.0,60923.0,55383.0,131014.0,19268.0,93227.0,47697.0
2015,602462,Arcadia,6037430400,Census Tract 4304,160881.0,31206.0,159434.0,38658.0,,,,,167052.0,51477.0,,,108304.0,58087.0,,,157534.0,38364.0,108574.0,68739.0
2015,602462,Arcadia,6037430600,Census Tract 4306,154186.0,48868.0,147989.0,58630.0,,,,,163447.0,64339.0,,,196016.0,82579.0,,,148168.0,57867.0,193799.0,97813.0
2015,602462,Arcadia,6037430701,Census Tract 4307.01,116573.0,25883.0,130610.0,44827.0,,,,,142045.0,32993.0,,,62887.0,46166.0,123153.0,106261.0,117711.0,51897.0,73195.0,39415.0
2015,602462,Arcadia,6037430721,Census Tract 4307.21,86173.0,19481.0,79058.0,29111.0,,,,,86474.0,31334.0,,,,,,,79887.0,35854.0,,
2015,602462,Arcadia,6037430723,Census Tract 4307.23,84655.0,16673.0,73920.0,18305.0,,,,,93017.0,25837.0,,,85164.0,9320.0,,,77733.0,19955.0,84783.0,15916.0
2015,602462,Arcadia,6037430724,Census Tract 4307.24,72106.0,13665.0,59295.0,24708.0,,,,,76915.0,28555.0,,,,,,,67321.0,51586.0,35859.0,26199.0
2015,602462,Arcadia,6037430801,Census Tract 4308.01,81923.0,21125.0,75435.0,30269.0,,,,,88284.0,24263.0,,,20805.0,4711.0,207148.0,106683.0,69776.0,62098.0,71500.0,33543.0
2015,602462,Arcadia,6037430802,Census Tract 4308.02,124758.0,28730.0,104811.0,30502.0,,,,,137705.0,32794.0,,,,,,,99534.0,20912.0,220587.0,172772.0
2015,602462,Arcadia,6037430803,Census Tract 4308.03,123339.0,17357.0,128998.0,26007.0,,,,,122744.0,19258.0,,,,,,,126946.0,24335.0,98272.0,64583.0
2015,602462,Arcadia,6037430902,Census Tract 4309.02,97555.0,11456.0,97661.0,15564.0,81857.0,57608.0,,,134194.0,22954.0,,,62231.0,43613.0,,,98672.0,14357.0,81519.0,40281.0
2015,602462,Arcadia,6037431300,Census Tract 4313,110596.0,6171.0,104958.0,15764.0,,,,,146993.0,55704.0,,,,,,,99513.0,24648.0,109850.0,39783.0
2015,602462,Arcadia,6037431400,Census Tract 4314,73152.0,12474.0,71433.0,14216.0,,,82901.0,34913.0,109208.0,41708.0,,,54152.0,27268.0,55055.0,34157.0,73045.0,21139.0,65495.0,22115.0
2015,602462,Arcadia,6037431502,Census Tract 4315.02,83146.0,13145.0,91560.0,27239.0,,,,,76938.0,23666.0,,,,,,,96173.0,46305.0,82070.0,20564.0
2015,602462,Arcadia,6037431600,Census Tract 4316,120936.0,38456.0,121581.0,85868.0,,,,,136466.0,38876.0,,,,,66273.0,57723.0,,,126741.0,79385.0
2015,602462,Arcadia,6037431700,Census Tract 4317,106364.0,20380.0,96403.0,21401.0,,,,,130545.0,42718.0,,,,,,,96057.0,23483.0,69443.0,51888.0
2015,602462,Arcadia,6037431800,Census Tract 4318,80364.0,8082.0,77721.0,19054.0,,,,,84387.0,25883.0,,,,,144451.0,20471.0,79062.0,22259.0,40374.0,37630.0
2015,602462,Arcadia,6037431900,Census Tract 4319,74712.0,24147.0,85729.0,47328.0,,,,,81870.0,18260.0,,,,,155862.0,124741.0,98609.0,43555.0,,
2015,602462,Arcadia,6037432500,Census Tract 4325,59833.0,15598.0,55074.0,9398.0,,,,,89959.0,13144.0,,,50793.0,24434.0,,,83477.0,24107.0,52871.0,9030.0
2015,602462,Arcadia,6037463101,Census Tract 4631.01,86781.0,14664.0,81642.0,12072.0,,,,,100560.0,30148.0,,,,,,,78704.0,17891.0,85461.0,38241.0
2015,602462,Arcadia,6037480011,Census Tract 4800.11,76381.0,7103.0,86634.0,7705.0,130476.0,88415.0,,,85282.0,23572.0,,,36633.0,15255.0,,,81796.0,16583.0,59828.0,17838.0
2015,602896,Artesia,6037554514,Census Tract 5545.14,92971.0,10366.0,74670.0,14677.0,,,,,123009.0,16647.0,,,,,,,78731.0,5783.0,61189.0,10622.0
2015,602896,Artesia,6037554515,Census Tract 5545.15,118249.0,38721.0,117509.0,66847.0,66844.0,45930.0,,,130024.0,42413.0,,,,,,,115696.0,57296.0,250001.0,
2015,602896,Artesia,6037554516,Census Tract 5545.16,128494.0,20236.0,112067.0,12880.0,210099.0,143152.0,,,134181.0,17882.0,,,60220.0,50521.0,,,114106.0,23515.0,107431.0,60739.0
2015,602896,Artesia,6037554521,Census Tract 5545.21,104105.0,11709.0,80559.0,19735.0,,,,,140872.0,27627.0,,,72484.0,55316.0,105569.0,39125.0,74241.0,15722.0,109110.0,22362.0
2015,602896,Artesia,6037554801,Census Tract 5548.01,74932.0,11027.0,77209.0,19205.0,,,,,127789.0,26568.0,,,51830.0,16198.0,27412.0,11034.0,,,67352.0,12905.0
2015,602896,Artesia,6037554802,Census Tract 5548.02,81563.0,6581.0,90837.0,15615.0,,,,,80450.0,6489.0,,,60557.0,18318.0,,,79763.0,27944.0,83560.0,25495.0
2015,602896,Artesia,6037554900,Census Tract 5549,76626.0,13467.0,67110.0,16712.0,,,,,85906.0,50160.0,,,,,,,67217.0,15766.0,62715.0,29677.0
2015,603274,Avalon,6037599000,Census Tract 5990,77883.0,13981.0,85186.0,9071.0,,,,,,,,,,,47479.0,24443.0,97716.0,53906.0,62212.0,6136.0
2015,603274,Avalon,6037599100,Census Tract 5991,,,143070.0,133454.0,,,,,,,,,,,,,144097.0,112106.0,,
2015,603344,Avocado Heights,6037408202,Census Tract 4082.02,60602.0,10810.0,79334.0,26375.0,,,,,124161.0,18510.0,,,50665.0,3657.0,,,70949.0,45499.0,57511.0,8759.0
2015,603344,Avocado Heights,6037408301,Census Tract 4083.01,77845.0,13062.0,80265.0,16749.0,,,,,67554.0,56121.0,,,75555.0,41624.0,,,,,79287.0,13244.0
2015,603344,Avocado Heights,6037408302,Census Tract 4083.02,98836.0,10703.0,97689.0,11565.0,,,,,99651.0,40316.0,,,126025.0,71257.0,,,57243.0,36490.0,103198.0,18611.0
2015,603344,Avocado Heights,6037408303,Census Tract 4083.03,107885.0,17784.0,98858.0,12193.0,,,,,124506.0,78120.0,,,119554.0,30022.0,,,67456.0,51539.0,113891.0,16440.0
2015,603344,Avocado Heights,6037408402,Census Tract 4084.02,110455.0,15847.0,112793.0,17733.0,,,,,111403.0,33942.0,,,63619.0,55750.0,,,97101.0,12713.0,122965.0,13473.0
2015,603386,Azusa,6037400501,Census Tract 4005.01,153185.0,32162.0,143395.0,24146.0,,,,,195109.0,104789.0,,,,,,,156948.0,43745.0,137925.0,29760.0
2015,603386,Azusa,6037400602,Census Tract 4006.02,66056.0,16561.0,78731.0,21171.0,,,,,,,,,47630.0,30731.0,,,79152.0,18737.0,49664.0,23567.0
2015,603386,Azusa,6037400603,Census Tract 4006.03,95741.0,18645.0,101111.0,25887.0,83969.0,18044.0,,,105467.0,17203.0,,,76910.0,27523.0,,,87880.0,29924.0,97921.0,34410.0
2015,603386,Azusa,6037400604,Census Tract 4006.04,95981.0,16474.0,99167.0,15444.0,,,,,162322.0,49226.0,,,48503.0,15352.0,111665.0,52693.0,107391.0,17739.0,50166.0,21162.0
2015,603386,Azusa,6037400800,Census Tract 4008,77552.0,15770.0,70411.0,13746.0,,,,,108358.0,43053.0,,,78397.0,41051.0,,,70411.0,17143.0,78704.0,17858.0
2015,603386,Azusa,6037404000,Census Tract 4040,80261.0,8381.0,73073.0,6237.0,,,,,102330.0,68623.0,,,114114.0,44606.0,78757.0,44391.0,73579.0,19821.0,80860.0,10023.0
2015,603386,Azusa,6037404100,Census Tract 4041,75602.0,11400.0,62022.0,18142.0,,,165209.0,74290.0,114486.0,35753.0,,,106879.0,46366.0,,,51904.0,29378.0,80982.0,14047.0
2015,603386,Azusa,6037404201,Census Tract 4042.01,50051.0,9176.0,59899.0,9298.0,,,,,,,,,43367.0,7078.0,,,60943.0,14578.0,44804.0,9387.0
2015,603386,Azusa,6037404202,Census Tract 4042.02,63040.0,11877.0,62786.0,11848.0,,,92234.0,10250.0,,,,,67955.0,31343.0,51746.0,18759.0,58408.0,14102.0,69336.0,21931.0
2015,603386,Azusa,6037404301,Census Tract 4043.01,59622.0,4825.0,58741.0,13087.0,61678.0,52398.0,,,106021.0,21500.0,,,57929.0,6033.0,91911.0,75161.0,57870.0,15742.0,56975.0,6035.0
2015,603386,Azusa,6037404302,Census Tract 4043.02,72863.0,14702.0,68853.0,11641.0,,,,,52943.0,18430.0,,,86734.0,30028.0,,,78366.0,15233.0,72159.0,28467.0
2015,603386,Azusa,6037404401,Census Tract 4044.01,68463.0,10251.0,69659.0,9345.0,,,,,104811.0,94873.0,,,67463.0,30815.0,,,70143.0,25471.0,68415.0,11437.0
2015,603386,Azusa,6037404402,Census Tract 4044.02,87439.0,14001.0,87074.0,25077.0,,,,,101843.0,13973.0,,,83775.0,17705.0,,,59662.0,25592.0,87648.0,11741.0
2015,603386,Azusa,6037404501,Census Tract 4045.01,63239.0,7007.0,70143.0,8916.0,,,,,,,,,54739.0,16192.0,92508.0,21037.0,75141.0,56720.0,55810.0,9439.0
2015,603386,Azusa,6037404503,Census Tract 4045.03,92986.0,28036.0,99078.0,37008.0,,,,,120821.0,70550.0,,,79609.0,34200.0,,,123193.0,59484.0,80380.0,26060.0
2015,603386,Azusa,6037404504,Census Tract 4045.04,48404.0,5346.0,48521.0,4817.0,,,,,78406.0,48292.0,,,49694.0,28064.0,,,39506.0,15419.0,49658.0,6036.0
2015,603386,Azusa,6037930301,Census Tract 9303.01,98899.0,29800.0,98899.0,31784.0,,,,,72732.0,507.0,,,,,,,98899.0,31784.0,107768.0,88691.0
2015,603666,Baldwin Park,6037404701,Census Tract 4047.01,64465.0,6349.0,56437.0,14474.0,,,,,93244.0,23404.0,,,62038.0,6587.0,118549.0,11997.0,,,62377.0,6443.0
2015,603666,Baldwin Park,6037404702,Census Tract 4047.02,53890.0,11169.0,44689.0,19241.0,,,,,67079.0,14437.0,,,50562.0,17984.0,,,62426.0,34637.0,49468.0,12984.0
2015,603666,Baldwin Park,6037404703,Census Tract 4047.03,54088.0,6923.0,42296.0,17234.0,,,,,67609.0,42202.0,,,54546.0,6829.0,,,23381.0,12910.0,53995.0,7030.0
2015,603666,Baldwin Park,6037404801,Census Tract 4048.01,56224.0,7112.0,59316.0,24329.0,85729.0,67061.0,,,61812.0,18594.0,,,53418.0,6935.0,104067.0,74055.0,59662.0,58115.0,55559.0,5718.0
2015,603666,Baldwin Park,6037404802,Census Tract 4048.02,61638.0,30188.0,46993.0,27157.0,,,,,65777.0,13894.0,,,43863.0,35677.0,,,,,44325.0,24401.0
2015,603666,Baldwin Park,6037404803,Census Tract 4048.03,59303.0,19434.0,56759.0,32716.0,,,,,97823.0,96181.0,,,65615.0,24246.0,,,,,60020.0,19802.0
2015,603666,Baldwin Park,6037404901,Census Tract 4049.01,93277.0,13377.0,77578.0,27265.0,,,,,122010.0,35142.0,,,92173.0,25739.0,,,65950.0,30929.0,90710.0,12470.0
2015,603666,Baldwin Park,6037404902,Census Tract 4049.02,79205.0,4533.0,82654.0,11627.0,,,,,81430.0,4875.0,,,56722.0,20592.0,,,100511.0,10558.0,73553.0,12588.0
2015,603666,Baldwin Park,6037404903,Census Tract 4049.03,73498.0,17255.0,88432.0,12375.0,,,,,37535.0,18274.0,,,73271.0,21554.0,88202.0,68138.0,,,87741.0,13707.0
2015,603666,Baldwin Park,6037405001,Census Tract 4050.01,71536.0,9699.0,79865.0,17706.0,,,,,54546.0,41914.0,,,70509.0,12250.0,,,116837.0,34582.0,70224.0,7639.0
2015,603666,Baldwin Park,6037405002,Census Tract 4050.02,79216.0,8301.0,78432.0,9823.0,,,,,67240.0,30916.0,,,88393.0,22014.0,,,80086.0,66505.0,79322.0,9075.0
2015,603666,Baldwin Park,6037405101,Census Tract 4051.01,67946.0,11450.0,51241.0,9804.0,,,,,87612.0,48933.0,,,75130.0,10864.0,43053.0,37044.0,157015.0,98338.0,61095.0,11096.0
2015,603666,Baldwin Park,6037405102,Census Tract 4051.02,55374.0,7215.0,49526.0,17266.0,79370.0,58483.0,,,75464.0,22144.0,,,47166.0,18500.0,,,40312.0,25841.0,49931.0,10374.0
2015,603666,Baldwin Park,6037405201,Census Tract 4052.01,65070.0,15017.0,67772.0,7312.0,,,,,57024.0,23337.0,,,65171.0,29710.0,,,89331.0,27666.0,65319.0,18247.0
2015,603666,Baldwin Park,6037405202,Census Tract 4052.02,74265.0,16536.0,68034.0,22745.0,,,,,72101.0,51261.0,,,79712.0,12855.0,,,43941.0,14462.0,78847.0,11085.0
2015,603666,Baldwin Park,6037405203,Census Tract 4052.03,91826.0,12714.0,90837.0,18252.0,,,,,96480.0,77496.0,,,94734.0,15637.0,,,95781.0,92241.0,91316.0,13689.0
2015,603666,Baldwin Park,6037406901,Census Tract 4069.01,71384.0,4116.0,74174.0,11232.0,,,,,,,,,67786.0,36897.0,85502.0,786.0,,,71900.0,4614.0
2015,603666,Baldwin Park,6037407001,Census Tract 4070.01,84481.0,14034.0,85576.0,25481.0,,,,,120475.0,39139.0,,,75786.0,29319.0,,,120936.0,68971.0,77399.0,18253.0
2015,603666,Baldwin Park,6037407002,Census Tract 4070.02,85461.0,10849.0,99347.0,8915.0,,,,,77238.0,66680.0,,,57812.0,6952.0,92602.0,28777.0,123623.0,83527.0,83849.0,16265.0
2015,604870,Bell,6037532304,Census Tract 5323.04,56206.0,10859.0,53486.0,9999.0,,,,,,,,,72561.0,32449.0,104327.0,83044.0,,,56575.0,11971.0
2015,604870,Bell,6037533601,Census Tract 5336.01,46106.0,7777.0,47267.0,4089.0,,,,,,,,,38585.0,20947.0,,,36715.0,26305.0,46762.0,4448.0
2015,604870,Bell,6037533602,Census Tract 5336.02,45069.0,9288.0,42545.0,11655.0,,,,,,,,,41865.0,12251.0,,,,,41857.0,8551.0
2015,604870,Bell,6037533603,Census Tract 5336.03,53364.0,4964.0,52543.0,12918.0,,,,,,,,,54920.0,8506.0,52876.0,16062.0,41824.0,34116.0,53168.0,5395.0
2015,604870,Bell,6037533703,Census Tract 5337.03,46500.0,7202.0,46655.0,11379.0,,,,,,,,,47166.0,6233.0,,,,,46500.0,7604.0
2015,604870,Bell,6037533803,Census Tract 5338.03,45599.0,7394.0,45624.0,8043.0,,,,,,,,,58453.0,28737.0,27053.0,5399.0,,,47972.0,7221.0
2015,604870,Bell,6037533804,Census Tract 5338.04,48268.0,6678.0,49615.0,8398.0,,,,,,,,,47300.0,10248.0,,,44544.0,39840.0,48179.0,6621.0
2015,604870,Bell,6037533805,Census Tract 5338.05,50589.0,4548.0,50447.0,4536.0,,,,,,,,,50632.0,15727.0,,,44201.0,13344.0,51319.0,6491.0
2015,604870,Bell,6037533806,Census Tract 5338.06,44948.0,13879.0,44631.0,14779.0,,,,,,,,,,,143712.0,91519.0,,,44488.0,11169.0
2015,604996,Bell Gardens,6037533901,Census Tract 5339.01,53434.0,4023.0,53103.0,3974.0,,,,,,,,,53708.0,27480.0,81545.0,51987.0,,,53654.0,4094.0
2015,604996,Bell Gardens,6037533902,Census Tract 5339.02,48324.0,6814.0,47269.0,6975.0,,,,,,,,,55792.0,22731.0,,,,,48374.0,6907.0
2015,604996,Bell Gardens,6037534001,Census Tract 5340.01,48538.0,4917.0,46224.0,5081.0,,,,,,,,,51352.0,20507.0,,,,,48511.0,4782.0
2015,604996,Bell Gardens,6037534002,Census Tract 5340.02,68095.0,8786.0,65895.0,9302.0,,,,,,,,,79847.0,7174.0,,,64584.0,53806.0,69957.0,11718.0
2015,604996,Bell Gardens,6037534101,Census Tract 5341.01,52809.0,17163.0,52889.0,15220.0,,,,,,,,,,,,,,,52889.0,15987.0
2015,604996,Bell Gardens,6037534102,Census Tract 5341.02,45287.0,5791.0,45956.0,3812.0,,,,,,,,,39731.0,7239.0,,,62594.0,49761.0,45200.0,5993.0
2015,604996,Bell Gardens,6037534201,Census Tract 5342.01,45354.0,5405.0,46198.0,4632.0,,,,,,,,,40245.0,14911.0,,,29454.0,13974.0,46275.0,4705.0
2015,604996,Bell Gardens,6037534202,Census Tract 5342.02,43301.0,4804.0,41157.0,7763.0,,,,,,,,,46628.0,5906.0,,,,,43063.0,4551.0
2015,604996,Bell Gardens,6037534203,Census Tract 5342.03,51966.0,6981.0,53636.0,9288.0,,,,,,,,,47300.0,10356.0,,,27278.0,2803.0,52363.0,7029.0
2015,604982,Bellflower,6037551900,Census Tract 5519,77827.0,11583.0,63693.0,23527.0,64792.0,59189.0,,,105113.0,51023.0,,,71755.0,28845.0,,,58007.0,12297.0,78159.0,7850.0
2015,604982,Bellflower,6037553000,Census Tract 5530,100609.0,18279.0,90541.0,12919.0,140285.0,28323.0,51599.0,12403.0,120746.0,1153.0,,,69538.0,59035.0,66515.0,26060.0,84207.0,35705.0,89371.0,18983.0
2015,604982,Bellflower,6037553100,Census Tract 5531,86469.0,10568.0,100718.0,9450.0,68208.0,4769.0,94150.0,32319.0,96162.0,28748.0,,,78522.0,10408.0,,,91911.0,16218.0,91235.0,14739.0
2015,604982,Bellflower,6037553200,Census Tract 5532,89176.0,10664.0,84171.0,17101.0,111568.0,64691.0,,,104811.0,90918.0,,,87197.0,22184.0,,,93524.0,28027.0,80484.0,14538.0
2015,604982,Bellflower,6037553300,Census Tract 5533,67022.0,8322.0,64177.0,14413.0,,,,,79472.0,34984.0,,,65205.0,17818.0,100332.0,77496.0,59017.0,9805.0,67017.0,11441.0
2015,604982,Bellflower,6037554001,Census Tract 5540.01,66012.0,8971.0,66260.0,3903.0,,,,,106227.0,40802.0,,,59075.0,24261.0,87557.0,82586.0,59662.0,17659.0,71308.0,31357.0
2015,604982,Bellflower,6037554002,Census Tract 5540.02,56437.0,13215.0,54824.0,16371.0,48871.0,35874.0,,,70748.0,49199.0,,,67848.0,23226.0,,,52506.0,17683.0,65776.0,13945.0
