YEAR,FIPS,PLACE,GEO_ID,NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2016,600884,Alhambra,6037480304,Census Tract 4803.04,39875.0,17348.0,59104.0,8337.0,,,,,34364.0,11388.0,,,,,,,56171.0,48123.0,56248.0,33374.0
2016,600884,Alhambra,6037480400,Census Tract 4804,74527.0,17117.0,84630.0,24384.0,57008.0,35110.0,,,75379.0,26506.0,,,,,,,94719.0,32169.0,62854.0,19420.0
2016,600884,Alhambra,6037480500,Census Tract 4805,130907.0,22888.0,137087.0,36490.0,,,,,122062.0,38016.0,,,136462.0,87654.0,75174.0,66823.0,133659.0,35757.0,148047.0,56822.0
2016,600884,Alhambra,6037480704,Census Tract 4807.04,98148.0,12905.0,95514.0,27341.0,,,,,96310.0,28696.0,,,114163.0,72641.0,166673.0,105806.0,108150.0,21305.0,63544.0,49680.0
2016,600884,Alhambra,6037480802,Census Tract 4808.02,61184.0,15284.0,109093.0,34561.0,,,,,54788.0,5988.0,,,48533.0,9476.0,,,,,68055.0,17292.0
2016,600884,Alhambra,6037480803,Census Tract 4808.03,85725.0,12453.0,82412.0,16003.0,,,,,97106.0,30642.0,,,90083.0,29529.0,80067.0,38446.0,90697.0,35903.0,75085.0,15868.0
2016,600884,Alhambra,6037480804,Census Tract 4808.04,74780.0,7519.0,65836.0,23165.0,,,,,75244.0,19540.0,,,76014.0,8880.0,,,78180.0,36880.0,74230.0,10914.0
2016,600884,Alhambra,6037480901,Census Tract 4809.01,72455.0,16081.0,51230.0,12469.0,,,,,74501.0,25114.0,,,79245.0,50770.0,,,51340.0,29360.0,77598.0,11061.0
2016,600884,Alhambra,6037480902,Census Tract 4809.02,53617.0,10816.0,43923.0,14336.0,,,,,53854.0,15622.0,,,72273.0,34025.0,111678.0,54963.0,27764.0,9718.0,76544.0,26500.0
2016,600884,Alhambra,6037480903,Census Tract 4809.03,79747.0,20143.0,95225.0,48765.0,,,,,67350.0,21391.0,,,,,,,26107.0,19468.0,89147.0,28761.0
2016,600884,Alhambra,6037481001,Census Tract 4810.01,57875.0,10142.0,44309.0,12845.0,,,,,64075.0,18512.0,,,56601.0,29775.0,84158.0,41241.0,42897.0,12936.0,57640.0,26045.0
2016,600884,Alhambra,6037481002,Census Tract 4810.02,70953.0,17278.0,137627.0,57940.0,,,,,75109.0,48427.0,,,65736.0,9507.0,,,138351.0,62126.0,66635.0,13026.0
2016,600884,Alhambra,6037481500,Census Tract 4815,65533.0,20155.0,97505.0,56047.0,,,,,56314.0,14886.0,,,,,105862.0,60383.0,79418.0,56124.0,72273.0,67107.0
2016,600884,Alhambra,6037481603,Census Tract 4816.03,59773.0,11687.0,84053.0,70301.0,,,,,64871.0,17386.0,,,29132.0,18627.0,,,85485.0,78802.0,37587.0,17019.0
2016,600884,Alhambra,6037481604,Census Tract 4816.04,63585.0,15208.0,66405.0,25698.0,,,,,61831.0,17233.0,,,77085.0,52727.0,,,47993.0,20574.0,83077.0,18262.0
2016,600884,Alhambra,6037481605,Census Tract 4816.05,68339.0,16383.0,69347.0,18616.0,,,,,74263.0,18664.0,,,46165.0,30064.0,,,64671.0,60080.0,70044.0,30414.0
2016,600884,Alhambra,6037481606,Census Tract 4816.06,57700.0,9740.0,77108.0,51321.0,,,,,52938.0,15087.0,,,,,,,,,76866.0,41810.0
2016,600884,Alhambra,6037481800,Census Tract 4818,106127.0,11021.0,108932.0,17934.0,,,,,105685.0,14255.0,,,,,,,100927.0,22219.0,112229.0,46550.0
2016,600884,Alhambra,6037481901,Census Tract 4819.01,97021.0,13415.0,81785.0,8288.0,,,,,115378.0,25583.0,,,96523.0,29789.0,,,81282.0,19964.0,95264.0,18469.0
2016,600884,Alhambra,6037481902,Census Tract 4819.02,76224.0,15639.0,75048.0,64011.0,,,,,65268.0,26689.0,,,113935.0,100601.0,115455.0,111339.0,61505.0,43963.0,113556.0,32190.0
2016,601150,Alondra Park,6037603702,Census Tract 6037.02,95742.0,17321.0,102050.0,28102.0,103133.0,21739.0,,,91933.0,40260.0,,,134870.0,105314.0,,,82596.0,19251.0,136373.0,30793.0
2016,601150,Alondra Park,6037603704,Census Tract 6037.04,57943.0,5564.0,59902.0,20545.0,70593.0,27697.0,,,32546.0,23975.0,,,51035.0,28271.0,58901.0,19863.0,50567.0,16863.0,56081.0,17012.0
2016,601290,Altadena,6037460100,Census Tract 4601,150374.0,19375.0,153017.0,25784.0,,,,,250001.0,200200.0,,,,,,,161291.0,32325.0,115678.0,61774.0
2016,601290,Altadena,6037460200,Census Tract 4602,129127.0,20197.0,173028.0,25752.0,89260.0,14442.0,,,107501.0,40036.0,,,,,,,179717.0,22240.0,112135.0,48461.0
2016,601290,Altadena,6037460301,Census Tract 4603.01,111206.0,30366.0,134958.0,42552.0,77506.0,7943.0,,,219870.0,45610.0,,,169061.0,78035.0,,,157068.0,35126.0,100518.0,65496.0
2016,601290,Altadena,6037460302,Census Tract 4603.02,106283.0,15690.0,127684.0,11961.0,40329.0,27881.0,,,123300.0,43530.0,,,134428.0,114061.0,250001.0,,129939.0,16409.0,125230.0,18262.0
2016,601290,Altadena,6037460900,Census Tract 4609,87892.0,7668.0,99972.0,15345.0,66213.0,14215.0,,,104204.0,22661.0,,,86812.0,15936.0,163690.0,57037.0,115981.0,35394.0,88547.0,6973.0
2016,601290,Altadena,6037461000,Census Tract 4610,69917.0,8065.0,80710.0,15028.0,67997.0,13971.0,,,,,,,50233.0,17645.0,75351.0,53115.0,94264.0,48505.0,68819.0,15104.0
2016,601290,Altadena,6037461100,Census Tract 4611,93875.0,20607.0,118550.0,12488.0,76147.0,46397.0,,,,,,,45416.0,14833.0,,,132060.0,11733.0,46942.0,12272.0
2016,601290,Altadena,6037461200,Census Tract 4612,154884.0,19098.0,161995.0,35949.0,119290.0,31091.0,,,164498.0,137575.0,,,,,128785.0,76431.0,153105.0,18484.0,235404.0,67345.0
2016,601290,Altadena,6037461300,Census Tract 4613,108820.0,20821.0,115008.0,19072.0,,,,,136108.0,43783.0,,,57574.0,54416.0,,,115113.0,17042.0,57486.0,39442.0
2016,601290,Altadena,6037462500,Census Tract 4625,126591.0,20458.0,124930.0,34467.0,,,,,209424.0,94047.0,,,93976.0,1281.0,,,111137.0,30994.0,97546.0,92061.0
2016,602462,Arcadia,6037430400,Census Tract 4304,164391.0,37574.0,157002.0,28941.0,,,,,188318.0,54871.0,,,,,,,154342.0,23379.0,,
2016,602462,Arcadia,6037430600,Census Tract 4306,150303.0,28844.0,144125.0,22696.0,,,,,161795.0,81590.0,,,201094.0,167141.0,,,143449.0,35883.0,145618.0,71972.0
2016,602462,Arcadia,6037430701,Census Tract 4307.01,121655.0,25478.0,117404.0,27229.0,,,,,144704.0,32253.0,,,72630.0,25268.0,173151.0,118302.0,118951.0,31541.0,84164.0,40418.0
2016,602462,Arcadia,6037430721,Census Tract 4307.21,89076.0,17026.0,77885.0,22953.0,,,,,89843.0,37740.0,,,94163.0,50386.0,,,78681.0,30170.0,92379.0,70039.0
2016,602462,Arcadia,6037430723,Census Tract 4307.23,93054.0,14298.0,86108.0,22457.0,,,,,109842.0,34251.0,,,88263.0,55328.0,,,90511.0,26475.0,87116.0,19252.0
2016,602462,Arcadia,6037430724,Census Tract 4307.24,72273.0,17177.0,62968.0,24742.0,106513.0,41042.0,,,89398.0,30305.0,,,,,,,65268.0,43176.0,,
2016,602462,Arcadia,6037430801,Census Tract 4308.01,93786.0,16245.0,93892.0,12149.0,,,,,97106.0,25763.0,,,20467.0,3433.0,,,93459.0,16681.0,,
2016,602462,Arcadia,6037430802,Census Tract 4308.02,122223.0,36686.0,104111.0,36750.0,,,,,139027.0,45721.0,,,,,,,91977.0,30707.0,193975.0,113222.0
2016,602462,Arcadia,6037430803,Census Tract 4308.03,115254.0,24285.0,98433.0,23572.0,,,,,125761.0,19703.0,,,,,,,102678.0,41619.0,96470.0,65219.0
2016,602462,Arcadia,6037430902,Census Tract 4309.02,99982.0,12346.0,85193.0,28440.0,136992.0,76354.0,,,125442.0,24719.0,,,99153.0,90023.0,,,81824.0,45889.0,89324.0,35400.0
2016,602462,Arcadia,6037431300,Census Tract 4313,111328.0,8606.0,98186.0,12758.0,,,,,145514.0,55907.0,,,185557.0,142904.0,,,102147.0,18302.0,98137.0,26785.0
2016,602462,Arcadia,6037431400,Census Tract 4314,83762.0,14289.0,66292.0,14288.0,,,,,122754.0,40147.0,,,64425.0,36805.0,54656.0,29247.0,66292.0,19218.0,64800.0,22783.0
2016,602462,Arcadia,6037431502,Census Tract 4315.02,89147.0,16966.0,98433.0,17078.0,,,,,84425.0,23204.0,,,84428.0,62317.0,29303.0,15313.0,99972.0,24250.0,84984.0,23295.0
2016,602462,Arcadia,6037431600,Census Tract 4316,123671.0,47688.0,125628.0,73418.0,,,,,137049.0,61611.0,,,,,,,,,,
2016,602462,Arcadia,6037431700,Census Tract 4317,123496.0,27497.0,100551.0,41457.0,,,,,129707.0,34692.0,,,,,110208.0,103880.0,101178.0,55856.0,69482.0,56859.0
2016,602462,Arcadia,6037431800,Census Tract 4318,79693.0,9437.0,77649.0,23330.0,,,,,80590.0,14722.0,,,7960.0,7066.0,128945.0,54499.0,82182.0,21791.0,58624.0,26438.0
2016,602462,Arcadia,6037431900,Census Tract 4319,63676.0,15557.0,83376.0,30861.0,,,,,69861.0,20599.0,,,,,,,98062.0,38354.0,41390.0,38283.0
2016,602462,Arcadia,6037432500,Census Tract 4325,67694.0,14993.0,57347.0,14158.0,,,,,87770.0,10658.0,,,,,,,81788.0,25339.0,55555.0,5777.0
2016,602462,Arcadia,6037463101,Census Tract 4631.01,102391.0,17637.0,80989.0,9294.0,,,,,119658.0,24132.0,,,,,,,72963.0,22676.0,105384.0,60163.0
2016,602462,Arcadia,6037480011,Census Tract 4800.11,77326.0,10941.0,89093.0,12758.0,,,,,92171.0,26954.0,,,36908.0,20812.0,,,83426.0,19498.0,69248.0,15138.0
2016,602896,Artesia,6037554514,Census Tract 5545.14,99602.0,11776.0,78974.0,10625.0,81065.0,57509.0,,,113516.0,17580.0,,,49946.0,24672.0,,,79595.0,12961.0,66506.0,17133.0
2016,602896,Artesia,6037554515,Census Tract 5545.15,120227.0,25972.0,94241.0,36800.0,,,,,128308.0,33834.0,,,,,,,95302.0,39039.0,,
2016,602896,Artesia,6037554516,Census Tract 5545.16,129563.0,13764.0,116678.0,21318.0,158554.0,78808.0,,,133439.0,20141.0,,,58834.0,20057.0,,,116022.0,18515.0,109407.0,80649.0
2016,602896,Artesia,6037554521,Census Tract 5545.21,100018.0,9112.0,83997.0,13403.0,135312.0,93115.0,,,123135.0,23894.0,,,,,107896.0,35189.0,78090.0,11682.0,122279.0,35805.0
2016,602896,Artesia,6037554801,Census Tract 5548.01,67690.0,11170.0,69956.0,14586.0,,,,,112229.0,28365.0,,,45171.0,9061.0,,,,,53088.0,13192.0
2016,602896,Artesia,6037554802,Census Tract 5548.02,81824.0,6262.0,97371.0,21710.0,134357.0,84677.0,,,80413.0,11255.0,,,58321.0,26582.0,,,85406.0,21096.0,82325.0,26913.0
2016,602896,Artesia,6037554900,Census Tract 5549,68620.0,17230.0,66292.0,18977.0,,,,,80050.0,22973.0,,,69216.0,40647.0,62084.0,1684.0,76730.0,38267.0,61923.0,11534.0
2016,603274,Avalon,6037599000,Census Tract 5990,79519.0,12167.0,86868.0,12638.0,,,,,,,,,72977.0,24435.0,46821.0,26711.0,91327.0,29238.0,70972.0,13074.0
2016,603274,Avalon,6037599100,Census Tract 5991,,,,,,,,,,,,,,,,,,,,
2016,603344,Avocado Heights,6037408202,Census Tract 4082.02,59639.0,30678.0,91137.0,27371.0,,,,,,,,,52020.0,3428.0,,,,,58801.0,28884.0
2016,603344,Avocado Heights,6037408301,Census Tract 4083.01,85030.0,18088.0,84096.0,9546.0,,,,,99600.0,34146.0,,,78761.0,51286.0,,,53728.0,49592.0,84701.0,17305.0
2016,603344,Avocado Heights,6037408302,Census Tract 4083.02,96824.0,11213.0,95043.0,8559.0,,,,,81718.0,77444.0,,,118915.0,51034.0,,,55849.0,30889.0,104576.0,27057.0
2016,603344,Avocado Heights,6037408303,Census Tract 4083.03,95921.0,13957.0,95415.0,11086.0,,,,,,,,,112070.0,58698.0,,,75456.0,60751.0,103702.0,24140.0
2016,603344,Avocado Heights,6037408402,Census Tract 4084.02,114020.0,14069.0,115148.0,15768.0,,,,,110874.0,40125.0,,,122408.0,30743.0,115095.0,62146.0,92118.0,11047.0,122942.0,8187.0
2016,603386,Azusa,6037400501,Census Tract 4005.01,165293.0,21411.0,165027.0,30962.0,,,,,195577.0,195308.0,,,,,,,172722.0,83880.0,137738.0,42510.0
2016,603386,Azusa,6037400602,Census Tract 4006.02,72318.0,10093.0,71227.0,16884.0,,,,,50941.0,47226.0,,,75814.0,20505.0,,,71772.0,12342.0,75417.0,19695.0
2016,603386,Azusa,6037400603,Census Tract 4006.03,94289.0,18820.0,100887.0,32053.0,83840.0,62404.0,,,107255.0,17736.0,,,76853.0,21017.0,112142.0,84828.0,91496.0,42058.0,79044.0,34472.0
2016,603386,Azusa,6037400604,Census Tract 4006.04,95050.0,16658.0,101351.0,16408.0,106283.0,81317.0,66860.0,3137.0,165704.0,50847.0,,,49696.0,29780.0,109654.0,49422.0,104889.0,22178.0,67235.0,38922.0
2016,603386,Azusa,6037400800,Census Tract 4008,99608.0,19122.0,95337.0,27800.0,,,,,121303.0,15388.0,,,80182.0,67590.0,,,102546.0,51158.0,81774.0,30041.0
2016,603386,Azusa,6037404000,Census Tract 4040,77416.0,13135.0,72613.0,9628.0,,,,,104498.0,84114.0,,,92198.0,43602.0,71039.0,59520.0,70960.0,18139.0,80640.0,17240.0
2016,603386,Azusa,6037404100,Census Tract 4041,82537.0,9531.0,65962.0,11168.0,48712.0,3468.0,,,141189.0,66236.0,,,112494.0,36367.0,94772.0,30849.0,35250.0,17384.0,89147.0,17014.0
2016,603386,Azusa,6037404201,Census Tract 4042.01,50362.0,13731.0,58985.0,8817.0,,,,,,,,,48076.0,13755.0,,,70283.0,21813.0,47226.0,12725.0
2016,603386,Azusa,6037404202,Census Tract 4042.02,64038.0,6568.0,73759.0,26460.0,,,103077.0,59868.0,21226.0,17283.0,,,71636.0,19257.0,51810.0,28708.0,63432.0,16542.0,74820.0,17890.0
2016,603386,Azusa,6037404301,Census Tract 4043.01,62505.0,7157.0,51259.0,10341.0,64737.0,62348.0,,,107340.0,25393.0,,,63623.0,10318.0,90967.0,59563.0,46165.0,24313.0,60415.0,10569.0
2016,603386,Azusa,6037404302,Census Tract 4043.02,86140.0,14328.0,77649.0,14078.0,,,,,68717.0,63844.0,,,102337.0,44100.0,,,85432.0,28170.0,86317.0,20500.0
2016,603386,Azusa,6037404401,Census Tract 4044.01,72813.0,12217.0,72536.0,11648.0,,,,,106658.0,86113.0,,,79657.0,30393.0,,,67473.0,10979.0,80975.0,15249.0
2016,603386,Azusa,6037404402,Census Tract 4044.02,85605.0,10801.0,84849.0,12079.0,,,,,100462.0,13392.0,,,89265.0,26613.0,,,89412.0,50276.0,80733.0,17694.0
2016,603386,Azusa,6037404501,Census Tract 4045.01,64814.0,10625.0,69513.0,10253.0,,,,,,,,,61201.0,13983.0,93127.0,38936.0,75374.0,26460.0,57181.0,10158.0
2016,603386,Azusa,6037404503,Census Tract 4045.03,86317.0,10675.0,91800.0,21565.0,,,,,118014.0,64333.0,,,77129.0,18523.0,87654.0,18096.0,,,80833.0,16053.0
2016,603386,Azusa,6037404504,Census Tract 4045.04,49890.0,5573.0,49494.0,6719.0,,,,,80221.0,31156.0,,,51259.0,18267.0,,,40395.0,40152.0,50298.0,5693.0
2016,603386,Azusa,6037930301,Census Tract 9303.01,102413.0,17449.0,103077.0,14845.0,,,,,,,,,,,,,103077.0,14845.0,,
2016,603666,Baldwin Park,6037404701,Census Tract 4047.01,67207.0,8226.0,59129.0,11949.0,,,,,95130.0,20292.0,,,68216.0,8515.0,,,,,65711.0,6725.0
2016,603666,Baldwin Park,6037404702,Census Tract 4047.02,55982.0,7650.0,52572.0,12947.0,,,,,68635.0,14243.0,,,51769.0,14507.0,,,44219.0,35233.0,52581.0,7772.0
2016,603666,Baldwin Park,6037404703,Census Tract 4047.03,52723.0,6168.0,46763.0,21842.0,,,,,,,,,51182.0,10666.0,,,23733.0,12596.0,51965.0,7455.0
2016,603666,Baldwin Park,6037404801,Census Tract 4048.01,59232.0,8398.0,67163.0,21954.0,83840.0,42403.0,,,62021.0,18339.0,,,53806.0,9750.0,103739.0,55983.0,,,58452.0,11916.0
2016,603666,Baldwin Park,6037404802,Census Tract 4048.02,63428.0,23992.0,63029.0,25660.0,,,,,65319.0,12989.0,,,42644.0,9546.0,,,22287.0,12307.0,44422.0,34618.0
2016,603666,Baldwin Park,6037404803,Census Tract 4048.03,63279.0,25088.0,62483.0,48729.0,,,,,96841.0,77318.0,,,62880.0,20775.0,,,,,62994.0,20128.0
2016,603666,Baldwin Park,6037404901,Census Tract 4049.01,87917.0,10203.0,79741.0,29846.0,,,,,135161.0,32466.0,,,86029.0,31676.0,,,64586.0,57321.0,88020.0,19159.0
2016,603666,Baldwin Park,6037404902,Census Tract 4049.02,80140.0,6449.0,80898.0,15928.0,,,,,82190.0,9357.0,,,75616.0,21309.0,,,102766.0,42790.0,75138.0,8366.0
2016,603666,Baldwin Park,6037404903,Census Tract 4049.03,79241.0,19867.0,86759.0,28121.0,,,,,46279.0,17329.0,,,89545.0,15113.0,90739.0,51085.0,87555.0,83967.0,88649.0,13447.0
2016,603666,Baldwin Park,6037405001,Census Tract 4050.01,77357.0,13162.0,91876.0,16678.0,,,,,67508.0,16096.0,,,75085.0,18582.0,,,114701.0,112482.0,83113.0,17712.0
2016,603666,Baldwin Park,6037405002,Census Tract 4050.02,79040.0,7874.0,76991.0,9905.0,,,,,64131.0,21658.0,,,91833.0,20058.0,,,78535.0,19810.0,82289.0,12556.0
2016,603666,Baldwin Park,6037405101,Census Tract 4051.01,74616.0,9177.0,53563.0,12062.0,,,109553.0,75197.0,89147.0,27618.0,,,75775.0,12416.0,,,138018.0,63671.0,66805.0,9400.0
2016,603666,Baldwin Park,6037405102,Census Tract 4051.02,51783.0,4473.0,40329.0,12627.0,81310.0,58450.0,,,55908.0,14351.0,,,48658.0,12739.0,,,39161.0,22617.0,48622.0,11077.0
2016,603666,Baldwin Park,6037405201,Census Tract 4052.01,67367.0,9236.0,68507.0,5632.0,46108.0,1270.0,,,68871.0,18676.0,,,65919.0,30144.0,,,90341.0,26683.0,66213.0,15470.0
2016,603666,Baldwin Park,6037405202,Census Tract 4052.02,75085.0,8669.0,69867.0,34095.0,,,,,81824.0,29328.0,,,79418.0,4538.0,,,45104.0,27527.0,78358.0,6364.0
2016,603666,Baldwin Park,6037405203,Census Tract 4052.03,86968.0,12324.0,84539.0,11145.0,,,,,81187.0,80684.0,,,91270.0,21900.0,,,,,88058.0,10625.0
2016,603666,Baldwin Park,6037406901,Census Tract 4069.01,69248.0,5867.0,72874.0,12967.0,,,,,89147.0,24664.0,,,63941.0,32271.0,,,69089.0,46687.0,68275.0,6644.0
2016,603666,Baldwin Park,6037407001,Census Tract 4070.01,103841.0,30905.0,109577.0,19546.0,,,,,138895.0,48591.0,,,82956.0,33520.0,,,90739.0,50598.0,90241.0,37383.0
2016,603666,Baldwin Park,6037407002,Census Tract 4070.02,80251.0,17237.0,100092.0,13944.0,,,,,,,,,59242.0,9122.0,106021.0,69931.0,122312.0,76889.0,80251.0,16127.0
2016,604870,Bell,6037532304,Census Tract 5323.04,44176.0,12623.0,52417.0,5069.0,,,,,,,,,38725.0,2704.0,,,,,46288.0,13545.0
2016,604870,Bell,6037533601,Census Tract 5336.01,46843.0,3607.0,48875.0,7432.0,,,,,,,,,41512.0,23358.0,,,64914.0,48222.0,46654.0,3172.0
2016,604870,Bell,6037533602,Census Tract 5336.02,41708.0,8556.0,40859.0,9610.0,,,,,,,,,45634.0,10601.0,,,38061.0,5092.0,44610.0,8498.0
2016,604870,Bell,6037533603,Census Tract 5336.03,52628.0,6776.0,52118.0,12232.0,,,,,,,,,49986.0,14401.0,55370.0,10369.0,40792.0,20531.0,52660.0,7372.0
2016,604870,Bell,6037533703,Census Tract 5337.03,52039.0,6918.0,52258.0,7980.0,,,,,,,,,57663.0,22399.0,,,,,52533.0,7979.0
2016,604870,Bell,6037533803,Census Tract 5338.03,48660.0,5806.0,47226.0,7525.0,,,,,,,,,57972.0,29569.0,27062.0,5710.0,36386.0,28252.0,50066.0,6011.0
2016,604870,Bell,6037533804,Census Tract 5338.04,50796.0,7243.0,53329.0,12688.0,,,,,,,,,46060.0,14721.0,,,42982.0,28356.0,50796.0,7626.0
2016,604870,Bell,6037533805,Census Tract 5338.05,60901.0,8921.0,65268.0,12045.0,,,,,,,,,50676.0,18692.0,,,46271.0,10589.0,61538.0,7972.0
2016,604870,Bell,6037533806,Census Tract 5338.06,48481.0,15779.0,47902.0,18437.0,,,,,,,,,,,,,,,47500.0,13639.0
2016,604996,Bell Gardens,6037533901,Census Tract 5339.01,52910.0,7178.0,53371.0,6881.0,,,,,,,,,38843.0,30570.0,,,36708.0,36094.0,53036.0,7160.0
2016,604996,Bell Gardens,6037533902,Census Tract 5339.02,45996.0,3692.0,44505.0,6980.0,,,,,,,,,47168.0,6903.0,,,30101.0,4234.0,46430.0,3675.0
2016,604996,Bell Gardens,6037534001,Census Tract 5340.01,49815.0,5140.0,43940.0,6331.0,,,,,,,,,53480.0,13120.0,,,,,49377.0,6006.0
2016,604996,Bell Gardens,6037534002,Census Tract 5340.02,64197.0,7038.0,62446.0,12994.0,,,,,,,,,75616.0,27634.0,,,65268.0,34721.0,63959.0,7846.0
2016,604996,Bell Gardens,6037534101,Census Tract 5341.01,48344.0,9609.0,48667.0,21021.0,,,,,,,,,45830.0,10979.0,,,,,47178.0,11460.0
2016,604996,Bell Gardens,6037534102,Census Tract 5341.02,43762.0,5294.0,45104.0,3232.0,,,,,,,,,39030.0,9944.0,,,56955.0,53030.0,44167.0,4911.0
2016,604996,Bell Gardens,6037534201,Census Tract 5342.01,44775.0,4738.0,46009.0,3469.0,31520.0,29497.0,,,,,,,39710.0,15349.0,,,25869.0,6638.0,45582.0,3666.0
2016,604996,Bell Gardens,6037534202,Census Tract 5342.02,41877.0,4271.0,39096.0,10378.0,,,,,,,,,43429.0,4294.0,,,,,41730.0,4275.0
2016,604996,Bell Gardens,6037534203,Census Tract 5342.03,47660.0,8038.0,51118.0,10639.0,,,,,,,,,46311.0,10749.0,,,,,47660.0,8487.0
2016,604982,Bellflower,6037551900,Census Tract 5519,79153.0,6318.0,66641.0,27446.0,80093.0,52551.0,,,104228.0,36937.0,,,74514.0,9520.0,103792.0,20184.0,56974.0,14128.0,78770.0,9680.0
2016,604982,Bellflower,6037553000,Census Tract 5530,91421.0,12696.0,84212.0,8357.0,131834.0,26572.0,,,121384.0,65394.0,,,118200.0,39681.0,77649.0,50052.0,85214.0,27098.0,85068.0,12712.0
2016,604982,Bellflower,6037553100,Census Tract 5531,92627.0,19155.0,107400.0,21938.0,71925.0,13550.0,94135.0,28570.0,106430.0,44147.0,,,80064.0,8250.0,163966.0,60211.0,96461.0,18489.0,97902.0,16201.0
2016,604982,Bellflower,6037553200,Census Tract 5532,88602.0,9392.0,81352.0,18034.0,106835.0,37551.0,,,109444.0,90460.0,,,92643.0,18535.0,177696.0,72531.0,94135.0,23126.0,80815.0,9376.0
2016,604982,Bellflower,6037553300,Census Tract 5533,72010.0,10482.0,60757.0,12868.0,,,,,119393.0,94107.0,,,69710.0,48500.0,99759.0,57604.0,57397.0,9605.0,69905.0,16358.0
2016,604982,Bellflower,6037554001,Census Tract 5540.01,64957.0,10291.0,65657.0,11827.0,,,,,107961.0,96420.0,,,62084.0,16681.0,,,53675.0,17082.0,70221.0,19582.0
2016,604982,Bellflower,6037554002,Census Tract 5540.02,62982.0,10406.0,60852.0,13982.0,61687.0,53901.0,,,79977.0,28317.0,,,68201.0,26705.0,,,56058.0,25797.0,64018.0,15576.0
