YEAR,FIPS,PLACE,GEO_ID,NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2011,600212,Acton,6037910205,Census Tract 9102.05,120980.0,29993.0,126856.0,59856.0,,,,,150246.0,170738.0,,,119764.0,147568.0,,,97386.0,54146.0,121419.0,73934.0
2011,600212,Acton,6037910804,Census Tract 9108.04,126384.0,13746.0,128198.0,15810.0,,,,,,,,,90598.0,24690.0,,,127530.0,15344.0,104573.0,38329.0
2011,600212,Acton,6037910805,Census Tract 9108.05,108791.0,32148.0,106695.0,30280.0,,,,,231922.0,8786.0,,,191038.0,224179.0,,,107546.0,28415.0,84912.0,169485.0
2011,600212,Acton,6037910812,Census Tract 9108.12,137389.0,71437.0,105053.0,96556.0,,,,,,,,,,,,,103506.0,77522.0,,
2011,600212,Acton,6037910813,Census Tract 9108.13,137853.0,27863.0,144661.0,30205.0,,,,,250001.0,,,,250001.0,250001.0,53802.0,43284.0,145229.0,29862.0,156695.0,128640.0
2011,600394,Agoura Hills,6037800324,Census Tract 8003.24,165395.0,14194.0,159978.0,11435.0,,,,,250001.0,42681.0,,,,,187881.0,84052.0,159176.0,13717.0,164381.0,94151.0
2011,600394,Agoura Hills,6037800326,Census Tract 8003.26,154305.0,26536.0,155817.0,26047.0,43058.0,194614.0,,,196215.0,81875.0,,,,,101546.0,101745.0,160190.0,28830.0,108353.0,47889.0
2011,600394,Agoura Hills,6037800327,Census Tract 8003.27,117820.0,20729.0,118792.0,35071.0,,,,,125005.0,64782.0,,,70416.0,82372.0,178820.0,250001.0,116506.0,30996.0,113346.0,68035.0
2011,600394,Agoura Hills,6037800328,Census Tract 8003.28,144735.0,30812.0,128543.0,41337.0,,,,,221986.0,8631.0,,,,,,,127141.0,40022.0,,
2011,600394,Agoura Hills,6037800329,Census Tract 8003.29,128048.0,10768.0,126102.0,9570.0,181069.0,13746.0,,,161384.0,70871.0,,,116882.0,12598.0,182032.0,82558.0,125002.0,11942.0,117733.0,37984.0
2011,600394,Agoura Hills,6037800332,Census Tract 8003.32,186257.0,26609.0,197906.0,27522.0,,,,,175051.0,163124.0,,,133882.0,160306.0,,,201120.0,25100.0,131046.0,9222.0
2011,600450,Agua Dulce,6037910804,Census Tract 9108.04,126384.0,13746.0,128198.0,15810.0,,,,,,,,,90598.0,24690.0,,,127530.0,15344.0,104573.0,38329.0
2011,600450,Agua Dulce,6037910808,Census Tract 9108.08,123217.0,12414.0,122877.0,17077.0,,,,,74671.0,94530.0,,,,,140028.0,17328.0,129770.0,29383.0,119133.0,12710.0
2011,600450,Agua Dulce,6037910810,Census Tract 9108.10,137096.0,53185.0,148966.0,29139.0,99926.0,81176.0,,,250001.0,250001.0,,,85605.0,6654.0,,,154742.0,36254.0,87137.0,32561.0
2011,600450,Agua Dulce,6037910813,Census Tract 9108.13,137853.0,27863.0,144661.0,30205.0,,,,,250001.0,,,,250001.0,250001.0,53802.0,43284.0,145229.0,29862.0,156695.0,128640.0
2011,600884,Alhambra,6037480302,Census Tract 4803.02,73891.0,19098.0,97637.0,15362.0,43304.0,132646.0,,,60649.0,14256.0,,,119680.0,110850.0,73068.0,17769.0,98488.0,18681.0,85946.0,38392.0
2011,600884,Alhambra,6037480303,Census Tract 4803.03,72118.0,13596.0,75613.0,21670.0,,,,,66491.0,9772.0,,,102737.0,49069.0,20333.0,43743.0,63253.0,47050.0,93604.0,27820.0
2011,600884,Alhambra,6037480304,Census Tract 4803.04,50471.0,10579.0,85156.0,72219.0,250001.0,143229.0,,,42918.0,10766.0,,,53498.0,26172.0,,,95633.0,86236.0,54285.0,30318.0
2011,600884,Alhambra,6037480400,Census Tract 4804,96096.0,21025.0,87171.0,22367.0,,,120436.0,13016.0,112279.0,27848.0,,,48726.0,21760.0,12520.0,250001.0,106763.0,24277.0,66225.0,32024.0
2011,600884,Alhambra,6037480500,Census Tract 4805,138579.0,25707.0,175450.0,79898.0,250001.0,,,,140887.0,124328.0,,,114239.0,75766.0,136734.0,90116.0,188400.0,47189.0,90733.0,27135.0
2011,600884,Alhambra,6037480704,Census Tract 4807.04,100797.0,10595.0,101682.0,9443.0,164856.0,53038.0,,,92115.0,18247.0,,,141137.0,8198.0,76829.0,135340.0,106780.0,16030.0,109149.0,32117.0
2011,600884,Alhambra,6037480802,Census Tract 4808.02,81556.0,13637.0,91562.0,49058.0,,,70912.0,67067.0,82619.0,31908.0,,,56627.0,37695.0,,,76868.0,112132.0,80576.0,26182.0
2011,600884,Alhambra,6037480803,Census Tract 4808.03,105699.0,16892.0,87713.0,29637.0,,,,,154611.0,85200.0,,,132180.0,137139.0,130560.0,167400.0,108228.0,37427.0,91641.0,28531.0
2011,600884,Alhambra,6037480804,Census Tract 4808.04,82520.0,8814.0,92124.0,32788.0,60232.0,19211.0,,,82378.0,12245.0,,,81146.0,31112.0,91713.0,21042.0,101848.0,33560.0,68416.0,28119.0
2011,600884,Alhambra,6037480901,Census Tract 4809.01,63204.0,7122.0,71893.0,29406.0,,,,,65018.0,7345.0,,,59195.0,33025.0,,,41831.0,11734.0,62213.0,23696.0
2011,600884,Alhambra,6037480902,Census Tract 4809.02,53203.0,8985.0,46270.0,19918.0,20082.0,145320.0,,,52029.0,23746.0,,,96654.0,41743.0,,,56960.0,69087.0,50275.0,15694.0
