YEAR,FIPS,PLACE,GEO_ID,NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,2023_CPI_DOLLARS_ADJ_FACTOR
2017,616742,Covina,6037405900,Census Tract 4059,91345.0,13927.0,98557.0,14949.0,,,,,108033.0,36879.0,,,82737.0,26536.0,,,92032.0,43118.0,87735.0,19312.0,1.223021582733813
2017,616742,Covina,6037406000,Census Tract 4060,84804.0,11347.0,79191.0,17594.0,,,,,,,,,87140.0,40724.0,138973.0,85068.0,69188.0,15337.0,100671.0,17294.0,1.223021582733813
2017,616742,Covina,6037406101,Census Tract 4061.01,84184.0,16851.0,73543.0,17421.0,44717.0,13489.0,,,132494.0,118362.0,,,101594.0,8978.0,,,74582.0,51001.0,91421.0,15288.0,1.223021582733813
2017,616742,Covina,6037406102,Census Tract 4061.02,66992.0,14229.0,63077.0,20524.0,,,,,95649.0,67923.0,,,66010.0,15941.0,60625.0,34516.0,46882.0,16433.0,75654.0,16310.0,1.223021582733813
2017,616742,Covina,6037406200,Census Tract 4062,51309.0,10708.0,58782.0,15476.0,39203.0,26965.0,,,49956.0,7458.0,,,62281.0,22598.0,,,64362.0,27948.0,57399.0,22548.0,1.223021582733813
2017,617498,Cudahy,6037533806,Census Tract 5338.06,45521.0,18397.0,48462.0,26394.0,,,,,,,,,32005.0,11516.0,,,,,45165.0,14647.0,1.223021582733813
2017,617498,Cudahy,6037534201,Census Tract 5342.01,47217.0,5644.0,46933.0,5756.0,,,,,,,,,47086.0,23228.0,,,23696.0,12815.0,49004.0,5228.0,1.223021582733813
2017,617498,Cudahy,6037534301,Census Tract 5343.01,53507.0,20287.0,47902.0,22768.0,,,,,,,,,65371.0,28357.0,,,98453.0,80431.0,51528.0,20514.0,1.223021582733813
2017,617498,Cudahy,6037534302,Census Tract 5343.02,54719.0,11288.0,53085.0,10043.0,,,,,,,,,62123.0,24217.0,,,,,54614.0,11251.0,1.223021582733813
2017,617498,Cudahy,6037534403,Census Tract 5344.03,58476.0,11043.0,63291.0,12613.0,,,,,,,,,44717.0,15295.0,104340.0,60799.0,73659.0,20703.0,57329.0,11687.0,1.223021582733813
2017,617498,Cudahy,6037534404,Census Tract 5344.04,43088.0,5385.0,38602.0,8505.0,,,,,,,,,55800.0,18622.0,,,,,43456.0,6538.0,1.223021582733813
2017,617498,Cudahy,6037534405,Census Tract 5344.05,43555.0,5107.0,43437.0,7061.0,74910.0,71612.0,,,,,,,42806.0,17740.0,46475.0,17845.0,,,43787.0,6599.0,1.223021582733813
2017,617498,Cudahy,6037534406,Census Tract 5344.06,48556.0,10366.0,46955.0,7685.0,,,,,,,,,58385.0,10651.0,,,,,48265.0,10014.0,1.223021582733813
2017,617498,Cudahy,6037534502,Census Tract 5345.02,65674.0,15265.0,58650.0,18687.0,89907.0,31616.0,,,,,,,66830.0,35294.0,,,,,65896.0,15223.0,1.223021582733813
2017,617498,Cudahy,6037536102,Census Tract 5361.02,67896.0,23206.0,60996.0,14887.0,,,,,,,,,85122.0,30591.0,,,60039.0,12110.0,80482.0,22021.0,1.223021582733813
2017,617568,Culver City,6037220100,Census Tract 2201,63313.0,28734.0,76099.0,43736.0,66043.0,43059.0,,,,,,,,,19921.0,6664.0,71547.0,58068.0,,,1.223021582733813
2017,617568,Culver City,6037236000,Census Tract 2360,89387.0,17147.0,110727.0,32102.0,88739.0,19890.0,,,,,,,,,,,110597.0,43876.0,108442.0,101001.0,1.223021582733813
2017,617568,Culver City,6037270100,Census Tract 2701,75515.0,16074.0,92415.0,24069.0,45326.0,34992.0,,,98618.0,20104.0,,,59466.0,26625.0,40831.0,23639.0,94097.0,11208.0,58375.0,16082.0,1.223021582733813
2017,617568,Culver City,6037702400,Census Tract 7024,108193.0,11253.0,104038.0,12893.0,144622.0,113555.0,,,144045.0,60619.0,,,,,60734.0,22581.0,112231.0,21245.0,74367.0,34191.0,1.223021582733813
2017,617568,Culver City,6037702501,Census Tract 7025.01,107738.0,10184.0,109991.0,13889.0,,,,,181543.0,119327.0,,,72388.0,32027.0,245190.0,,123321.0,21827.0,96660.0,10700.0,1.223021582733813
2017,617568,Culver City,6037702502,Census Tract 7025.02,109843.0,13341.0,110895.0,16048.0,111499.0,70177.0,,,119934.0,12828.0,,,,,,,109651.0,17105.0,,,1.223021582733813
2017,617568,Culver City,6037702600,Census Tract 7026,112528.0,29520.0,127723.0,34182.0,107626.0,48187.0,,,105594.0,76531.0,,,,,61284.0,57071.0,128209.0,43137.0,123886.0,60162.0,1.223021582733813
2017,617568,Culver City,6037702700,Census Tract 7027,156010.0,15209.0,139555.0,24013.0,,,,,231924.0,78206.0,,,,,158676.0,34898.0,150515.0,23815.0,,,1.223021582733813
2017,617568,Culver City,6037702801,Census Tract 7028.01,78231.0,13682.0,71279.0,16776.0,131858.0,67129.0,,,105049.0,72866.0,,,142381.0,41792.0,,,70935.0,26023.0,78809.0,25850.0,1.223021582733813
2017,617568,Culver City,6037702802,Census Tract 7028.02,100463.0,15924.0,108107.0,29173.0,,,,,145234.0,41520.0,,,52852.0,24421.0,,,123136.0,27072.0,69846.0,20384.0,1.223021582733813
2017,617568,Culver City,6037702803,Census Tract 7028.03,85032.0,19852.0,95931.0,12291.0,110767.0,24094.0,,,91508.0,24514.0,,,54017.0,20621.0,73913.0,4825.0,106403.0,33973.0,52124.0,33682.0,1.223021582733813
2017,617568,Culver City,6037703001,Census Tract 7030.01,113613.0,23751.0,106327.0,17478.0,90282.0,45551.0,,,156634.0,51302.0,,,138444.0,61634.0,151254.0,104138.0,110989.0,20801.0,74793.0,57169.0,1.223021582733813
2017,618352,Del Aire,6037602200,Census Tract 6022,76189.0,8063.0,88262.0,28684.0,72902.0,18147.0,,,171493.0,104206.0,,,,,59989.0,20774.0,138385.0,43971.0,56631.0,17257.0,1.223021582733813
2017,618352,Del Aire,6037602301,Census Tract 6023.01,93692.0,14232.0,100935.0,11503.0,101282.0,69766.0,,,,,,,90962.0,36156.0,95701.0,37983.0,102832.0,8956.0,89356.0,11994.0,1.223021582733813
2017,619052,Desert View Highlands,6037910208,Census Tract 9102.08,76165.0,13474.0,77373.0,20577.0,118480.0,78563.0,,,,,,,54119.0,31998.0,,,80414.0,17355.0,63075.0,22670.0,1.223021582733813
2017,619052,Desert View Highlands,6037910401,Census Tract 9104.01,94755.0,15836.0,94439.0,24399.0,,,,,86961.0,34948.0,,,134342.0,89590.0,76375.0,62386.0,83987.0,38651.0,119040.0,38301.0,1.223021582733813
2017,619192,Diamond Bar,6037403200,Census Tract 4032,,,,,,,,,,,,,,,,,,,,,1.223021582733813
2017,619192,Diamond Bar,6037403303,Census Tract 4033.03,112731.0,14412.0,113894.0,24292.0,,,,,111667.0,20853.0,,,193442.0,107561.0,,,126888.0,70320.0,114658.0,29409.0,1.223021582733813
2017,619192,Diamond Bar,6037403304,Census Tract 4033.04,117772.0,19776.0,109053.0,32864.0,,,,,122986.0,24070.0,,,245190.0,182066.0,,,108033.0,32288.0,134022.0,65548.0,1.223021582733813
2017,619192,Diamond Bar,6037403305,Census Tract 4033.05,106687.0,15541.0,125007.0,14698.0,,,,,107148.0,39016.0,,,,,,,122654.0,29600.0,129335.0,108476.0,1.223021582733813
2017,619192,Diamond Bar,6037403312,Census Tract 4033.12,95968.0,19968.0,90929.0,35825.0,141214.0,114841.0,,,120698.0,29644.0,,,48794.0,32711.0,94211.0,46219.0,99753.0,31937.0,71508.0,31972.0,1.223021582733813
2017,619192,Diamond Bar,6037403316,Census Tract 4033.16,105073.0,15469.0,133768.0,10154.0,60464.0,52854.0,,,95294.0,43459.0,,,,,97623.0,81626.0,134625.0,8411.0,111525.0,75191.0,1.223021582733813
2017,619192,Diamond Bar,6037403319,Census Tract 4033.19,94587.0,16335.0,98791.0,22505.0,108352.0,50541.0,,,79879.0,32090.0,,,125499.0,55068.0,,,104297.0,58535.0,102428.0,15575.0,1.223021582733813
2017,619192,Diamond Bar,6037403320,Census Tract 4033.20,120079.0,17406.0,117640.0,49569.0,,,,,124001.0,15870.0,,,,,,,148482.0,46629.0,57754.0,47012.0,1.223021582733813
2017,619192,Diamond Bar,6037403321,Census Tract 4033.21,135090.0,11989.0,135370.0,16642.0,122083.0,89235.0,,,123429.0,28177.0,,,194613.0,80423.0,81365.0,35870.0,135252.0,23137.0,142411.0,51287.0,1.223021582733813
2017,619192,Diamond Bar,6037403322,Census Tract 4033.22,121223.0,28163.0,146151.0,34280.0,,,,,99057.0,27320.0,,,171575.0,26112.0,,,125579.0,80988.0,164439.0,19341.0,1.223021582733813
2017,619192,Diamond Bar,6037403323,Census Tract 4033.23,115968.0,17537.0,135625.0,23449.0,188720.0,128834.0,,,103359.0,19002.0,,,,,185677.0,122850.0,136804.0,29887.0,144279.0,104791.0,1.223021582733813
2017,619192,Diamond Bar,6037403324,Census Tract 4033.24,124820.0,15579.0,125971.0,28271.0,96450.0,29575.0,,,127967.0,52759.0,,,,,,,126410.0,43417.0,109131.0,68296.0,1.223021582733813
2017,619192,Diamond Bar,6037403325,Census Tract 4033.25,132733.0,17861.0,125032.0,26390.0,,,,,137814.0,26599.0,,,,,,,123612.0,52020.0,114467.0,89652.0,1.223021582733813
2017,619192,Diamond Bar,6037408703,Census Tract 4087.03,128636.0,22559.0,187275.0,11293.0,,,,,124164.0,17684.0,,,,,,,187390.0,17037.0,177032.0,81837.0,1.223021582733813
2017,619766,Downey,6037502801,Census Tract 5028.01,98881.0,17394.0,98453.0,18210.0,245190.0,,,,,,,,90841.0,44325.0,,,65181.0,9867.0,105431.0,17246.0,1.223021582733813
2017,619766,Downey,6037534203,Census Tract 5342.03,44392.0,5016.0,44594.0,4957.0,,,,,,,,,49601.0,18003.0,,,29964.0,26911.0,44508.0,5335.0,1.223021582733813
2017,619766,Downey,6037550300,Census Tract 5503,81997.0,24918.0,80608.0,14905.0,58415.0,40231.0,,,,,,,101664.0,34208.0,127107.0,116071.0,80831.0,42060.0,93408.0,31879.0,1.223021582733813
2017,619766,Downey,6037550400,Census Tract 5504,85994.0,27268.0,72847.0,19142.0,,,,,92032.0,16484.0,,,118371.0,41456.0,,,70477.0,54550.0,109766.0,38331.0,1.223021582733813
2017,619766,Downey,6037550500,Census Tract 5505,119865.0,35014.0,120836.0,30502.0,,,,,83526.0,55073.0,,,,,,,91394.0,16377.0,121621.0,23842.0,1.223021582733813
2017,619766,Downey,6037550601,Census Tract 5506.01,84359.0,3683.0,83603.0,9805.0,44505.0,24754.0,,,96313.0,61627.0,,,84134.0,15376.0,,,83132.0,6222.0,84664.0,9914.0,1.223021582733813
2017,619766,Downey,6037550602,Census Tract 5506.02,108661.0,17885.0,117206.0,27363.0,,,,,105685.0,42871.0,,,82681.0,17648.0,,,96924.0,42614.0,116187.0,28680.0,1.223021582733813
2017,619766,Downey,6037550700,Census Tract 5507,112673.0,11456.0,111037.0,10382.0,,,,,,,,,121943.0,41413.0,,,97434.0,20384.0,120718.0,10961.0,1.223021582733813
2017,619766,Downey,6037550800,Census Tract 5508,96313.0,12432.0,98545.0,12634.0,,,,,206941.0,138446.0,,,58898.0,27962.0,111119.0,30561.0,98313.0,7840.0,87119.0,14249.0,1.223021582733813
2017,619766,Downey,6037550901,Census Tract 5509.01,70880.0,11028.0,71500.0,11229.0,,,,,,,,,,,71435.0,60876.0,50450.0,29768.0,74451.0,15876.0,1.223021582733813
2017,619766,Downey,6037550902,Census Tract 5509.02,67459.0,7548.0,76259.0,12423.0,56718.0,28581.0,,,117877.0,36448.0,,,47737.0,8983.0,90198.0,53094.0,73709.0,8649.0,63378.0,8398.0,1.223021582733813
2017,619766,Downey,6037551000,Census Tract 5510,95686.0,22815.0,83547.0,11242.0,,,,,,,,,102113.0,26899.0,,,105910.0,32342.0,83502.0,9151.0,1.223021582733813
2017,619766,Downey,6037551101,Census Tract 5511.01,51638.0,10184.0,47392.0,6794.0,,,,,116413.0,79663.0,,,66864.0,15222.0,,,28435.0,7042.0,52791.0,17286.0,1.223021582733813
2017,619766,Downey,6037551102,Census Tract 5511.02,71435.0,16310.0,55731.0,18223.0,94020.0,30494.0,,,77273.0,22093.0,,,75361.0,17999.0,126888.0,78015.0,62680.0,31715.0,63291.0,24745.0,1.223021582733813
2017,619766,Downey,6037551201,Census Tract 5512.01,64673.0,14345.0,72871.0,18661.0,54154.0,23338.0,,,,,,,58476.0,34216.0,,,78986.0,34686.0,70519.0,21396.0,1.223021582733813
2017,619766,Downey,6037551202,Census Tract 5512.02,88588.0,6048.0,94574.0,10127.0,41046.0,40575.0,,,171263.0,24095.0,,,85883.0,17220.0,66349.0,9642.0,86325.0,61562.0,88612.0,9697.0,1.223021582733813
2017,619766,Downey,6037551300,Census Tract 5513,59375.0,9700.0,51959.0,11829.0,,,,,77968.0,31608.0,,,73707.0,27892.0,,,44525.0,27656.0,61889.0,12861.0,1.223021582733813
2017,619766,Downey,6037551401,Census Tract 5514.01,77008.0,12326.0,83162.0,17681.0,,,,,51130.0,36419.0,,,77826.0,12641.0,,,87989.0,21118.0,76317.0,13928.0,1.223021582733813
2017,619766,Downey,6037551402,Census Tract 5514.02,86410.0,11416.0,82044.0,22127.0,,,,,66693.0,52342.0,,,88018.0,36916.0,105656.0,30283.0,41423.0,12958.0,90841.0,39384.0,1.223021582733813
2017,619766,Downey,6037551501,Census Tract 5515.01,69064.0,6941.0,76407.0,19046.0,62516.0,7325.0,,,63206.0,59613.0,,,54526.0,26711.0,,,90368.0,77168.0,68629.0,8652.0,1.223021582733813
2017,619766,Downey,6037551502,Census Tract 5515.02,98033.0,15318.0,89688.0,15991.0,,,,,,,,,98657.0,57612.0,,,86537.0,11221.0,98530.0,33467.0,1.223021582733813
2017,619766,Downey,6037551600,Census Tract 5516,,,,,,,,,,,,,,,,,,,,,1.223021582733813
2017,619766,Downey,6037551700,Census Tract 5517,77050.0,14703.0,81546.0,16649.0,130834.0,99775.0,,,117598.0,59824.0,,,62680.0,2748.0,65267.0,5198.0,67961.0,9256.0,77190.0,18491.0,1.223021582733813
2017,619766,Downey,6037551800,Census Tract 5518,79713.0,7069.0,74727.0,22019.0,73709.0,26707.0,,,113710.0,13840.0,,,75643.0,22877.0,,,90962.0,46782.0,75166.0,5400.0,1.223021582733813
2017,619766,Downey,6037553400,Census Tract 5534,74146.0,8642.0,75129.0,12026.0,,,,,141871.0,78593.0,,,72107.0,21553.0,,,70979.0,43712.0,75397.0,10719.0,1.223021582733813
2017,619990,Duarte,6037430002,Census Tract 4300.02,85660.0,14783.0,77565.0,19138.0,69887.0,62107.0,,,125066.0,43686.0,,,96653.0,28778.0,,,73993.0,12953.0,91379.0,34786.0,1.223021582733813
2017,619990,Duarte,6037430003,Census Tract 4300.03,132502.0,8078.0,123656.0,11461.0,147120.0,62987.0,,,135947.0,17013.0,,,199666.0,31581.0,203327.0,88265.0,119602.0,11510.0,137420.0,28251.0,1.223021582733813
2017,619990,Duarte,6037430101,Census Tract 4301.01,57992.0,8907.0,62680.0,9119.0,,,,,55841.0,24519.0,,,,,,,66085.0,15208.0,54319.0,10867.0,1.223021582733813
2017,619990,Duarte,6037430102,Census Tract 4301.02,82724.0,26379.0,75267.0,7314.0,,,,,115763.0,3786.0,,,75729.0,42923.0,124358.0,83668.0,94975.0,37094.0,76386.0,19961.0,1.223021582733813
2017,620802,East Los Angeles,6037530202,Census Tract 5302.02,78876.0,15435.0,85704.0,22014.0,,,,,71762.0,10869.0,,,92260.0,28789.0,,,43230.0,22198.0,87215.0,8708.0,1.223021582733813
2017,620802,East Los Angeles,6037530301,Census Tract 5303.01,52702.0,12601.0,46342.0,14780.0,,,,,,,,,68413.0,27536.0,,,,,52462.0,15549.0,1.223021582733813
2017,620802,East Los Angeles,6037530302,Census Tract 5303.02,58364.0,11385.0,61184.0,13587.0,,,55281.0,43899.0,77968.0,20322.0,,,56565.0,20629.0,,,53380.0,22990.0,57376.0,11287.0,1.223021582733813
2017,620802,East Los Angeles,6037530400,Census Tract 5304,40794.0,12273.0,27222.0,5617.0,,,,,52148.0,28366.0,,,51094.0,3956.0,,,,,33582.0,11455.0,1.223021582733813
2017,620802,East Los Angeles,6037530500,Census Tract 5305,48495.0,8291.0,32916.0,29345.0,,,,,,,,,50862.0,35733.0,,,,,49803.0,8501.0,1.223021582733813
2017,620802,East Los Angeles,6037530601,Census Tract 5306.01,60692.0,10776.0,73162.0,29088.0,,,,,19874.0,18106.0,,,57350.0,10151.0,,,160267.0,25362.0,59317.0,11174.0,1.223021582733813
2017,620802,East Los Angeles,6037530602,Census Tract 5306.02,81280.0,17534.0,76949.0,45452.0,,,,,,,,,81025.0,32498.0,,,,,76439.0,20900.0,1.223021582733813
2017,620802,East Los Angeles,6037530700,Census Tract 5307,61915.0,8643.0,62680.0,23735.0,,,,,,,,,60196.0,9300.0,,,,,61202.0,9071.0,1.223021582733813
2017,620802,East Los Angeles,6037530801,Census Tract 5308.01,55515.0,6390.0,63444.0,26817.0,,,,,,,,,55101.0,5707.0,,,183653.0,119399.0,51205.0,5633.0,1.223021582733813
2017,620802,East Los Angeles,6037530802,Census Tract 5308.02,71423.0,7573.0,47033.0,15590.0,,,,,,,,,79570.0,8358.0,,,,,71504.0,7646.0,1.223021582733813
2017,620802,East Los Angeles,6037530901,Census Tract 5309.01,61374.0,9426.0,61690.0,22579.0,,,,,,,,,61392.0,10667.0,,,,,61485.0,9041.0,1.223021582733813
2017,620802,East Los Angeles,6037530902,Census Tract 5309.02,46092.0,8745.0,45183.0,10748.0,,,,,19529.0,4876.0,,,62098.0,19033.0,,,,,50068.0,10260.0,1.223021582733813
2017,620802,East Los Angeles,6037531000,Census Tract 5310,52865.0,7279.0,62850.0,25888.0,,,,,,,,,50982.0,9746.0,,,,,53140.0,7807.0,1.223021582733813
2017,620802,East Los Angeles,6037531101,Census Tract 5311.01,54185.0,8971.0,54861.0,9378.0,,,,,,,,,50979.0,20468.0,,,,,54185.0,8971.0,1.223021582733813
2017,620802,East Los Angeles,6037531102,Census Tract 5311.02,46016.0,11269.0,40322.0,13245.0,,,,,,,,,51877.0,16574.0,,,,,45208.0,13856.0,1.223021582733813
2017,620802,East Los Angeles,6037531201,Census Tract 5312.01,51669.0,6195.0,43223.0,25202.0,,,,,,,,,54147.0,14792.0,,,,,51269.0,5586.0,1.223021582733813
2017,620802,East Los Angeles,6037531202,Census Tract 5312.02,58149.0,6047.0,54356.0,15722.0,,,,,,,,,61875.0,6795.0,,,,,58149.0,6528.0,1.223021582733813
2017,620802,East Los Angeles,6037531301,Census Tract 5313.01,46198.0,10462.0,40999.0,8476.0,,,,,,,,,50615.0,17800.0,,,,,47168.0,10996.0,1.223021582733813
2017,620802,East Los Angeles,6037531302,Census Tract 5313.02,50769.0,8628.0,42132.0,13546.0,,,,,,,,,58094.0,31413.0,,,,,51038.0,8228.0,1.223021582733813
2017,620802,East Los Angeles,6037531502,Census Tract 5315.02,50724.0,5693.0,44704.0,6459.0,,,,,,,,,57023.0,9816.0,,,,,51351.0,5491.0,1.223021582733813
2017,620802,East Los Angeles,6037531503,Census Tract 5315.03,45279.0,5215.0,44886.0,12047.0,,,,,,,,,47938.0,6947.0,,,,,45729.0,6806.0,1.223021582733813
2017,620802,East Los Angeles,6037531504,Census Tract 5315.04,50726.0,7048.0,45353.0,22491.0,,,,,,,,,50840.0,4202.0,,,,,51133.0,7053.0,1.223021582733813
2017,620802,East Los Angeles,6037531602,Census Tract 5316.02,38857.0,20616.0,35278.0,18548.0,,,,,,,,,48484.0,19173.0,,,12899.0,1974.0,38984.0,20179.0,1.223021582733813
2017,620802,East Los Angeles,6037531603,Census Tract 5316.03,51566.0,6133.0,39324.0,22852.0,,,,,,,,,53303.0,5587.0,,,,,52145.0,5669.0,1.223021582733813
2017,620802,East Los Angeles,6037531604,Census Tract 5316.04,44856.0,9925.0,41218.0,13141.0,,,,,,,,,49838.0,13079.0,,,94975.0,65752.0,43987.0,7542.0,1.223021582733813
2017,620802,East Los Angeles,6037531701,Census Tract 5317.01,52140.0,6985.0,48013.0,13006.0,,,,,,,,,51920.0,22769.0,,,42104.0,16851.0,51861.0,7403.0,1.223021582733813
2017,620802,East Los Angeles,6037531702,Census Tract 5317.02,46306.0,10600.0,44397.0,13272.0,,,,,,,,,48781.0,19764.0,,,,,45769.0,9880.0,1.223021582733813
2017,620802,East Los Angeles,6037531800,Census Tract 5318,54592.0,7495.0,51916.0,7008.0,,,,,,,,,56301.0,13525.0,,,71241.0,31256.0,53606.0,7821.0,1.223021582733813
2017,620802,East Los Angeles,6037531901,Census Tract 5319.01,47843.0,6497.0,46233.0,13985.0,,,,,,,,,50013.0,11202.0,55419.0,32439.0,,,48035.0,6868.0,1.223021582733813
2017,620802,East Los Angeles,6037531902,Census Tract 5319.02,59922.0,8757.0,58788.0,13102.0,,,,,,,,,59368.0,49477.0,,,,,58891.0,9460.0,1.223021582733813
2017,620984,East Pasadena,6037463101,Census Tract 4631.01,103520.0,15738.0,81582.0,14615.0,221978.0,88287.0,,,115377.0,17191.0,,,,,200015.0,189402.0,70782.0,23917.0,114148.0,55042.0,1.223021582733813
2017,620984,East Pasadena,6037463102,Census Tract 4631.02,114883.0,26415.0,122876.0,27461.0,,,,,115423.0,51322.0,,,48421.0,36725.0,,,129346.0,21852.0,48745.0,44591.0,1.223021582733813
2017,621034,East Rancho Dominguez,6037541802,Census Tract 5418.02,63496.0,16995.0,56480.0,2546.0,95025.0,17089.0,,,,,,,62273.0,46163.0,,,,,57381.0,6679.0,1.223021582733813
2017,621034,East Rancho Dominguez,6037542000,Census Tract 5420,54983.0,11973.0,65286.0,19770.0,51939.0,5905.0,,,,,,,51152.0,17492.0,,,,,59432.0,18304.0,1.223021582733813
2017,621034,East Rancho Dominguez,6037542103,Census Tract 5421.03,51150.0,6721.0,49853.0,5281.0,69212.0,35451.0,,,,,,,52318.0,21866.0,133684.0,49976.0,,,50494.0,6198.0,1.223021582733813
2017,621034,East Rancho Dominguez,6037542104,Census Tract 5421.04,77394.0,15918.0,,,88450.0,31677.0,,,,,,,64160.0,16462.0,,,,,71471.0,19705.0,1.223021582733813
2017,621034,East Rancho Dominguez,6037542105,Census Tract 5421.05,47698.0,10941.0,43603.0,9382.0,,,,,,,,,71513.0,26242.0,,,,,51706.0,13536.0,1.223021582733813
2017,621034,East Rancho Dominguez,6037542106,Census Tract 5421.06,55592.0,8259.0,69668.0,12885.0,41496.0,26215.0,,,,,,,54684.0,12211.0,11313.0,6374.0,,,61613.0,7023.0,1.223021582733813
2017,621034,East Rancho Dominguez,6037542200,Census Tract 5422,57369.0,9293.0,48643.0,19842.0,62481.0,22807.0,,,,,,,58341.0,13209.0,,,,,56001.0,10100.0,1.223021582733813
2017,621096,East San Gabriel,6037463101,Census Tract 4631.01,103520.0,15738.0,81582.0,14615.0,221978.0,88287.0,,,115377.0,17191.0,,,,,200015.0,189402.0,70782.0,23917.0,114148.0,55042.0,1.223021582733813
2017,621096,East San Gabriel,6037480002,Census Tract 4800.02,125903.0,15675.0,97136.0,50497.0,,,,,129182.0,31393.0,,,154759.0,62021.0,,,127981.0,66790.0,114541.0,38338.0,1.223021582733813
2017,621096,East San Gabriel,6037480011,Census Tract 4800.11,77503.0,7075.0,85567.0,7914.0,,,,,99231.0,21657.0,,,35345.0,13158.0,,,74528.0,23389.0,66579.0,23823.0,1.223021582733813
2017,621096,East San Gabriel,6037480012,Census Tract 4800.12,85230.0,17846.0,80209.0,18162.0,,,,,112024.0,8440.0,,,66107.0,34453.0,127107.0,64415.0,83318.0,26555.0,67510.0,14980.0,1.223021582733813
2017,621096,East San Gabriel,6037480102,Census Tract 4801.02,80633.0,16478.0,91946.0,52641.0,,,99231.0,22254.0,81370.0,24590.0,,,,,70197.0,37565.0,50110.0,45675.0,93182.0,22784.0,1.223021582733813
2017,621292,East Whittier,6037503701,Census Tract 5037.01,90688.0,9893.0,91582.0,11905.0,,,,,95421.0,48542.0,,,111346.0,63502.0,,,98845.0,9957.0,82503.0,12315.0,1.223021582733813
2017,621292,East Whittier,6037503702,Census Tract 5037.02,88516.0,12438.0,89773.0,12898.0,,,,,,,,,90417.0,27074.0,78648.0,57000.0,93995.0,15469.0,77288.0,22071.0,1.223021582733813
2017,622230,El Monte,6037404701,Census Tract 4047.01,64088.0,10260.0,54462.0,12520.0,,,,,90428.0,34377.0,,,77305.0,21469.0,,,25083.0,14104.0,64635.0,10496.0,1.223021582733813
2017,622230,El Monte,6037431501,Census Tract 4315.01,59786.0,9529.0,48599.0,20050.0,,,,,75599.0,36014.0,,,,,,,47956.0,17071.0,,,1.223021582733813
2017,622230,El Monte,6037431502,Census Tract 4315.02,73381.0,18353.0,84777.0,31633.0,,,,,74336.0,27940.0,,,,,,,75420.0,43651.0,81599.0,52279.0,1.223021582733813
2017,622230,El Monte,6037432101,Census Tract 4321.01,100135.0,20658.0,74209.0,18377.0,,,,,118255.0,25830.0,,,134915.0,66970.0,,,57875.0,26494.0,124786.0,50419.0,1.223021582733813
2017,622230,El Monte,6037432102,Census Tract 4321.02,96129.0,9283.0,90351.0,24659.0,,,,,97247.0,23176.0,,,,,,,78478.0,27226.0,99903.0,54758.0,1.223021582733813
2017,622230,El Monte,6037432300,Census Tract 4323,57712.0,10904.0,49559.0,8681.0,,,,,57138.0,10135.0,,,,,181924.0,66946.0,44221.0,43329.0,61304.0,18276.0,1.223021582733813
2017,622230,El Monte,6037432401,Census Tract 4324.01,50259.0,8677.0,46818.0,11443.0,,,,,53507.0,14098.0,,,56106.0,29647.0,150643.0,31805.0,,,49249.0,8562.0,1.223021582733813
2017,622230,El Monte,6037432402,Census Tract 4324.02,59241.0,21123.0,48666.0,19587.0,,,,,61824.0,10890.0,,,75080.0,52905.0,,,88270.0,65517.0,44975.0,13584.0,1.223021582733813
2017,622230,El Monte,6037432500,Census Tract 4325,67686.0,16095.0,57500.0,13226.0,,,,,88822.0,17746.0,,,57722.0,39955.0,,,80877.0,20376.0,55873.0,4539.0,1.223021582733813
2017,622230,El Monte,6037432601,Census Tract 4326.01,60751.0,7382.0,57092.0,13631.0,,,,,88822.0,20292.0,,,57772.0,43154.0,,,62986.0,35111.0,57056.0,10785.0,1.223021582733813
2017,622230,El Monte,6037432602,Census Tract 4326.02,87017.0,17251.0,96220.0,41853.0,,,,,85503.0,16270.0,,,66975.0,50995.0,,,,,72701.0,47028.0,1.223021582733813
2017,622230,El Monte,6037432700,Census Tract 4327,48120.0,15949.0,44946.0,6383.0,,,,,94173.0,24403.0,,,32104.0,29817.0,,,44052.0,29090.0,43757.0,12271.0,1.223021582733813
2017,622230,El Monte,6037432801,Census Tract 4328.01,30423.0,6894.0,53243.0,7584.0,,,,,22572.0,1166.0,,,38852.0,7049.0,,,,,47879.0,9840.0,1.223021582733813
2017,622230,El Monte,6037432802,Census Tract 4328.02,43146.0,10725.0,34307.0,10900.0,,,,,33274.0,19551.0,,,54751.0,15689.0,78158.0,75161.0,50450.0,14684.0,39367.0,13462.0,1.223021582733813
2017,622230,El Monte,6037432902,Census Tract 4329.02,79306.0,23142.0,47392.0,18495.0,,,,,94784.0,16596.0,,,,,,,41277.0,16645.0,68285.0,51040.0,1.223021582733813
2017,622230,El Monte,6037433101,Census Tract 4331.01,49967.0,6631.0,43982.0,12145.0,,,,,56425.0,11960.0,,,,,,,26295.0,22453.0,49038.0,16116.0,1.223021582733813
