YEAR,FIPS,PLACE,GEO_ID,NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2013,600212,Acton,6037910205,Census Tract 9102.05,128090.0,23742.0,132659.0,24709.0,,,,,213989.0,250001.0,,,29494.0,187433.0,,,132017.0,35003.0,119488.0,132245.0
2013,600212,Acton,6037910804,Census Tract 9108.04,125166.0,15059.0,126487.0,17642.0,,,,,,,,,113758.0,2252.0,,,126448.0,18526.0,115584.0,4823.0
2013,600212,Acton,6037910805,Census Tract 9108.05,86556.0,14781.0,90812.0,26593.0,,,,,,,,,65332.0,29672.0,,,99249.0,30355.0,69519.0,21382.0
2013,600212,Acton,6037910812,Census Tract 9108.12,99844.0,38903.0,99844.0,38903.0,,,,,,,,,,,,,91634.0,37632.0,,
2013,600212,Acton,6037910813,Census Tract 9108.13,133864.0,17701.0,131586.0,14722.0,,,,,,,,,,,241172.0,230893.0,131481.0,13265.0,188851.0,122802.0
2013,600394,Agoura Hills,6037800324,Census Tract 8003.24,152942.0,16981.0,148207.0,18605.0,,,,,250001.0,87590.0,,,,,,,144760.0,20902.0,161573.0,96388.0
2013,600394,Agoura Hills,6037800326,Census Tract 8003.26,140489.0,14715.0,140111.0,11026.0,,,,,226173.0,42689.0,,,,,106194.0,162771.0,139898.0,11692.0,122753.0,161087.0
2013,600394,Agoura Hills,6037800327,Census Tract 8003.27,90918.0,26515.0,91364.0,29046.0,,,,,137670.0,36646.0,,,33796.0,12431.0,176261.0,250001.0,92750.0,26430.0,45105.0,96383.0
2013,600394,Agoura Hills,6037800328,Census Tract 8003.28,113904.0,29825.0,114464.0,39699.0,83546.0,156389.0,,,91078.0,116130.0,,,,,,,113100.0,28248.0,,
2013,600394,Agoura Hills,6037800329,Census Tract 8003.29,136527.0,18737.0,136603.0,21653.0,,,,,171284.0,98055.0,,,,,181953.0,61846.0,137968.0,24162.0,117047.0,17975.0
2013,600394,Agoura Hills,6037800332,Census Tract 8003.32,194285.0,21235.0,201032.0,18859.0,,,,,104950.0,141535.0,,,135206.0,184447.0,,,201801.0,20448.0,134827.0,25991.0
2013,600450,Agua Dulce,6037910804,Census Tract 9108.04,125166.0,15059.0,126487.0,17642.0,,,,,,,,,113758.0,2252.0,,,126448.0,18526.0,115584.0,4823.0
2013,600450,Agua Dulce,6037910808,Census Tract 9108.08,108566.0,18890.0,111941.0,17447.0,,,,,91962.0,70020.0,,,,,127680.0,21728.0,106705.0,18223.0,117263.0,14597.0
2013,600450,Agua Dulce,6037910810,Census Tract 9108.10,141137.0,20108.0,150448.0,9137.0,118941.0,116102.0,,,38558.0,56645.0,,,87759.0,105341.0,63497.0,18864.0,150702.0,11271.0,98859.0,91228.0
2013,600450,Agua Dulce,6037910813,Census Tract 9108.13,133864.0,17701.0,131586.0,14722.0,,,,,,,,,,,241172.0,230893.0,131481.0,13265.0,188851.0,122802.0
2013,600884,Alhambra,6037480302,Census Tract 4803.02,86686.0,20021.0,108992.0,15112.0,41129.0,38839.0,,,64631.0,19860.0,,,68757.0,96920.0,87754.0,48414.0,112580.0,15338.0,81763.0,45068.0
2013,600884,Alhambra,6037480303,Census Tract 4803.03,64971.0,15425.0,64670.0,42619.0,128199.0,150060.0,,,55196.0,12745.0,,,103645.0,6186.0,37497.0,24634.0,62872.0,62450.0,89294.0,12029.0
2013,600884,Alhambra,6037480304,Census Tract 4803.04,53888.0,10544.0,50908.0,19149.0,250001.0,,,,49088.0,10457.0,,,58766.0,21331.0,,,43891.0,122330.0,57429.0,8334.0
2013,600884,Alhambra,6037480400,Census Tract 4804,94084.0,14916.0,104408.0,31053.0,,,,,93276.0,5473.0,,,32808.0,27036.0,,,106332.0,21214.0,111733.0,113610.0
2013,600884,Alhambra,6037480500,Census Tract 4805,123467.0,16819.0,128388.0,26984.0,250001.0,,,,113639.0,35169.0,,,136437.0,126114.0,74895.0,51052.0,153785.0,48096.0,105635.0,22531.0
2013,600884,Alhambra,6037480704,Census Tract 4807.04,98531.0,13362.0,94261.0,24148.0,185895.0,173471.0,,,94739.0,30273.0,,,115512.0,33904.0,97940.0,67559.0,101199.0,26553.0,89635.0,32327.0
2013,600884,Alhambra,6037480802,Census Tract 4808.02,83365.0,25010.0,87364.0,30622.0,,,,,79060.0,27941.0,,,54652.0,95572.0,,,110026.0,129639.0,82474.0,40608.0
2013,600884,Alhambra,6037480803,Census Tract 4808.03,91669.0,23123.0,76870.0,17272.0,,,,,110383.0,43191.0,,,205095.0,87956.0,80401.0,27550.0,118410.0,56135.0,77182.0,16660.0
2013,600884,Alhambra,6037480804,Census Tract 4808.04,73931.0,10620.0,61582.0,19171.0,250001.0,180156.0,,,73807.0,17600.0,,,75149.0,13533.0,90100.0,18438.0,69176.0,36228.0,68179.0,18868.0
2013,600884,Alhambra,6037480901,Census Tract 4809.01,60255.0,12894.0,62157.0,20585.0,,,,,63543.0,15975.0,,,22133.0,18981.0,,,26891.0,16001.0,60022.0,22805.0
2013,600884,Alhambra,6037480902,Census Tract 4809.02,47504.0,9734.0,43573.0,14224.0,,,,,42084.0,13521.0,,,100877.0,45445.0,,,45595.0,22571.0,71271.0,30309.0
2013,600884,Alhambra,6037480903,Census Tract 4809.03,79280.0,24744.0,75212.0,71816.0,,,,,58024.0,22041.0,,,107699.0,112963.0,,,100173.0,79223.0,106878.0,61467.0
2013,600884,Alhambra,6037481001,Census Tract 4810.01,57841.0,10263.0,51952.0,22858.0,,,,,62038.0,20048.0,,,58546.0,13218.0,83094.0,86820.0,52686.0,26634.0,57629.0,12729.0
2013,600884,Alhambra,6037481002,Census Tract 4810.02,68424.0,9740.0,80564.0,20978.0,,,,,72913.0,23466.0,,,66186.0,4267.0,88678.0,101848.0,102951.0,61482.0,68661.0,10518.0
2013,600884,Alhambra,6037481500,Census Tract 4815,79466.0,19359.0,78415.0,20359.0,,,,,68897.0,25077.0,,,89499.0,102929.0,131758.0,81731.0,75704.0,32632.0,91243.0,48090.0
2013,600884,Alhambra,6037481603,Census Tract 4816.03,58668.0,25912.0,109205.0,39453.0,,,,,57739.0,20455.0,,,53446.0,25254.0,111258.0,98215.0,142253.0,55435.0,55236.0,33083.0
2013,600884,Alhambra,6037481604,Census Tract 4816.04,64195.0,12789.0,75376.0,67455.0,114014.0,29390.0,,,59940.0,7572.0,,,86674.0,17964.0,,,72420.0,72529.0,87536.0,12548.0
2013,600884,Alhambra,6037481605,Census Tract 4816.05,72000.0,14036.0,105406.0,17690.0,,,,,69793.0,19432.0,,,49470.0,29207.0,,,103868.0,22365.0,51865.0,64224.0
2013,600884,Alhambra,6037481606,Census Tract 4816.06,56476.0,16947.0,70100.0,22847.0,,,,,54105.0,18639.0,,,48535.0,36744.0,,,83203.0,119967.0,68033.0,32841.0
2013,600884,Alhambra,6037481800,Census Tract 4818,95679.0,11439.0,104864.0,28563.0,,,,,93801.0,9526.0,,,51430.0,76897.0,,,76088.0,14714.0,131374.0,90405.0
2013,600884,Alhambra,6037481901,Census Tract 4819.01,90295.0,14935.0,75892.0,19730.0,,,,,114952.0,29947.0,,,92455.0,41693.0,100009.0,125428.0,73514.0,31663.0,85291.0,18157.0
2013,600884,Alhambra,6037481902,Census Tract 4819.02,76854.0,22013.0,100173.0,49466.0,,,,,70272.0,22456.0,,,71571.0,54666.0,115923.0,100034.0,57960.0,96619.0,89170.0,28594.0
2013,601150,Alondra Park,6037603702,Census Tract 6037.02,100408.0,11797.0,98531.0,20845.0,102616.0,34152.0,,,79372.0,50571.0,,,83751.0,72800.0,94777.0,55996.0,97619.0,31270.0,103092.0,24162.0
2013,601150,Alondra Park,6037603704,Census Tract 6037.04,53280.0,8442.0,41355.0,6943.0,61358.0,13245.0,,,35015.0,4916.0,,,54949.0,4523.0,34373.0,13723.0,48209.0,48493.0,45743.0,15204.0
2013,601290,Altadena,6037460100,Census Tract 4601,132852.0,31519.0,147024.0,35170.0,163670.0,250001.0,,,178997.0,222252.0,,,89170.0,71255.0,47554.0,1002.0,156444.0,40718.0,81424.0,48603.0
2013,601290,Altadena,6037460200,Census Tract 4602,112364.0,14028.0,129388.0,22493.0,85134.0,25315.0,,,110437.0,26023.0,,,138462.0,119363.0,62112.0,107045.0,134360.0,30078.0,90895.0,48731.0
2013,601290,Altadena,6037460301,Census Tract 4603.01,131751.0,17657.0,156297.0,50608.0,87954.0,26892.0,,,202809.0,40353.0,,,119616.0,22180.0,137779.0,99299.0,185018.0,49834.0,105555.0,37978.0
2013,601290,Altadena,6037460302,Census Tract 4603.02,98987.0,11479.0,109533.0,28848.0,62277.0,29299.0,,,17106.0,121056.0,,,91141.0,115540.0,250001.0,,114952.0,35641.0,98025.0,49114.0
2013,601290,Altadena,6037460900,Census Tract 4609,67205.0,7423.0,64568.0,9444.0,66875.0,21099.0,,,108000.0,19187.0,,,60761.0,45675.0,67927.0,33776.0,125079.0,24613.0,62834.0,5402.0
2013,601290,Altadena,6037461000,Census Tract 4610,79153.0,5909.0,81087.0,20465.0,81442.0,16280.0,,,75175.0,38679.0,,,48975.0,51756.0,70066.0,44194.0,97038.0,18528.0,76265.0,18785.0
2013,601290,Altadena,6037461100,Census Tract 4611,85667.0,21392.0,117689.0,71864.0,82466.0,27101.0,,,165532.0,73295.0,,,67754.0,15049.0,70361.0,27282.0,170056.0,22878.0,67379.0,10991.0
2013,601290,Altadena,6037461200,Census Tract 4612,152438.0,16460.0,153955.0,25705.0,152125.0,66297.0,,,179545.0,163786.0,,,,,97933.0,124754.0,151080.0,34463.0,156190.0,50897.0
2013,601290,Altadena,6037461300,Census Tract 4613,96636.0,29130.0,99128.0,32128.0,64045.0,119338.0,,,136917.0,109535.0,,,61113.0,58740.0,,,108682.0,30680.0,77182.0,60234.0
2013,601290,Altadena,6037462500,Census Tract 4625,124510.0,25777.0,126259.0,23645.0,71644.0,144803.0,,,224907.0,148487.0,,,94792.0,221530.0,,,124806.0,23989.0,101249.0,92196.0
2013,602462,Arcadia,6037430400,Census Tract 4304,144805.0,23981.0,145333.0,15929.0,,,,,145789.0,59985.0,,,107812.0,109987.0,97827.0,159377.0,145117.0,15969.0,106813.0,95085.0
2013,602462,Arcadia,6037430600,Census Tract 4306,202436.0,48280.0,181344.0,95340.0,,,,,214546.0,76244.0,,,195419.0,250001.0,,,146427.0,107710.0,196315.0,76185.0
2013,602462,Arcadia,6037430701,Census Tract 4307.01,132547.0,30569.0,152349.0,20509.0,,,,,148692.0,46127.0,,,59750.0,42480.0,124101.0,116195.0,152499.0,20837.0,73253.0,27078.0
2013,602462,Arcadia,6037430721,Census Tract 4307.21,86675.0,17335.0,94152.0,29672.0,,,,,87857.0,42370.0,,,39753.0,3136.0,,,94152.0,29672.0,39753.0,3136.0
2013,602462,Arcadia,6037430723,Census Tract 4307.23,69969.0,14371.0,60943.0,33876.0,,,,,70379.0,23792.0,,,125254.0,96103.0,,,54075.0,32495.0,126598.0,86210.0
2013,602462,Arcadia,6037430724,Census Tract 4307.24,82657.0,16302.0,61787.0,62864.0,,,,,102423.0,30111.0,,,73373.0,38130.0,60611.0,47963.0,89197.0,35694.0,56565.0,44960.0
2013,602462,Arcadia,6037430801,Census Tract 4308.01,86996.0,14292.0,71679.0,19705.0,,,,,98380.0,18190.0,,,35069.0,197025.0,,,86762.0,40568.0,69601.0,6528.0
2013,602462,Arcadia,6037430802,Census Tract 4308.02,109591.0,34287.0,97124.0,30489.0,,,,,145949.0,45662.0,,,,,,,85267.0,34324.0,192349.0,145238.0
2013,602462,Arcadia,6037430803,Census Tract 4308.03,102727.0,12094.0,105683.0,19734.0,,,,,103457.0,24710.0,,,44213.0,110974.0,106742.0,106412.0,103621.0,17780.0,95977.0,68140.0
2013,602462,Arcadia,6037430902,Census Tract 4309.02,98937.0,8002.0,109150.0,39615.0,71435.0,42442.0,,,85276.0,57161.0,,,100320.0,6217.0,22747.0,203909.0,110574.0,39368.0,99100.0,15967.0
2013,602462,Arcadia,6037431300,Census Tract 4313,107333.0,10017.0,107836.0,10428.0,63552.0,66994.0,,,146213.0,42572.0,,,91192.0,4672.0,185895.0,190461.0,106194.0,7471.0,108293.0,43674.0
2013,602462,Arcadia,6037431400,Census Tract 4314,85886.0,22087.0,72491.0,15037.0,,,,,134659.0,22916.0,,,42574.0,28979.0,69383.0,101773.0,66303.0,14514.0,69069.0,33829.0
2013,602462,Arcadia,6037431502,Census Tract 4315.02,84529.0,19887.0,78459.0,44188.0,,,,,87114.0,22412.0,,,83492.0,66789.0,29345.0,96519.0,93604.0,50395.0,68562.0,30290.0
2013,602462,Arcadia,6037431600,Census Tract 4316,121008.0,38363.0,67798.0,97788.0,,,,,138764.0,29017.0,,,,,,,66449.0,92653.0,106294.0,56190.0
2013,602462,Arcadia,6037431700,Census Tract 4317,110081.0,12131.0,87541.0,29873.0,,,,,126255.0,29475.0,,,,,110336.0,51718.0,90470.0,35095.0,48308.0,58770.0
2013,602462,Arcadia,6037431800,Census Tract 4318,81026.0,3366.0,57476.0,43540.0,,,,,82879.0,11184.0,,,,,146369.0,204918.0,74446.0,49236.0,35254.0,38987.0
2013,602462,Arcadia,6037431900,Census Tract 4319,80878.0,18185.0,50672.0,17416.0,,,,,93460.0,10662.0,,,67001.0,94945.0,155043.0,163455.0,48660.0,20871.0,92071.0,90324.0
2013,602462,Arcadia,6037432500,Census Tract 4325,69012.0,16723.0,57044.0,11460.0,,,,,67212.0,38821.0,,,107184.0,6009.0,,,65551.0,30104.0,65578.0,19802.0
2013,602462,Arcadia,6037463101,Census Tract 4631.01,85244.0,13892.0,84647.0,22344.0,,,,,77651.0,50466.0,,,51455.0,119535.0,88268.0,20644.0,84517.0,48293.0,84299.0,41899.0
2013,602462,Arcadia,6037480011,Census Tract 4800.11,74459.0,12837.0,83180.0,9505.0,86816.0,56243.0,,,89183.0,27289.0,,,37384.0,27271.0,,,82288.0,18144.0,60920.0,16997.0
2013,602896,Artesia,6037554514,Census Tract 5545.14,94533.0,5796.0,64045.0,9706.0,107190.0,82054.0,,,107500.0,12541.0,,,61805.0,139672.0,110683.0,38815.0,78605.0,14872.0,55684.0,18541.0
2013,602896,Artesia,6037554515,Census Tract 5545.15,115774.0,32541.0,102573.0,24828.0,82043.0,46944.0,,,146154.0,42853.0,,,198704.0,250001.0,,,103773.0,27202.0,75704.0,93952.0
2013,602896,Artesia,6037554516,Census Tract 5545.16,130280.0,9322.0,98317.0,24279.0,183924.0,82495.0,,,133091.0,9970.0,,,159109.0,73363.0,,,110209.0,21979.0,113967.0,49818.0
2013,602896,Artesia,6037554521,Census Tract 5545.21,103730.0,9196.0,81466.0,28259.0,86539.0,8133.0,,,137533.0,41330.0,,,54342.0,72940.0,15718.0,46831.0,67094.0,14738.0,123399.0,34247.0
2013,602896,Artesia,6037554801,Census Tract 5548.01,82608.0,15997.0,100173.0,50613.0,,,,,89814.0,22934.0,,,73755.0,18094.0,31406.0,23027.0,119551.0,126876.0,76298.0,18986.0
2013,602896,Artesia,6037554802,Census Tract 5548.02,78070.0,6724.0,88164.0,17592.0,137511.0,86518.0,,,73182.0,7216.0,,,61308.0,51861.0,82657.0,48405.0,82407.0,38120.0,86777.0,12110.0
2013,602896,Artesia,6037554900,Census Tract 5549,78655.0,12495.0,65244.0,25092.0,42002.0,17711.0,,,105428.0,46099.0,,,27778.0,29111.0,223486.0,101251.0,64598.0,22179.0,55809.0,53048.0
