YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2020,6037800101,Census Tract 8001.01,Topanga,Los Angeles County,California,Topanga,179585.0,29719.0,178804.0,32362.0,,,,,196155.0,188493.0,,,,,294971.0,,187306.0,32853.0,97973.0,95553.0
2020,6037800103,Census Tract 8001.03,Topanga,Los Angeles County,California,Topanga,141720.0,28409.0,125750.0,31331.0,,,,,294971.0,,,,,,,,142078.0,27667.0,66912.0,24434.0
2020,6037800104,Census Tract 8001.04,Topanga,Los Angeles County,California,Topanga,176177.0,52337.0,175462.0,57890.0,,,,,,,,,,,,,176892.0,68011.0,,
2020,6037800506,Census Tract 8005.06,Topanga,Los Angeles County,California,Topanga,212960.0,75138.0,217464.0,90733.0,,,,,213342.0,114590.0,,,,,,,217820.0,91914.0,157809.0,135895.0
2015,6037800101,Census Tract 8001.01,Topanga,Los Angeles County,California,Topanga,175880.0,14639.0,174745.0,15125.0,,,,,259877.0,145245.0,,,,,125029.0,99605.0,176954.0,14619.0,,
2015,6037800102,Census Tract 8001.02,Topanga,Los Angeles County,California,Topanga,128326.0,21634.0,128460.0,18594.0,,,,,,,,,,,,,129417.0,24890.0,,
2015,6037800506,Census Tract 8005.06,Topanga,Los Angeles County,California,Topanga,196970.0,29255.0,196580.0,32136.0,,,,,236914.0,114263.0,,,,,,,196674.0,31278.0,,
2016,6037800101,Census Tract 8001.01,Topanga,Los Angeles County,California,Topanga,167682.0,19275.0,168440.0,18848.0,,,,,227643.0,116011.0,,,,,124114.0,69220.0,173618.0,17147.0,,
2016,6037800102,Census Tract 8001.02,Topanga,Los Angeles County,California,Topanga,145632.0,27387.0,145632.0,25775.0,,,,,,,,,,,,,144974.0,26998.0,277432.0,147926.0
2016,6037800506,Census Tract 8005.06,Topanga,Los Angeles County,California,Topanga,198761.0,36297.0,201819.0,49663.0,,,,,,,,,,,,,203234.0,46912.0,,
2014,6037800101,Census Tract 8001.01,Topanga,Los Angeles County,California,Topanga,176064.0,20549.0,167969.0,23290.0,,,,,307592.0,225015.0,,,,,,,174987.0,22041.0,133205.0,127983.0
2014,6037800102,Census Tract 8001.02,Topanga,Los Angeles County,California,Topanga,139466.0,23557.0,139083.0,22835.0,,,,,,,,,,,229999.0,244182.0,141425.0,27220.0,140968.0,248531.0
2014,6037800506,Census Tract 8005.06,Topanga,Los Angeles County,California,Topanga,180059.0,49269.0,180059.0,52537.0,,,,,238623.0,216550.0,,,,,136054.0,102560.0,179719.0,51771.0,56893.0,269605.0
2017,6037800101,Census Tract 8001.01,Topanga,Los Angeles County,California,Topanga,166497.0,14010.0,165263.0,10984.0,,,,,256851.0,126889.0,,,,,,,167277.0,15332.0,,
2017,6037800102,Census Tract 8001.02,Topanga,Los Angeles County,California,Topanga,149058.0,30880.0,148766.0,31540.0,,,,,154048.0,85497.0,,,,,,,147110.0,36687.0,261763.0,40366.0
2017,6037800506,Census Tract 8005.06,Topanga,Los Angeles County,California,Topanga,193710.0,31060.0,196069.0,20975.0,,,,,201082.0,69365.0,,,,,,,197484.0,19995.0,,
