YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2019,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,79286.08328,9887.4466,79446.29100000001,12542.82978,,,,,60476.023140000005,29065.745380000004,,,80126.57602000001,26849.14006,153598.55376,48007.31932,78935.77834,48544.13474,82196.125,14092.30146,$792868328,$9887.4466,$79446.29100000001,$12542.82978,Not available,Not available,Not available,Not available,$6047623140000005,$29065.745380000004,Not available,Not available,$80126.57602000001,$26849.14006,$153598.55376,$48007.31932,$78935.77834,$48544.13474,$82196.125,$14092.30146,1
2019,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,73712.28932000001,26251.35006,63016.63064,10240.1427,,,,,,,,,95547.16686,63179.22952000001,114576.01814,40778.84264,54797.01814000001,11179.86858,87139.84830000001,36621.81098,$73712.28932000001,$26251.35006,$63016.63064,$10240.1427,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$95547.16686,$63179.22952000001,$1145761814,$40778.84264,$547971814000001,$11179.86858,$87139.84830000001,$36621.81098,1
2010,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,82930.79832,13536.5969,88394.60998000001,15451.53012,,,65564.33498,86150.9208,,,,,84296.40000000001,19225.19896,53782.508140000005,11780.4219,235546.62064,213459.5589,80649.17576,10868.61584,$82930.79832,$13536.5969,$88394.60998000001,$15451.53012,Not available,Not available,$65564.33498,$86150.9208,Not available,Not available,Not available,Not available,$84296.40000000001,$19225.19896,$53782.508140000005,$11780.4219,$235546.62064,$213459.5589,$80649.17576,$10868.61584,1
2010,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,96589.625,23985.135680000003,92279.26908,57452.21142,,,,,127732.92998,54795.46988,,,96454.75076,40894.99352,,,32577.748720000003,10989.44068,97941.17728,23522.91042,$96589.625,$23985.135680000003,$92279.26908,$57452.21142,Not available,Not available,Not available,Not available,$127732.92998,$54795.46988,Not available,Not available,$96454.75076,$40894.99352,Not available,Not available,$32577.748720000003,$10989.44068,$97941.17728,$23522.91042,1
2010,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,66670.02276,20122.95562,65401.36194,19854.612080000003,52074.1011,55195.87778,,,69720.1475,252870.93578,,,76902.20078,64157.99004,225230.14622,366002.32434,65020.6232,33056.83326,75670.0684,20951.87022,$666702276,$20122.95562,$65401.36194,$19854.612080000003,$52074.1011,$55195.87778,Not available,Not available,$69720.1475,$252870.93578,Not available,Not available,$76902.20078,$64157.99004,$225230.14622,$366002.32434,$65020.6232,$33056.83326,$75670684,$20951.87022,1
2023,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,113250.0,17527.0,103750.0,17675.0,,,116250.0,45352.0,,,,,109219.0,24779.0,131146.0,20702.0,51667.0,18054.0,120119.0,19800.0,$113250,$17527,$103750,$17675,Not available,Not available,$116250,$45352,Not available,Not available,Not available,Not available,$109219,$24779,$131146,$20702,$51667,$18054,$120119,$19800,1
2021,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,108329.375,17705.2405,97337.742,25732.3065,,,,,,,,,118816.784,32771.1835,141089.30349999998,62641.9535,,,108563.479,18591.009,$108329.375,$17705.2405,$97337.742,$25732.3065,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$118816.784,$32771.1835,$141089.30349999998,$62641.9535,Not available,Not available,$108563.479,$1859109,1
2018,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,72276.59375,12740.15714,84145.17125,12534.43513,,,,,,,,,62277.77369,8018.28923,,,116555.5175,46808.45237,70646.64244,14395.67154,$72276.59375,$12740.15714,$84145.17125,$12534.43513,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$62277.77369,$8018.28923,Not available,Not available,$116555.5175,$46808.45237,$70646.64244,$14395.67154,1
2018,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,78126.88949,8232.53227,79123.85,10999.43244,,,,,65936.94743,22387.18039,,,78905.95509,17832.08121,156726.0875,60324.02324,,,80914.48359,10482.08419,$78126.88949,$8232.53227,$79123.85,$10999.43244,Not available,Not available,Not available,Not available,$65936.94743,$22387.18039,Not available,Not available,$78905.95509,$178328121,$156726875,$603242324,Not available,Not available,$80914.48359,$104828419,1
2018,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,83646.08235,24534.47995,71733.68241,25934.36345,,,,,,,,,103535.38366,64052.58251,,,64160.92132,24693.94494,84976.58032,33996.47512,$836468235,$24534.47995,$71733.68241,$25934.36345,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$103535.38366,$64052.58251,Not available,Not available,$64160.92132,$24693.94494,$84976.58032,$33996.47512,1
2020,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,101764.65,14390.99636,84698.86568,33561.6866,,,,,,,,,110087.52352,7678.65904,131999.075,130449.89256,,,106189.2,15200.39404,$101764.65,$14390.99636,$84698.86568,$33561.6866,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$110087.52352,$7678.65904,$13199975,$130449.89256,Not available,Not available,$106189.2,$15200.39404,1
2015,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,64938.88318,9454.26342,72158.90123999999,14344.5776,,,83042.4625,26159.50442,,,,,61504.95642,15723.56622,,,111260.775,27658.46118,63290.28874,7293.54692,$64938.88318,$9454.26342,$72158.90123999999,$14344.5776,Not available,Not available,$83042.4625,$26159.50442,Not available,Not available,Not available,Not available,$61504.95642,$15723.56622,Not available,Not available,$111260.775,$27658.46118,$63290.28874,$7293.54692,1
