YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string
2010,6037700101,Census Tract 7001.01,West Hollywood,Los Angeles County,California,WestHollywood,51292.0,6985.0,50049.0,7821.0,49510.0,60607.0,,,49359.0,24003.0,,,63613.0,13392.0,64718.0,32965.0,50531.0,8173.0,51591.0,37587.0,$51292,$6985,$50049,$7821,$49510,$60607,,,$49359,$24003,,,$63613,$13392,$64718,$32965,$50531,$8173,$51591,$37587
2010,6037700102,Census Tract 7001.02,West Hollywood,Los Angeles County,California,WestHollywood,41642.0,7836.0,40172.0,6476.0,4710.0,3297.0,,,139857.0,52018.0,,,49279.0,39224.0,,,40459.0,5982.0,47873.0,44805.0,$41642,$7836,$40172,$6476,$4710,$3297,,,$139857,$52018,,,$49279,$39224,,,$40459,$5982,$47873,$44805
2010,6037700200,Census Tract 7002,West Hollywood,Los Angeles County,California,WestHollywood,78638.0,9251.0,79301.0,15007.0,35658.0,240589.0,,,82717.0,41907.0,,,61746.0,15239.0,61103.0,112759.0,76360.0,10649.0,80899.0,33325.0,$78638,$9251,$79301,$15007,$35658,$240589,,,$82717,$41907,,,$61746,$15239,$61103,$112759,$76360,$10649,$80899,$33325
2010,6037700300,Census Tract 7003,West Hollywood,Los Angeles County,California,WestHollywood,95983.0,16974.0,96911.0,15838.0,141756.0,72801.0,,,112247.0,46654.0,,,75879.0,24649.0,15366.0,47179.0,97974.0,15561.0,86812.0,27773.0,$95983,$16974,$96911,$15838,$141756,$72801,,,$112247,$46654,,,$75879,$24649,$15366,$47179,$97974,$15561,$86812,$27773
2010,6037700400,Census Tract 7004,West Hollywood,Los Angeles County,California,WestHollywood,76668.0,10374.0,76460.0,15525.0,,,,,67242.0,29626.0,,,,,84494.0,48159.0,76089.0,12665.0,102527.0,41346.0,$76668,$10374,$76460,$15525,,,,,$67242,$29626,,,,,$84494,$48159,$76089,$12665,$102527,$41346
2010,6037700501,Census Tract 7005.01,West Hollywood,Los Angeles County,California,WestHollywood,94116.0,19066.0,100962.0,25718.0,36637.0,15888.0,,,75267.0,5996.0,,,93588.0,17732.0,27156.0,156426.0,109726.0,26668.0,92197.0,78151.0,$94116,$19066,$100962,$25718,$36637,$15888,,,$75267,$5996,,,$93588,$17732,$27156,$156426,$109726,$26668,$92197,$78151
2010,6037700502,Census Tract 7005.02,West Hollywood,Los Angeles County,California,WestHollywood,94160.0,8070.0,95692.0,8009.0,21044.0,50910.0,,,115439.0,35389.0,,,,,39117.0,36325.0,97105.0,10138.0,59552.0,15307.0,$94160,$8070,$95692,$8009,$21044,$50910,,,$115439,$35389,,,,,$39117,$36325,$97105,$10138,$59552,$15307
2011,6037700101,Census Tract 7001.01,West Hollywood,Los Angeles County,California,WestHollywood,50331.0,8321.0,47087.0,6814.0,3502.0,,,,81123.0,52774.0,,,65885.0,14713.0,62236.0,33222.0,47715.0,8881.0,50630.0,31021.0,$50331,$8321,$47087,$6814,$3502,,,,$81123,$52774,,,$65885,$14713,$62236,$33222,$47715,$8881,$50630,$31021
2011,6037700102,Census Tract 7001.02,West Hollywood,Los Angeles County,California,WestHollywood,36912.0,9399.0,37398.0,8590.0,5071.0,48665.0,,,136794.0,60663.0,,,24487.0,15110.0,,,37471.0,8321.0,26497.0,16902.0,$36912,$9399,$37398,$8590,$5071,$48665,,,$136794,$60663,,,$24487,$15110,,,$37471,$8321,$26497,$16902
2011,6037700200,Census Tract 7002,West Hollywood,Los Angeles County,California,WestHollywood,69948.0,10127.0,69407.0,10161.0,32754.0,17969.0,,,82339.0,149239.0,,,61583.0,7745.0,59067.0,88392.0,64575.0,8907.0,75351.0,10635.0,$69948,$10127,$69407,$10161,$32754,$17969,,,$82339,$149239,,,$61583,$7745,$59067,$88392,$64575,$8907,$75351,$10635
2011,6037700300,Census Tract 7003,West Hollywood,Los Angeles County,California,WestHollywood,99399.0,21903.0,99961.0,21254.0,103801.0,96137.0,,,114183.0,58260.0,,,76358.0,8418.0,3502.0,,101115.0,20873.0,82851.0,17603.0,$99399,$21903,$99961,$21254,$103801,$96137,,,$114183,$58260,,,$76358,$8418,$3502,,$101115,$20873,$82851,$17603
2011,6037700400,Census Tract 7004,West Hollywood,Los Angeles County,California,WestHollywood,84698.0,11701.0,80318.0,17345.0,,,,,83654.0,107079.0,,,92318.0,12406.0,87065.0,38048.0,80079.0,14954.0,99243.0,17976.0,$84698,$11701,$80318,$17345,,,,,$83654,$107079,,,$92318,$12406,$87065,$38048,$80079,$14954,$99243,$17976
2011,6037700501,Census Tract 7005.01,West Hollywood,Los Angeles County,California,WestHollywood,77875.0,14846.0,83344.0,23090.0,67273.0,47106.0,,,72749.0,5606.0,,,94102.0,20911.0,28627.0,3487.0,82828.0,31052.0,90017.0,34437.0,$77875,$14846,$83344,$23090,$67273,$47106,,,$72749,$5606,,,$94102,$20911,$28627,$3487,$82828,$31052,$90017,$34437
2011,6037700502,Census Tract 7005.02,West Hollywood,Los Angeles County,California,WestHollywood,101610.0,17115.0,104252.0,29415.0,22884.0,38034.0,17129.0,204039.0,82690.0,54677.0,,,,,58633.0,93851.0,107000.0,26682.0,76230.0,61518.0,$101610,$17115,$104252,$29415,$22884,$38034,$17129,$204039,$82690,$54677,,,,,$58633,$93851,$107000,$26682,$76230,$61518
2012,6037700101,Census Tract 7001.01,West Hollywood,Los Angeles County,California,WestHollywood,45097.0,7200.0,43337.0,7684.0,3431.0,,,,79795.0,95342.0,,,62634.0,60651.0,63447.0,3741.0,44843.0,7678.0,28314.0,22610.0,$45097,$7200,$43337,$7684,$3431,,,,$79795,$95342,,,$62634,$60651,$63447,$3741,$44843,$7678,$28314,$22610
2012,6037700102,Census Tract 7001.02,West Hollywood,Los Angeles County,California,WestHollywood,35574.0,6609.0,34091.0,6263.0,,,,,111489.0,33019.0,,,26239.0,78203.0,,,33595.0,6491.0,30102.0,46604.0,$35574,$6609,$34091,$6263,,,,,$111489,$33019,,,$26239,$78203,,,$33595,$6491,$30102,$46604
2012,6037700200,Census Tract 7002,West Hollywood,Los Angeles County,California,WestHollywood,64740.0,7733.0,64180.0,6283.0,35392.0,23239.0,,,127148.0,120071.0,,,64190.0,10179.0,60680.0,54012.0,63008.0,4670.0,71713.0,10212.0,$64740,$7733,$64180,$6283,$35392,$23239,,,$127148,$120071,,,$64190,$10179,$60680,$54012,$63008,$4670,$71713,$10212
2012,6037700300,Census Tract 7003,West Hollywood,Los Angeles County,California,WestHollywood,102093.0,16383.0,101462.0,18764.0,106527.0,37690.0,,,145003.0,58198.0,,,75065.0,38468.0,,,101961.0,20408.0,85915.0,39266.0,$102093,$16383,$101462,$18764,$106527,$37690,,,$145003,$58198,,,$75065,$38468,,,$101961,$20408,$85915,$39266
2012,6037700400,Census Tract 7004,West Hollywood,Los Angeles County,California,WestHollywood,84474.0,10345.0,80384.0,9685.0,124489.0,104998.0,,,81965.0,43683.0,,,92812.0,2910.0,101147.0,60739.0,80506.0,9743.0,94283.0,9253.0,$84474,$10345,$80384,$9685,$124489,$104998,,,$81965,$43683,,,$92812,$2910,$101147,$60739,$80506,$9743,$94283,$9253
2012,6037700501,Census Tract 7005.01,West Hollywood,Los Angeles County,California,WestHollywood,85836.0,24690.0,90896.0,44254.0,247435.0,332659.0,,,72443.0,38461.0,,,,,28872.0,124312.0,94381.0,50106.0,107103.0,77980.0,$85836,$24690,$90896,$44254,$247435,$332659,,,$72443,$38461,,,,,$28872,$124312,$94381,$50106,$107103,$77980
2012,6037700502,Census Tract 7005.02,West Hollywood,Los Angeles County,California,WestHollywood,97217.0,14287.0,98218.0,17064.0,,,,,178922.0,195984.0,,,30545.0,69332.0,49471.0,76032.0,98242.0,17602.0,100849.0,50620.0,$97217,$14287,$98218,$17064,,,,,$178922,$195984,,,$30545,$69332,$49471,$76032,$98242,$17602,$100849,$50620
2013,6037700101,Census Tract 7001.01,West Hollywood,Los Angeles County,California,WestHollywood,42150.0,7015.0,39768.0,5106.0,,,,,53973.0,87333.0,,,64780.0,77486.0,,,40125.0,5783.0,29695.0,34967.0,$42150,$7015,$39768,$5106,,,,,$53973,$87333,,,$64780,$77486,,,$40125,$5783,$29695,$34967
