YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string
2010,6037621001,Census Tract 6210.01,Hermosa Beach,Los Angeles County,California,HermosaBeach,135985.0,27365.0,122164.0,24610.0,75788.0,205726.0,,,236819.0,66480.0,,,97469.0,648540.0,159084.0,104706.0,122929.0,31275.0,116601.0,51451.0,$135985,$27365,$122164,$24610,$75788,$205726,,,$236819,$66480,,,$97469,$648540,$159084,$104706,$122929,$31275,$116601,$51451
2010,6037621002,Census Tract 6210.02,Hermosa Beach,Los Angeles County,California,HermosaBeach,158950.0,48584.0,173999.0,58368.0,,,,,,,,,,,,,162700.0,45741.0,,,$158950,$48584,$173999,$58368,,,,,,,,,,,,,$162700,$45741,,
2010,6037621004,Census Tract 6210.04,Hermosa Beach,Los Angeles County,California,HermosaBeach,122995.0,18606.0,117505.0,23978.0,,,,,124275.0,102531.0,,,,,63939.0,311101.0,114854.0,25932.0,235786.0,243733.0,$122995,$18606,$117505,$23978,,,,,$124275,$102531,,,,,$63939,$311101,$114854,$25932,$235786,$243733
2010,6037621102,Census Tract 6211.02,Hermosa Beach,Los Angeles County,California,HermosaBeach,152757.0,7337.0,154114.0,15243.0,,,,,132205.0,10468.0,,,306993.0,190537.0,139018.0,186153.0,153943.0,15372.0,305021.0,130508.0,$152757,$7337,$154114,$15243,,,,,$132205,$10468,,,$306993,$190537,$139018,$186153,$153943,$15372,$305021,$130508
2010,6037621104,Census Tract 6211.04,Hermosa Beach,Los Angeles County,California,HermosaBeach,146410.0,20001.0,152054.0,22597.0,124099.0,114003.0,,,161541.0,16587.0,,,130057.0,44742.0,82952.0,33564.0,156688.0,20664.0,127328.0,64559.0,$146410,$20001,$152054,$22597,$124099,$114003,,,$161541,$16587,,,$130057,$44742,$82952,$33564,$156688,$20664,$127328,$64559
2011,6037621001,Census Tract 6210.01,Hermosa Beach,Los Angeles County,California,HermosaBeach,152150.0,21178.0,138767.0,25394.0,168377.0,264834.0,,,238784.0,174889.0,,,97802.0,562884.0,174314.0,15061.0,139582.0,25644.0,117101.0,78152.0,$152150,$21178,$138767,$25394,$168377,$264834,,,$238784,$174889,,,$97802,$562884,$174314,$15061,$139582,$25644,$117101,$78152
2011,6037621002,Census Tract 6210.02,Hermosa Beach,Los Angeles County,California,HermosaBeach,160906.0,30238.0,160393.0,21044.0,,,,,181165.0,1326.0,,,,,,,158453.0,36082.0,,,$160906,$30238,$160393,$21044,,,,,$181165,$1326,,,,,,,$158453,$36082,,
2011,6037621004,Census Tract 6210.04,Hermosa Beach,Los Angeles County,California,HermosaBeach,120444.0,23868.0,112182.0,27346.0,,,,,124049.0,107541.0,,,,,124580.0,209639.0,107913.0,30803.0,235339.0,233638.0,$120444,$23868,$112182,$27346,,,,,$124049,$107541,,,,,$124580,$209639,$107913,$30803,$235339,$233638
2011,6037621102,Census Tract 6211.02,Hermosa Beach,Los Angeles County,California,HermosaBeach,154330.0,12762.0,154298.0,11403.0,,,,,131886.0,41761.0,,,,,271544.0,176243.0,150620.0,13237.0,276800.0,159797.0,$154330,$12762,$154298,$11403,,,,,$131886,$41761,,,,,$271544,$176243,$150620,$13237,$276800,$159797
2011,6037621104,Census Tract 6211.04,Hermosa Beach,Los Angeles County,California,HermosaBeach,137762.0,23438.0,145531.0,27093.0,123800.0,112060.0,,,148654.0,38147.0,,,129489.0,40148.0,94778.0,31669.0,154597.0,24108.0,126589.0,65946.0,$137762,$23438,$145531,$27093,$123800,$112060,,,$148654,$38147,,,$129489,$40148,$94778,$31669,$154597,$24108,$126589,$65946
