YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2019,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,110994.0,10840.0,107966.0,14208.0,117347.0,26067.0,,,142151.0,50677.0,,,127329.0,101256.0,,,108676.0,14872.0,109630.0,38659.0
2010,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,111894.0,25849.0,110388.0,26646.0,299525.0,249224.0,,,127498.0,72102.0,,,120957.0,76245.0,,,126664.0,52334.0,90900.0,3511.0
2010,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,125846.0,28397.0,132511.0,32810.0,26343.0,110994.0,,,143505.0,28283.0,,,37265.0,14009.0,39262.0,146237.0,137919.0,36812.0,70663.0,58351.0
2010,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,241349.0,53073.0,242227.0,61198.0,,,,,235620.0,101770.0,,,351236.0,,3511.0,,238840.0,71313.0,273761.0,176321.0
2010,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,185160.0,24031.0,174819.0,44084.0,,,,,199780.0,41021.0,,,182871.0,190871.0,,,178398.0,40948.0,87330.0,166646.0
2010,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,156651.0,21786.0,157061.0,32142.0,,,,,135360.0,55536.0,,,189140.0,199549.0,,,155656.0,20580.0,200044.0,64241.0
2010,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,107982.0,24335.0,123919.0,23645.0,77453.0,18187.0,,,112530.0,30113.0,,,86002.0,109018.0,68199.0,27438.0,122865.0,28071.0,96306.0,58656.0
2023,6037464101,Census Tract 4641.01,San Marino,Los Angeles County,California,SanMarino,182206.0,112507.0,146597.0,72340.0,,,,,250001.0,,,,,,,,146597.0,72340.0,,
2023,6037464102,Census Tract 4641.02,San Marino,Los Angeles County,California,SanMarino,212014.0,62108.0,231554.0,73917.0,,,,,219643.0,109044.0,,,,,118977.0,88988.0,250001.0,,156118.0,42999.0
2023,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,176389.0,33039.0,146042.0,108600.0,,,,,187422.0,23196.0,,,,,160000.0,149774.0,147396.0,119611.0,,
2023,6037480002,Census Tract 4800.02,San Marino,Los Angeles County,California,SanMarino,144219.0,44373.0,109375.0,42318.0,,,,,172560.0,68419.0,,,119213.0,26350.0,182159.0,29539.0,123958.0,42658.0,137500.0,44714.0
2021,6037464101,Census Tract 4641.01,San Marino,Los Angeles County,California,SanMarino,199488.0,59798.0,281376.0,,,,,,176366.0,49352.0,,,,,,,281376.0,,,
2021,6037464102,Census Tract 4641.02,San Marino,Los Angeles County,California,SanMarino,260144.0,77118.0,281376.0,,,,,,259120.0,139992.0,,,,,169239.0,139967.0,281376.0,,156578.0,65946.0
2021,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,167913.0,40479.0,182602.0,60847.0,,,,,143971.0,61593.0,,,,,276289.0,159233.0,181778.0,92103.0,198535.0,165273.0
2021,6037480002,Census Tract 4800.02,San Marino,Los Angeles County,California,SanMarino,141743.0,34776.0,122182.0,27582.0,,,,,175859.0,80043.0,,,129960.0,32417.0,,,123102.0,57121.0,131015.0,30322.0
