YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2013,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,44338.725,25885.93296,49721.11777999999,24779.76388,,,,,,,,,9305.22042,10462.62536,,,48772.5975,25093.74774,26686.00062,49034.03176,$44338.725,$25885.93296,$49721.11777999999,$24779.76388,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$9305.22042,$10462.62536,Not available,Not available,$48772.5975,$25093.74774,$266860062,$490343176,1
2013,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,57314.53498,9931.8744,58989.55348,10808.13898,69909.36035999999,86236.52107999999,,,47429.95522,65086.62082,,,52632.36562,16708.14532,,,60709.23914,23364.8659,56078.30564,8812.56792,$57314.53498,$9931.8744,$58989.55348,$10808.13898,$69909.36035999999,$86236.52107999999,Not available,Not available,$47429.95522,$65086.62082,Not available,Not available,$52632.36562,$16708.14532,Not available,Not available,$60709.23914,$23364.8659,$56078.30564,$8812.56792,1
2013,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,56276.68038,7460.72946,55424.06312,8385.60242,138147.64344,84656.09186,,,,,,,52569.3061,14811.104759999998,115116.4675,121800.77662,59055.24047999999,16131.41346,53731.96599999999,3628.54988,$56276.68038,$7460.72946,$554246312,$8385.60242,$138147.64344,$846569186,Not available,Not available,Not available,Not available,Not available,Not available,$52569.3061,$14811.104759999998,$115116.4675,$121800.77662,$59055.24047999999,$16131.41346,$53731.96599999999,$3628.54988,1
2011,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,80159.49,29278.12608,86196.46968000001,26086.7232,16678.62,34574.43888,,,,,,,,,3402.4384800000003,,78075.00288,53347.07664,87097.79592,26816.49792,$80159.49,$29278.12608,$86196.46968000001,$26086.7232,$16678.62,$34574.43888,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$3402.4384800000003,Not available,$780750288,$533477664,$87097.79592,$26816.49792,1
2011,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,63597.96072,14643.1476,76047.6996,22583.53224,53006.69664,10750.56192,,,43948.50408,10113.37056,,,47440.80288,15466.8672,,,96522.23736,41375.23128,60511.39488,12972.56256,$63597.96072,$14643.1476,$76047.6996,$22583.53224,$53006.69664,$10750.56192,Not available,Not available,$43948.50408,$10113.37056,Not available,Not available,$47440.80288,$15466.8672,Not available,Not available,$96522.23736,$41375.23128,$60511.39488,$12972.56256,1
2011,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,59785.70472,6043.7872800000005,61791.22368,16475.753520000002,84122.87472,118525.76208,,,,,,,54765.78048,11458.55232,60574.0248,111911.49792,63617.022,27162.324,56162.7,9762.0984,$59785.70472,$6043.7872800000005,$61791.22368,$16475.753520000002,$84122.87472,$118525.76208,Not available,Not available,Not available,Not available,Not available,Not available,$54765.78048,$11458.55232,$60574248,$111911.49792,$6361722,$27162.324,$56162.7,$9762984,1
2022,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,47878.7575,8908.935,57558.2175,33760.44875,,,,,,,,,43521.12625,29012.34875,48110.95625,809.05125,57847.685,47453.9275,47274.8325,6762.91875,$47878.7575,$8908.935,$57558.2175,$33760.44875,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$43521.12625,$29012.34875,$48110.95625,$8095125,$57847.685,$47453.9275,$47274.8325,$6762.91875,1
2022,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,61885.6525,7600.08375,60609.08,15760.36,55995.30125,36770.7025,,,,,,,71625.505,10423.95375,65534.1925,8008.25375,61297.34625,25642.86375,64883.41125,14679.5425,$61885.6525,$76008375,$606098,$15760.36,$55995.30125,$36770.7025,Not available,Not available,Not available,Not available,Not available,Not available,$71625.505,$10423.95375,$65534.1925,$8008.25375,$61297.34625,$25642.86375,$64883.41125,$14679.5425,1
2022,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,60361.2625,3312.21625,57998.66625,4817.86375,,,,,112706.9825,21403.935,,,76044.57,36433.3375,81629.835,24743.22375,60617.41,1749.3,59128.4225,14237.01125,$60361.2625,$3312.21625,$57998.66625,$4817.86375,Not available,Not available,Not available,Not available,$112706.9825,$21403.935,Not available,Not available,$76044.57,$36433.3375,$81629.835,$24743.22375,$60617.41,$1749.3,$59128.4225,$142371125,1
2012,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,52095.58869,32097.80684,68943.33648,37532.34909,16336.9675,38177.82601,,,,,,,8841.966900000001,824.18334,3332.74137,,53762.62619,34491.67269,51863.537070000006,90910.88984,$52095.58869,$32097.80684,$68943.33648,$37532.34909,$16336.9675,$38177.82601,Not available,Not available,Not available,Not available,Not available,Not available,$8841.966900000001,$824.18334,$3332.74137,Not available,$53762.62619,$34491.67269,$51863.537070000006,$90910.88984,1
2012,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,60898.88032,9096.69023,61915.106380000005,10621.02932,64477.00961,83946.67398,,,96866.88142,99976.90658,,,45128.705570000006,23367.86486,36290.73956,139832.43913,62976.67586,24093.35958,57235.39871,8837.96601,$60898.88032,$9096.69023,$61915.106380000005,$106212932,$644770961,$83946.67398,Not available,Not available,$96866.88142,$99976.90658,Not available,Not available,$45128.705570000006,$23367.86486,$36290.73956,$139832.43913,$62976.67586,$24093.35958,$57235.39871,$8837.96601,1
2012,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,60196.05731,7851.07981,59353.20315,9514.11642,160934.46662000002,50755.29054,,,,,,,48312.08038000001,9324.74096,62457.89379,86918.00162000001,59766.62845,14781.95492,54704.168970000006,7193.60022,$601965731,$78517981,$59353.20315,$9514.11642,$160934.46662000002,$50755.29054,Not available,Not available,Not available,Not available,Not available,Not available,$483128038000001,$9324.74096,$62457.89379,$869180162000001,$59766.62845,$14781.95492,$54704.168970000006,$7193.60022,1
2019,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,40350.825,21225.13174,42988.27448,17271.348680000003,,,,,,,,,,,,,42021.05026,21803.79246,51708.83500000001,12197.30716,$40350.825,$21225.13174,$42988.27448,$17271.348680000003,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$420215026,$21803.79246,$51708.83500000001,$12197.30716,1
2019,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,45656.80904,10585.66532,47636.68952,8864.030120000001,,,,,,,,,66331.97398000001,58943.28958,,,46926.51500000001,24570.36458,48201.00328,12704.233080000002,$45656.80904,$10585.66532,$47636.68952,$886430120000001,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$66331.97398000001,$58943.28958,Not available,Not available,$46926.51500000001,$24570.36458,$482010328,$12704.233080000002,1
2019,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,57918.677520000005,3864.11456,57952.15376,5349.024920000001,56739.835640000005,3140.78866,,,,,,,69261.14498000001,23676.070740000003,,,61242.38992,11135.63212,56751.79144,7709.099840000001,$57918.677520000005,$3864.11456,$57952.15376,$534924920000001,$56739.835640000005,$3140.78866,Not available,Not available,Not available,Not available,Not available,Not available,$69261.14498000001,$2367670740000003,Not available,Not available,$61242.38992,$11135.63212,$56751.79144,$770999840000001,1
2010,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,79027.875,28653.7513,80393.47668,27070.38392,,,,,,,,,61685.29564,98380.9235,,,74418.26686,44079.9925,89240.38386,28896.805920000003,$79027.875,$28653.7513,$80393.47668,$27070.38392,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$61685.29564,$98380.9235,Not available,Not available,$74418.26686,$44079.9925,$89240.38386,$28896.805920000003,1
2010,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,70949.47,11059.68768,85108.45532000001,15697.39462,50833.53908,12853.79606,,,48099.52584,92702.15602,,,65362.02362000001,8709.22306,31757.26376,9452.43632,98747.61284,42371.58546,68916.52182000001,13508.4981,$70949.47,$11059.68768,$85108.45532000001,$15697.39462,$50833.53908,$12853.79606,Not available,Not available,$48099.52584,$92702.15602,Not available,Not available,$653622362000001,$8709.22306,$31757.26376,$9452.43632,$98747.61284,$42371.58546,$68916.52182000001,$13508.4981,1
2010,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,62382.14588,5938.68138,65217.3148,12749.8305,55712.8957,49793.88348,,,,,,,60368.86686,7943.530760000001,60158.12586,104818.35858,74149.92332,20169.31864,60713.07716,8733.10704,$62382.14588,$5938.68138,$65217.3148,$12749.8305,$55712.8957,$49793.88348,Not available,Not available,Not available,Not available,Not available,Not available,$60368.86686,$7943.530760000001,$60158.12586,$104818.35858,$74149.92332,$20169.31864,$607137716,$8733.10704,1
2023,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,44946.0,7892.0,42500.0,28643.0,,,,,,,,,,,48056.0,24023.0,41000.0,26325.0,48148.0,6472.0,$44946,$7892,$42500,$28643,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$48056,$24023,$41000,$26325,$48148,$6472,1
2023,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,61184.0,10874.0,61263.0,22581.0,53722.0,22732.0,,,,,,,70938.0,21833.0,65280.0,18452.0,61132.0,17737.0,65647.0,17512.0,$61184,$10874,$61263,$22581,$53722,$22732,Not available,Not available,Not available,Not available,Not available,Not available,$70938,$21833,$65280,$18452,$61132,$17737,$65647,$17512,1
2023,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,60977.0,8381.0,58602.0,2923.0,,,,,113220.0,23072.0,,,,,89947.0,41926.0,60495.0,2748.0,64125.0,31306.0,$60977,$8381,$58602,$2923,Not available,Not available,Not available,Not available,$113220,$23072,Not available,Not available,Not available,Not available,$89947,$41926,$60495,$2748,$64125,$31306,1
2021,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,47984.567,11243.745,42004.7855,31305.7825,,,,,,,,,,,49291.2725,806.9834999999999,41804.4465,31456.5995,48537.1875,7991.049999999999,$47984.567,$11243.745,$42004.7855,$31305.7825,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$49291.2725,$806.9834999999999,$41804.4465,$31456.5995,$48537.1875,$799149999999999,1
2021,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,56446.076,9570.1265,53241.7775,13100.82,,,,,,,,,71710.107,8524.537,65876.6405,20332.1575,59322.854,12565.082,62118.596,27791.9715,$5644676,$9570.1265,$53241.7775,$13100.82,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$71710.107,$8524.537,$65876.6405,$20332.1575,$59322.854,$1256582,$62118.596,$27791.9715,1
2021,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,60790.506,1763.6585,60135.465,1243.6775,55135.994,27033.3845,,,113475.161,19741.27,,,76284.139,26709.2405,50054.3615,45389.164,60890.6755,1881.836,61621.125,7354.017,$60790.506,$1763.6585,$60135.465,$1243.6775,$55135.994,$27033.3845,Not available,Not available,$113475.161,$19741.27,Not available,Not available,$76284.139,$26709.2405,$50054.3615,$45389.164,$60890.6755,$1881.836,$61621.125,$735417,1
2018,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,31574.06802,19835.74055,43658.10585,14384.71593,14998.23009,13021.35113,,,,,,,52748.82757,21946.52141,,,43073.80665,17868.59991,49017.83372,34640.42153,$315746802,$19835.74055,$43658.10585,$14384.71593,$14998.23009,$13021.35113,Not available,Not available,Not available,Not available,Not available,Not available,$52748.82757,$21946.52141,Not available,Not available,$43073.80665,$17868.59991,$49017.83372,$34640.42153,1
2018,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,39561.925,11251.41147,41474.28759,11517.99798,,,,,,,,,,,,,38421.32427,13195.4236,44507.77427,15161.34695,$39561.925,$11251.41147,$41474.28759,$11517.99798,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$38421.32427,$13195.4236,$44507.77427,$15161.34695,1
2018,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,57307.57862,3660.39103,56913.17666,4455.2814,56580.85649,10157.06776,,,,,,,62876.68037,21962.34618,50784.12151,45245.45201,56790.23037,8048.72148,57821.275,8803.44128,$57307.57862,$3660.39103,$56913.17666,$4455.2814,$56580.85649,$101576776,Not available,Not available,Not available,Not available,Not available,Not available,$62876.68037,$21962.34618,$50784.12151,$45245.45201,$56790.23037,$8048.72148,$57821.275,$8803.44128,1
2020,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,49216.33444,8688.63632,51279.94456,22330.40888,,,,,,,,,51842.74732,652.47364,47905.48776,42505.177,43950.53,28831.54768,50308.903320000005,2036.47288,$49216.33444,$8688.63632,$51279.94456,$22330.40888,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$51842.74732,$652.47364,$47905.48776,$42505.177,$43950.53,$28831.54768,$50308.903320000005,$2036.47288,1
2020,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,50026.912,12826.47548,53205.508720000005,11781.1018,,,,,,,,,90177.04852,86530.03944000001,,,59265.3724,6338.3153600000005,48856.47104,9298.63428,$50026.912,$12826.47548,$53205.508720000005,$11781.1018,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$901774852,$865303944000001,Not available,Not available,$59265.3724,$6338.3153600000005,$48856.47104,$9298.63428,1
2020,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,58859.49368,4975.55396,58476.03268,4976.73384,54985.94764,18091.10004,,,,,,,74954.23676,10756.96596,,,59829.35504,5687.0216,58501.99004,8262.69964,$58859.49368,$4975.55396,$584763268,$4976.73384,$54985.94764,$18091.10004,Not available,Not available,Not available,Not available,Not available,Not available,$74954.23676,$10756.96596,Not available,Not available,$59829.35504,$5687216,$58501.99004,$8262.69964,1
2015,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,26220.13348,9100.8089,27762.94956,8633.83614,15087.60608,3513.90552,,,,,,,,,,,34668.212499999994,19659.2952,20229.46636,7116.819659999999,$26220.13348,$9100.8089,$27762.94956,$8633.83614,$15087.60608,$3513.90552,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$34668.212499999994,$19659.2952,$20229.46636,$7116.819659999999,1
2015,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,42315.21394,6786.584779999999,44237.28414,12937.20942,,,,,71006.9491,66204.35355999999,,,37422.3198,7345.146119999999,,,44870.66432,15582.9584,41881.78066,14454.2259,$42315.21394,$6786.584779999999,$44237.28414,$12937.20942,Not available,Not available,Not available,Not available,$71006.9491,$66204.35355999999,Not available,Not available,$37422.3198,$7345.146119999999,Not available,Not available,$44870.66432,$15582.9584,$41881.78066,$14454.2259,1
