YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2023,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,140726.0,32241.0,152857.0,17068.0,,,,,107000.0,2214.0,,,,,,,159479.0,18921.0,,
2023,6037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,122159.0,22234.0,116392.0,31549.0,,,,,,,,,151923.0,123680.0,,,116580.0,44189.0,,
2023,6037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,93767.0,15296.0,95588.0,26792.0,,,,,,,,,107500.0,44136.0,,,92065.0,27681.0,93885.0,34324.0
2021,6037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,131915.0,34979.0,131254.0,67609.0,,,,,,,,,112550.0,73479.0,177736.0,140767.0,177548.0,135704.0,110060.0,79173.0
2021,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,132297.0,29765.0,137346.0,25945.0,,,,,108365.0,1205.0,,,,,281376.0,,165408.0,51102.0,105516.0,66159.0
2021,6037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,115607.0,16457.0,115770.0,22979.0,,,,,149579.0,105741.0,,,130890.0,107720.0,59636.0,53584.0,108955.0,17920.0,130337.0,25479.0
2021,6037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,123102.0,22249.0,125305.0,20061.0,,,,,,,,,,,,,124274.0,24838.0,114784.0,53165.0
2018,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,72839.0,14851.0,68382.0,24597.0,,,,,211631.0,21141.0,,,70173.0,42872.0,,,83036.0,21054.0,67041.0,38863.0
2018,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,114592.0,27897.0,113706.0,37202.0,,,,,,,,,,,,,112876.0,41008.0,133626.0,31228.0
2018,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,135871.0,23904.0,142405.0,15866.0,,,,,187627.0,172825.0,,,57003.0,23025.0,,,145383.0,21202.0,64738.0,50081.0
2018,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,103977.0,52049.0,96812.0,30866.0,,,,,,,,,,,,,96812.0,30866.0,,
2018,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,102311.0,33657.0,109725.0,45153.0,,,,,77771.0,10160.0,,,,,,,113153.0,44920.0,91974.0,44729.0
2020,6037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,106994.0,80998.0,,,,,,,,,,,95865.0,91496.0,,,,,69760.0,48382.0
2020,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,115383.0,23199.0,125362.0,37933.0,,,,,,,,,,,,,144101.0,55159.0,88123.0,59309.0
2020,6037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,108401.0,13796.0,109331.0,13071.0,,,,,,,,,,,,,103977.0,12913.0,132355.0,104045.0
2020,6037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,120820.0,10984.0,123217.0,24711.0,,,,,,,,,84066.0,68321.0,,,123038.0,25898.0,102919.0,54841.0
2015,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,70383.0,14590.0,75786.0,18652.0,,,,,212114.0,6589.0,,,48939.0,42954.0,,,80221.0,22163.0,50390.0,39276.0
2015,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,112433.0,11361.0,117088.0,19799.0,,,,,,,,,,,,,116703.0,21992.0,111492.0,6823.0
2015,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,102796.0,21280.0,116636.0,24050.0,,,,,,,,,64127.0,12128.0,,,114788.0,25387.0,63848.0,12017.0
2015,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,95136.0,30338.0,95136.0,30338.0,,,,,,,,,,,,,93344.0,35193.0,,
2015,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,125874.0,25736.0,114083.0,25570.0,,,,,,,,,,,240388.0,81825.0,125985.0,29706.0,92510.0,51500.0
2016,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,80287.0,15425.0,83974.0,26978.0,,,,,214008.0,2621.0,,,49668.0,39057.0,,,97425.0,26168.0,52533.0,39434.0
2016,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,115223.0,13569.0,107760.0,27329.0,,,,,,,,,116210.0,7795.0,,,106658.0,29478.0,116503.0,7034.0
2016,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,110956.0,21758.0,121184.0,10839.0,,,,,,,,,66263.0,33596.0,,,120503.0,12593.0,66003.0,21756.0
2016,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,93923.0,30701.0,93923.0,30701.0,,,,,,,,,,,,,97107.0,30963.0,,
2016,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,128907.0,27018.0,127543.0,46745.0,,,,,,,,,,,231623.0,60317.0,127846.0,43531.0,,
2014,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,105154.0,54471.0,127875.0,37031.0,,,,,,,,,26968.0,5933.0,,,105961.0,49408.0,69941.0,110377.0
2014,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,118761.0,19846.0,126480.0,19505.0,,,,,,,,,111564.0,2670.0,,,126970.0,20438.0,112010.0,7479.0
2014,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,103578.0,30406.0,118722.0,24892.0,,,,,,,,,63994.0,16043.0,,,115385.0,27361.0,64229.0,43610.0
2014,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,97320.0,42246.0,97320.0,42246.0,,,,,,,,,,,,,92878.0,41002.0,,
2014,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,105261.0,24760.0,102731.0,24414.0,,,,,,,,,,,239550.0,210365.0,113399.0,23087.0,91920.0,44897.0
2017,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,78262.0,22936.0,68353.0,18920.0,,,,,213726.0,89043.0,,,,,,,91032.0,29138.0,49388.0,26135.0
2017,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,116532.0,16863.0,112657.0,27022.0,,,,,,,,,,,,,107867.0,28150.0,117838.0,24090.0
2017,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,105061.0,20328.0,120285.0,12980.0,,,,,,,,,63230.0,25068.0,,,122482.0,14192.0,63280.0,21328.0
2017,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,93332.0,25598.0,94696.0,23217.0,,,,,,,,,,,,,94696.0,23217.0,,
2017,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,112951.0,40915.0,109965.0,40265.0,,,,,,,,,,,231219.0,120205.0,111664.0,43914.0,93232.0,73087.0
