YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2013,6037406602,Census Tract 4066.02,West Covina,Los Angeles County,California,WestCovina,82050.0,13394.0,79778.0,12164.0,162340.0,80258.0,,,96779.0,5914.0,,,73552.0,12613.0,103662.0,25459.0,59353.0,11261.0,86305.0,11303.0,$82050,$13394,$79778,$12164,$162340,$80258,Not available,Not available,$96779,$5914,Not available,Not available,$73552,$12613,$103662,$25459,$59353,$11261,$86305,$11303,1
2013,6037406701,Census Tract 4067.01,West Covina,Los Angeles County,California,WestCovina,77641.0,12739.0,75690.0,25828.0,47839.0,22734.0,,,69656.0,33323.0,,,88784.0,13616.0,116111.0,12935.0,59255.0,23396.0,88836.0,14816.0,$77641,$12739,$75690,$25828,$47839,$22734,Not available,Not available,$69656,$33323,Not available,Not available,$88784,$13616,$116111,$12935,$59255,$23396,$88836,$14816,1
2013,6037406702,Census Tract 4067.02,West Covina,Los Angeles County,California,WestCovina,76029.0,10732.0,62403.0,13069.0,107606.0,72562.0,,,82416.0,15527.0,,,75414.0,18758.0,185566.0,132457.0,62198.0,22395.0,73755.0,9493.0,$76029,$10732,$62403,$13069,$107606,$72562,Not available,Not available,$82416,$15527,Not available,Not available,$75414,$18758,$185566,$132457,$62198,$22395,$73755,$9493,1
2013,6037406800,Census Tract 4068,West Covina,Los Angeles County,California,WestCovina,106672.0,10549.0,95739.0,13652.0,168512.0,68092.0,,,113979.0,13219.0,,,121384.0,101048.0,107040.0,49980.0,91066.0,43922.0,106577.0,17533.0,$106672,$10549,$95739,$13652,$168512,$68092,Not available,Not available,$113979,$13219,Not available,Not available,$121384,$101048,$107040,$49980,$91066,$43922,$106577,$17533,1
2013,6037406901,Census Tract 4069.01,West Covina,Los Angeles County,California,WestCovina,62118.0,20035.0,41247.0,32564.0,,,,,33602.0,30194.0,,,74844.0,15632.0,,,33058.0,44345.0,71575.0,11671.0,$62118,$20035,$41247,$32564,Not available,Not available,Not available,Not available,$33602,$30194,Not available,Not available,$74844,$15632,Not available,Not available,$33058,$44345,$71575,$11671,1
2013,6037406902,Census Tract 4069.02,West Covina,Los Angeles County,California,WestCovina,99162.0,19654.0,52329.0,68024.0,39764.0,47283.0,,,111941.0,75231.0,,,107221.0,25565.0,,,106878.0,133166.0,101689.0,17800.0,$99162,$19654,$52329,$68024,$39764,$47283,Not available,Not available,$111941,$75231,Not available,Not available,$107221,$25565,Not available,Not available,$106878,$133166,$101689,$17800,1
2013,6037407400,Census Tract 4074,West Covina,Los Angeles County,California,WestCovina,95903.0,17732.0,55629.0,46054.0,61746.0,66928.0,,,112762.0,31341.0,,,145449.0,70419.0,,,47623.0,102460.0,94589.0,18214.0,$95903,$17732,$55629,$46054,$61746,$66928,Not available,Not available,$112762,$31341,Not available,Not available,$145449,$70419,Not available,Not available,$47623,$102460,$94589,$18214,1
2013,6037407801,Census Tract 4078.01,West Covina,Los Angeles County,California,WestCovina,96104.0,15121.0,78824.0,30519.0,,,,,100023.0,18748.0,,,100263.0,24242.0,,,73898.0,13475.0,95811.0,20409.0,$96104,$15121,$78824,$30519,Not available,Not available,Not available,Not available,$100023,$18748,Not available,Not available,$100263,$24242,Not available,Not available,$73898,$13475,$95811,$20409,1
2013,6037407900,Census Tract 4079,West Covina,Los Angeles County,California,WestCovina,96607.0,11351.0,90380.0,10323.0,108931.0,14927.0,136599.0,38881.0,88612.0,17490.0,,,114679.0,52071.0,,,99426.0,39597.0,98942.0,21340.0,$96607,$11351,$90380,$10323,$108931,$14927,$136599,$38881,$88612,$17490,Not available,Not available,$114679,$52071,Not available,Not available,$99426,$39597,$98942,$21340,1
2013,6037408003,Census Tract 4080.03,West Covina,Los Angeles County,California,WestCovina,118177.0,20275.0,132136.0,10247.0,58913.0,178030.0,,,113340.0,26036.0,,,83587.0,34367.0,,,137495.0,77793.0,125600.0,20180.0,$118177,$20275,$132136,$10247,$58913,$178030,Not available,Not available,$113340,$26036,Not available,Not available,$83587,$34367,Not available,Not available,$137495,$77793,$125600,$20180,1
