YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string
2010,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,83538.0,10695.0,80035.0,23140.0,,,,,108647.0,34721.0,,,80058.0,29561.0,97319.0,31347.0,38773.0,65037.0,83380.0,13605.0,$83538,$10695,$80035,$23140,,,,,$108647,$34721,,,$80058,$29561,$97319,$31347,$38773,$65037,$83380,$13605
2010,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,66888.0,19877.0,71676.0,9461.0,,,,,84965.0,36403.0,,,49618.0,22173.0,93488.0,82059.0,56494.0,67800.0,66486.0,22899.0,$66888,$19877,$71676,$9461,,,,,$84965,$36403,,,$49618,$22173,$93488,$82059,$56494,$67800,$66486,$22899
2010,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,98324.0,26185.0,91938.0,58482.0,,,,,134754.0,12934.0,,,88474.0,64405.0,98674.0,80126.0,,,84604.0,36239.0,$98324,$26185,$91938,$58482,,,,,$134754,$12934,,,$88474,$64405,$98674,$80126,,,$84604,$36239
2010,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,50015.0,13139.0,53630.0,28992.0,123290.0,210032.0,,,49111.0,35581.0,,,43531.0,21032.0,,,76039.0,67994.0,50618.0,12947.0,$50015,$13139,$53630,$28992,$123290,$210032,,,$49111,$35581,,,$43531,$21032,,,$76039,$67994,$50618,$12947
2010,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,72110.0,26717.0,76343.0,28579.0,,,,,50195.0,55795.0,,,70322.0,47264.0,93148.0,17770.0,38867.0,101856.0,73856.0,15495.0,$72110,$26717,$76343,$28579,,,,,$50195,$55795,,,$70322,$47264,$93148,$17770,$38867,$101856,$73856,$15495
2010,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,85939.0,21494.0,69097.0,15891.0,,,,,114062.0,35843.0,,,87168.0,27591.0,39018.0,98470.0,54021.0,3899.0,85939.0,19504.0,$85939,$21494,$69097,$15891,,,,,$114062,$35843,,,$87168,$27591,$39018,$98470,$54021,$3899,$85939,$19504
2010,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,71448.0,13150.0,75305.0,36284.0,,,,,134169.0,93727.0,,,67053.0,38428.0,51741.0,33921.0,27417.0,29889.0,70668.0,13169.0,$71448,$13150,$75305,$36284,,,,,$134169,$93727,,,$67053,$38428,$51741,$33921,$27417,$29889,$70668,$13169
2010,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,89872.0,16649.0,87431.0,23936.0,,,,,104128.0,25854.0,,,78187.0,23326.0,,,120190.0,51387.0,76959.0,13978.0,$89872,$16649,$87431,$23936,,,,,$104128,$25854,,,$78187,$23326,,,$120190,$51387,$76959,$13978
2010,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,71257.0,17990.0,62167.0,22269.0,,,,,99944.0,42977.0,,,60323.0,23678.0,,,134618.0,136176.0,60323.0,13920.0,$71257,$17990,$62167,$22269,,,,,$99944,$42977,,,$60323,$23678,,,$134618,$136176,$60323,$13920
2010,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,77951.0,10406.0,48015.0,38558.0,111359.0,15516.0,51255.0,15691.0,163673.0,56890.0,,,78922.0,12814.0,,,43058.0,73749.0,75305.0,9872.0,$77951,$10406,$48015,$38558,$111359,$15516,$51255,$15691,$163673,$56890,,,$78922,$12814,,,$43058,$73749,$75305,$9872
