YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string
2010,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,115920.0,11761.0,109654.0,84179.0,120940.0,17773.0,,,98606.0,61340.0,,,,,62305.0,33321.0,111618.0,63368.0,61629.0,139324.0,$115920,$11761,$109654,$84179,$120940,$17773,,,$98606,$61340,,,,,$62305,$33321,$111618,$63368,$61629,$139324
2010,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,141134.0,53105.0,152491.0,109323.0,142913.0,41113.0,,,,,,,,,70781.0,113991.0,146028.0,267568.0,,,$141134,$53105,$152491,$109323,$142913,$41113,,,,,,,,,$70781,$113991,$146028,$267568,,
2011,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,109435.0,18304.0,109522.0,92371.0,114958.0,16573.0,,,100593.0,62680.0,,,16293.0,397729.0,63864.0,13272.0,111104.0,51395.0,66923.0,80517.0,$109435,$18304,$109522,$92371,$114958,$16573,,,$100593,$62680,,,$16293,$397729,$63864,$13272,$111104,$51395,$66923,$80517
2011,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,119822.0,39512.0,154588.0,27086.0,131308.0,52044.0,,,,,,,,,17931.0,69696.0,197527.0,276845.0,154377.0,66201.0,$119822,$39512,$154588,$27086,$131308,$52044,,,,,,,,,$17931,$69696,$197527,$276845,$154377,$66201
2012,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,100988.0,29876.0,110957.0,82496.0,103819.0,35457.0,,,102217.0,62213.0,,,17041.0,109088.0,53249.0,89432.0,111987.0,86827.0,66080.0,35281.0,$100988,$29876,$110957,$82496,$103819,$35457,,,$102217,$62213,,,$17041,$109088,$53249,$89432,$111987,$86827,$66080,$35281
2012,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,117084.0,32249.0,137383.0,90957.0,129559.0,42699.0,,,,,,,,,16958.0,144119.0,275515.0,250476.0,91646.0,40184.0,$117084,$32249,$137383,$90957,$129559,$42699,,,,,,,,,$16958,$144119,$275515,$250476,$91646,$40184
2013,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,78989.0,25358.0,35675.0,20054.0,95650.0,36759.0,,,109765.0,42134.0,,,75087.0,39180.0,,,48875.0,97527.0,68318.0,63287.0,$78989,$25358,$35675,$20054,$95650,$36759,,,$109765,$42134,,,$75087,$39180,,,$48875,$97527,$68318,$63287
2013,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,121922.0,19944.0,121076.0,35366.0,133365.0,28142.0,,,,,,,,,69731.0,102904.0,146371.0,38072.0,118435.0,108168.0,$121922,$19944,$121076,$35366,$133365,$28142,,,,,,,,,$69731,$102904,$146371,$38072,$118435,$108168
2014,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,74923.0,28205.0,35748.0,23501.0,87066.0,39090.0,,,111402.0,33713.0,,,68836.0,63433.0,94854.0,65826.0,52620.0,157653.0,67179.0,55392.0,$74923,$28205,$35748,$23501,$87066,$39090,,,$111402,$33713,,,$68836,$63433,$94854,$65826,$52620,$157653,$67179,$55392
2014,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,119867.0,18537.0,138227.0,35513.0,115097.0,25743.0,,,,,,,,,83690.0,92701.0,148372.0,54721.0,91908.0,49569.0,$119867,$18537,$138227,$35513,$115097,$25743,,,,,,,,,$83690,$92701,$148372,$54721,$91908,$49569
2015,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,93014.0,30703.0,,,99222.0,40179.0,,,110955.0,44854.0,,,67836.0,53086.0,,,94216.0,90362.0,68382.0,4540.0,$93014,$30703,,,$99222,$40179,,,$110955,$44854,,,$67836,$53086,,,$94216,$90362,$68382,$4540
2015,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,121857.0,14422.0,121723.0,39786.0,124294.0,25129.0,,,,,,,,,,,137664.0,56199.0,91585.0,52530.0,$121857,$14422,$121723,$39786,$124294,$25129,,,,,,,,,,,$137664,$56199,$91585,$52530
2016,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,95754.0,22416.0,,,108855.0,32842.0,,,,,,,68518.0,15359.0,177680.0,98874.0,,,68039.0,14537.0,$95754,$22416,,,$108855,$32842,,,,,,,$68518,$15359,$177680,$98874,,,$68039,$14537
2016,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,130075.0,19276.0,144750.0,27176.0,131784.0,19962.0,,,,,,,,,63625.0,34112.0,144515.0,33699.0,,,$130075,$19276,$144750,$27176,$131784,$19962,,,,,,,,,$63625,$34112,$144515,$33699,,
2017,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,95738.0,21400.0,,,99985.0,35856.0,,,,,,,74318.0,21615.0,118236.0,78690.0,94325.0,78265.0,73891.0,17625.0,$95738,$21400,,,$99985,$35856,,,,,,,$74318,$21615,$118236,$78690,$94325,$78265,$73891,$17625
2017,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,118202.0,20025.0,144946.0,42876.0,115762.0,17997.0,,,,,,,,,,,154322.0,40318.0,133018.0,107493.0,$118202,$20025,$144946,$42876,$115762,$17997,,,,,,,,,,,$154322,$40318,$133018,$107493
2018,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,113550.0,22371.0,,,96237.0,30012.0,115326.0,34232.0,,,,,,,137408.0,99492.0,,,,,$113550,$22371,,,$96237,$30012,$115326,$34232,,,,,,,$137408,$99492,,,,
2018,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,117195.0,23650.0,133137.0,59937.0,116499.0,22868.0,,,241893.0,241572.0,,,,,,,153891.0,94440.0,,,$117195,$23650,$133137,$59937,$116499,$22868,,,$241893,$241572,,,,,,,$153891,$94440,,
2019,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,115049.0,15085.0,,,96918.0,34530.0,113515.0,42530.0,,,,,,,180676.0,82085.0,,,145378.0,122091.0,$115049,$15085,,,$96918,$34530,$113515,$42530,,,,,,,$180676,$82085,,,$145378,$122091
2019,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,112046.0,19099.0,,,109899.0,16606.0,,,,,,,,,,,,,151572.0,94967.0,$112046,$19099,,,$109899,$16606,,,,,,,,,,,,,$151572,$94967
2020,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,116925.0,25882.0,282830.0,192693.0,86199.0,56654.0,,,,,,,,,178640.0,150942.0,,,183606.0,92617.0,$116925,$25882,$282830,$192693,$86199,$56654,,,,,,,,,$178640,$150942,,,$183606,$92617
2020,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,116259.0,24619.0,155362.0,133845.0,114471.0,29705.0,,,,,,,,,,,156500.0,146295.0,152444.0,108198.0,$116259,$24619,$155362,$133845,$114471,$29705,,,,,,,,,,,$156500,$146295,$152444,$108198
2021,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,123756.0,30059.0,,,103650.0,51852.0,,,,,,,,,150795.0,79794.0,,,143450.0,20409.0,$123756,$30059,,,$103650,$51852,,,,,,,,,$150795,$79794,,,$143450,$20409
2021,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,101963.0,24041.0,,,114228.0,29115.0,,,,,,,,,,,,,153177.0,151515.0,$101963,$24041,,,$114228,$29115,,,,,,,,,,,,,$153177,$151515
2022,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,130402.0,14666.0,229427.0,76939.0,121691.0,40678.0,,,,,,,182595.0,108913.0,239354.0,21627.0,229776.0,103490.0,145486.0,44104.0,$130402,$14666,$229427,$76939,$121691,$40678,,,,,,,$182595,$108913,$239354,$21627,$229776,$103490,$145486,$44104
2022,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,99462.0,32797.0,197286.0,180868.0,86833.0,29597.0,,,,,,,,,137744.0,123947.0,,,,,$99462,$32797,$197286,$180868,$86833,$29597,,,,,,,,,$137744,$123947,,,,
2023,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,133067.0,15040.0,230844.0,33550.0,125220.0,27811.0,,,,,,,183174.0,122914.0,187198.0,95930.0,231172.0,48120.0,183496.0,97581.0,$133067,$15040,$230844,$33550,$125220,$27811,,,,,,,$183174,$122914,$187198,$95930,$231172,$48120,$183496,$97581
2023,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,96665.0,27827.0,154744.0,104531.0,85567.0,29198.0,,,,,,,,,,,154446.0,120870.0,,,$96665,$27827,$154744,$104531,$85567,$29198,,,,,,,,,,,$154446,$120870,,
2024,6037703100,Census Tract 7031,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,133824.0,29990.0,229973.0,43120.0,123783.0,37430.0,,,,,,,183170.0,78072.0,189911.0,121538.0,237917.0,41455.0,159537.0,49533.0,$133824,$29990,$229973,$43120,$123783,$37430,,,,,,,$183170,$78072,$189911,$121538,$237917,$41455,$159537,$49533
2024,6037703200,Census Tract 7032,View Park-Windsor Hills,Los Angeles County,California,ViewPark-WindsorHills,126761.0,25677.0,156250.0,93154.0,125795.0,31965.0,,,,,,,,,,,156250.0,93154.0,,,$126761,$25677,$156250,$93154,$125795,$31965,,,,,,,,,,,$156250,$93154,,
