YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2012,6037670406,Census Tract 6704.06,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,217132.0,42384.0,159748.0,65469.0,,,,,247479.0,58246.0,,,,,137173.0,193038.0,159231.0,51301.0,,
2012,6037670411,Census Tract 6704.11,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,158393.0,11596.0,159202.0,35156.0,,,,,159110.0,25100.0,,,,,253575.0,209873.0,158056.0,31146.0,198225.0,220850.0
2012,6037670500,Census Tract 6705,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,285271.0,40453.0,270970.0,35687.0,333409.0,,,,333409.0,,,,333409.0,,,,271424.0,32866.0,333409.0,
2012,6037670702,Census Tract 6707.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,246345.0,40078.0,234159.0,55275.0,3333.0,,,,333409.0,,,,,,256342.0,14415.0,234755.0,70778.0,258299.0,77187.0
2019,6037670201,Census Tract 6702.01,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,175476.0,21034.0,176348.0,25737.0,,,,,153432.0,87779.0,,,,,,,175794.0,33198.0,293325.0,283388.0
2019,6037670202,Census Tract 6702.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,229776.0,34629.0,251275.0,24191.0,,,,,181994.0,48555.0,,,,,285893.0,41243.0,241059.0,30632.0,298896.0,
2019,6037670403,Census Tract 6704.03,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,183721.0,20761.0,170619.0,21286.0,,,,,216435.0,17607.0,,,,,298896.0,,170370.0,23198.0,177344.0,142776.0
2019,6037670405,Census Tract 6704.05,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,117804.0,28100.0,102411.0,39215.0,,,,,146707.0,89361.0,,,,,230336.0,83970.0,102725.0,46235.0,,
2019,6037670406,Census Tract 6704.06,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,223175.0,41158.0,249079.0,65874.0,,,,,227447.0,53439.0,,,,,,,249079.0,65874.0,,
2019,6037670411,Census Tract 6704.11,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,194418.0,12127.0,201187.0,12762.0,,,,,130019.0,58493.0,,,,,278570.0,132789.0,201033.0,14972.0,199064.0,155604.0
2019,6037670500,Census Tract 6705,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,298896.0,,298896.0,,,,,,251570.0,195853.0,,,,,298896.0,,298896.0,,298896.0,
2019,6037670702,Census Tract 6707.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,239465.0,43874.0,242466.0,35786.0,,,,,153811.0,116209.0,,,,,,,246146.0,39078.0,152484.0,82447.0
2010,6037670201,Census Tract 6702.01,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,152525.0,34580.0,177055.0,37376.0,87649.0,585683.0,202515.0,117265.0,128656.0,34063.0,,,82221.0,65889.0,41710.0,708171.0,180247.0,39798.0,88149.0,23801.0
2010,6037670202,Census Tract 6702.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,205537.0,37505.0,208010.0,50973.0,,,,,204814.0,147100.0,,,,,351236.0,,208204.0,48716.0,,
2010,6037670403,Census Tract 6704.03,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,156637.0,28487.0,156300.0,32728.0,3511.0,,,,167338.0,48699.0,,,,,,,156300.0,32728.0,,
2010,6037670405,Census Tract 6704.05,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,154451.0,42365.0,128201.0,56923.0,220432.0,111478.0,,,161217.0,31020.0,,,,,238521.0,319400.0,131186.0,59059.0,117883.0,169700.0
2010,6037670406,Census Tract 6704.06,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,226142.0,47400.0,164704.0,84162.0,,,,,249048.0,104851.0,,,,,,,163073.0,59612.0,242217.0,126199.0
2010,6037670411,Census Tract 6704.11,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,164885.0,22166.0,153833.0,20551.0,,,,,178798.0,46658.0,,,226968.0,48475.0,,,153623.0,19789.0,197862.0,69972.0
2010,6037670500,Census Tract 6705,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,308648.0,66232.0,273788.0,59669.0,351236.0,,,,351236.0,,,,351236.0,,,,273788.0,58481.0,342454.0,130605.0
2010,6037670702,Census Tract 6707.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,199934.0,24782.0,195444.0,23507.0,3511.0,,,,299630.0,155520.0,,,,,,,185642.0,38899.0,351236.0,
2023,6037670201,Census Tract 6702.01,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,191063.0,22614.0,188333.0,39453.0,,,,,179583.0,53106.0,,,,,,,169714.0,53823.0,250001.0,
2023,6037670202,Census Tract 6702.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,234750.0,44623.0,250001.0,,,,,,176250.0,36777.0,,,,,236111.0,45044.0,240833.0,57663.0,250001.0,
2023,6037670405,Census Tract 6704.05,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,147143.0,38491.0,141667.0,66303.0,,,,,220909.0,161213.0,,,,,,,142292.0,73550.0,,
2023,6037670406,Census Tract 6704.06,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,217917.0,28932.0,168750.0,90415.0,250001.0,,,,229286.0,46733.0,,,,,,,168750.0,90415.0,,
2023,6037670417,Census Tract 6704.17,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,163088.0,31867.0,151058.0,16192.0,,,,,217279.0,21006.0,,,,,201667.0,71091.0,151058.0,16192.0,166750.0,161742.0
2023,6037670702,Census Tract 6707.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,203039.0,48219.0,196917.0,82129.0,,,,,182865.0,63733.0,,,250001.0,,250001.0,,202574.0,81156.0,250001.0,
2021,6037670201,Census Tract 6702.01,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,172681.0,25371.0,173254.0,42508.0,281376.0,,,,179611.0,84017.0,,,,,90978.0,42943.0,171847.0,35317.0,281376.0,
2021,6037670202,Census Tract 6702.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,239344.0,41543.0,256051.0,50543.0,,,,,180482.0,58822.0,,,,,234479.0,117374.0,250909.0,38897.0,281376.0,
2021,6037670405,Census Tract 6704.05,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,152144.0,39967.0,107928.0,67689.0,,,,,247891.0,135887.0,,,,,205053.0,81536.0,109535.0,69636.0,,
2021,6037670406,Census Tract 6704.06,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,213669.0,37257.0,196025.0,55606.0,,,,,239795.0,40662.0,,,,,153349.0,112881.0,196025.0,55606.0,,
2021,6037670417,Census Tract 6704.17,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,167137.0,22794.0,157992.0,12800.0,,,,,217817.0,59554.0,,,,,,,156444.0,11326.0,177829.0,106338.0
2021,6037670702,Census Tract 6707.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,231485.0,44835.0,233000.0,43388.0,,,,,213298.0,158691.0,,,,,281376.0,,239716.0,42233.0,153105.0,136642.0
2018,6037670201,Census Tract 6702.01,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,175346.0,23014.0,175026.0,18621.0,,,,,,,,,,,,,174443.0,27331.0,,
2018,6037670202,Census Tract 6702.02,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,212058.0,30950.0,220025.0,26913.0,,,,,203287.0,103828.0,,,,,284880.0,110468.0,219721.0,27130.0,,
2018,6037670403,Census Tract 6704.03,Rolling Hills Estates,Los Angeles County,California,RollingHillsEstates,183387.0,13628.0,178146.0,27195.0,,,,,185041.0,25230.0,,,,,,,179360.0,36082.0,,
