YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string
2010,6037920106,Census Tract 9201.06,Val Verde,Los Angeles County,California,ValVerde,90820.0,15794.0,91703.0,37056.0,39681.0,89384.0,,,,,,,82455.0,18238.0,147059.0,33956.0,113890.0,43378.0,81049.0,25180.0,$90820,$15794,$91703,$37056,$39681,$89384,,,,,,,$82455,$18238,$147059,$33956,$113890,$43378,$81049,$25180
2011,6037920106,Census Tract 9201.06,Val Verde,Los Angeles County,California,ValVerde,99979.0,25550.0,98227.0,32316.0,53336.0,42481.0,,,,,,,80206.0,55818.0,168767.0,60645.0,118144.0,43021.0,77388.0,49535.0,$99979,$25550,$98227,$32316,$53336,$42481,,,,,,,$80206,$55818,$168767,$60645,$118144,$43021,$77388,$49535
2012,6037920106,Census Tract 9201.06,Val Verde,Los Angeles County,California,ValVerde,89472.0,18072.0,80905.0,23847.0,90091.0,3299.0,,,,,,,65638.0,57760.0,129941.0,31595.0,134421.0,59344.0,49421.0,38365.0,$89472,$18072,$80905,$23847,$90091,$3299,,,,,,,$65638,$57760,$129941,$31595,$134421,$59344,$49421,$38365
2013,6037920106,Census Tract 9201.06,Val Verde,Los Angeles County,California,ValVerde,82754.0,23255.0,84099.0,29289.0,54939.0,62177.0,,,,,,,66169.0,49439.0,127432.0,17873.0,123682.0,36470.0,46768.0,23110.0,$82754,$23255,$84099,$29289,$54939,$62177,,,,,,,$66169,$49439,$127432,$17873,$123682,$36470,$46768,$23110
2014,6037920106,Census Tract 9201.06,Val Verde,Los Angeles County,California,ValVerde,89888.0,16993.0,94341.0,18577.0,54870.0,80862.0,,,,,,,72051.0,15038.0,129359.0,29375.0,112177.0,25209.0,68102.0,18044.0,$89888,$16993,$94341,$18577,$54870,$80862,,,,,,,$72051,$15038,$129359,$29375,$112177,$25209,$68102,$18044
2015,6037920106,Census Tract 9201.06,Val Verde,Los Angeles County,California,ValVerde,94611.0,6925.0,101251.0,13651.0,,,,,,,,,82691.0,18961.0,214674.0,173657.0,124489.0,30045.0,89964.0,16569.0,$94611,$6925,$101251,$13651,,,,,,,,,$82691,$18961,$214674,$173657,$124489,$30045,$89964,$16569
2016,6037920106,Census Tract 9201.06,Val Verde,Los Angeles County,California,ValVerde,95937.0,9153.0,108822.0,11139.0,,,,,,,,,88736.0,15992.0,,,120794.0,19996.0,90083.0,8736.0,$95937,$9153,$108822,$11139,,,,,,,,,$88736,$15992,,,$120794,$19996,$90083,$8736
2017,6037920106,Census Tract 9201.06,Val Verde,Los Angeles County,California,ValVerde,108518.0,6594.0,111669.0,13947.0,,,,,,,,,90056.0,13978.0,,,124087.0,21549.0,95963.0,6585.0,$108518,$6594,$111669,$13947,,,,,,,,,$90056,$13978,,,$124087,$21549,$95963,$6585
2018,6037920106,Census Tract 9201.06,Val Verde,Los Angeles County,California,ValVerde,107206.0,14804.0,111013.0,9448.0,,,,,,,,,88700.0,22574.0,,,123608.0,18412.0,95580.0,7224.0,$107206,$14804,$111013,$9448,,,,,,,,,$88700,$22574,,,$123608,$18412,$95580,$7224
2019,6037920106,Census Tract 9201.06,Val Verde,Los Angeles County,California,ValVerde,109640.0,11928.0,120117.0,15064.0,34781.0,26873.0,,,,,,,102991.0,22096.0,115571.0,89354.0,129677.0,15433.0,102362.0,12270.0,$109640,$11928,$120117,$15064,$34781,$26873,,,,,,,$102991,$22096,$115571,$89354,$129677,$15433,$102362,$12270
