YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2010,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,142867.0,39831.0,142977.0,41474.0,351236.0,,,,221278.0,13542.0,,,123695.0,56927.0,,,141220.0,46019.0,155267.0,49250.0
2010,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,154795.0,32596.0,151031.0,30307.0,253475.0,291033.0,,,188162.0,70463.0,,,23460.0,130865.0,216678.0,221966.0,155421.0,33186.0,120965.0,91120.0
2010,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,157688.0,33463.0,175764.0,23972.0,154642.0,42268.0,153403.0,110660.0,182802.0,91681.0,,,,,,,179506.0,35676.0,171029.0,92757.0
2010,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,177875.0,30331.0,178461.0,23673.0,224994.0,345014.0,,,108723.0,317800.0,,,,,,,176788.0,26286.0,316902.0,304247.0
2023,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,97455.0,17117.0,101875.0,39595.0,,,,,,,,,100536.0,51248.0,98110.0,19652.0,102292.0,50932.0,97872.0,10840.0
2023,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,122383.0,26508.0,139519.0,44989.0,,,,,154375.0,53590.0,,,,,120114.0,39671.0,120417.0,15930.0,166842.0,35100.0
2023,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,132008.0,22570.0,148583.0,24061.0,,,,,109750.0,16766.0,,,126250.0,35507.0,89468.0,28509.0,134531.0,32440.0,143611.0,57376.0
2023,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,146167.0,35992.0,180500.0,50226.0,,,,,123325.0,11785.0,,,130333.0,69234.0,179231.0,83113.0,179911.0,41723.0,135625.0,32351.0
2023,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,208289.0,29673.0,239167.0,54214.0,,,,,233281.0,33992.0,,,,,180804.0,52148.0,224643.0,39136.0,181953.0,46613.0
2021,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,97688.0,26127.0,101154.0,30764.0,,,,,,,,,110792.0,54012.0,66484.0,66229.0,,,110368.0,23406.0
