YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string
2010,6037101110,Census Tract 1011.10,Los Angeles,Los Angeles County,California,LosAngeles,74684.0,7207.0,75417.0,14701.0,,,,,38542.0,67040.0,,,73708.0,81978.0,,,78797.0,15077.0,62779.0,20733.0,$74684,$7207,$75417,$14701,,,,,$38542,$67040,,,$73708,$81978,,,$78797,$15077,$62779,$20733
2010,6037101122,Census Tract 1011.22,Los Angeles,Los Angeles County,California,LosAngeles,116405.0,21082.0,115517.0,39382.0,,,,,118252.0,14605.0,,,5792.0,797.0,217053.0,269408.0,115246.0,38454.0,19557.0,102126.0,$116405,$21082,$115517,$39382,,,,,$118252,$14605,,,$5792,$797,$217053,$269408,$115246,$38454,$19557,$102126
2010,6037101210,Census Tract 1012.10,Los Angeles,Los Angeles County,California,LosAngeles,57029.0,9937.0,54048.0,5108.0,159888.0,188850.0,,,75646.0,21500.0,,,73075.0,46959.0,,,54546.0,6245.0,50181.0,30210.0,$57029,$9937,$54048,$5108,$159888,$188850,,,$75646,$21500,,,$73075,$46959,,,$54546,$6245,$50181,$30210
2010,6037101220,Census Tract 1012.20,Los Angeles,Los Angeles County,California,LosAngeles,66073.0,5882.0,64872.0,15039.0,,,,,75685.0,62475.0,,,65193.0,13986.0,,,64899.0,34544.0,65037.0,5237.0,$66073,$5882,$64872,$15039,,,,,$75685,$62475,,,$65193,$13986,,,$64899,$34544,$65037,$5237
2010,6037101300,Census Tract 1013,Los Angeles,Los Angeles County,California,LosAngeles,87658.0,20450.0,80834.0,19057.0,,,,,107691.0,182867.0,,,,,,,81866.0,19031.0,66603.0,89340.0,$87658,$20450,$80834,$19057,,,,,$107691,$182867,,,,,,,$81866,$19031,$66603,$89340
2010,6037101400,Census Tract 1014,Los Angeles,Los Angeles County,California,LosAngeles,104400.0,14095.0,105980.0,16143.0,20703.0,251901.0,,,38686.0,222191.0,,,77283.0,91547.0,,,107146.0,20580.0,77131.0,57212.0,$104400,$14095,$105980,$16143,$20703,$251901,,,$38686,$222191,,,$77283,$91547,,,$107146,$20580,$77131,$57212
2010,6037102103,Census Tract 1021.03,Los Angeles,Los Angeles County,California,LosAngeles,108276.0,46302.0,94908.0,22244.0,,,,,,,,,,,,,92272.0,45076.0,188612.0,169666.0,$108276,$46302,$94908,$22244,,,,,,,,,,,,,$92272,$45076,$188612,$169666
2010,6037102104,Census Tract 1021.04,Los Angeles,Los Angeles County,California,LosAngeles,123640.0,15320.0,125778.0,32593.0,,,,,117806.0,13678.0,,,,,,,122984.0,25018.0,193215.0,72579.0,$123640,$15320,$125778,$32593,,,,,$117806,$13678,,,,,,,$122984,$25018,$193215,$72579
2010,6037102105,Census Tract 1021.05,Los Angeles,Los Angeles County,California,LosAngeles,74777.0,22813.0,59834.0,26495.0,,,,,93100.0,239341.0,,,79118.0,195128.0,,,24586.0,89917.0,74722.0,22998.0,$74777,$22813,$59834,$26495,,,,,$93100,$239341,,,$79118,$195128,,,$24586,$89917,$74722,$22998
2010,6037102107,Census Tract 1021.07,Los Angeles,Los Angeles County,California,LosAngeles,79481.0,26848.0,94169.0,43787.0,3614.0,,,,82073.0,74224.0,,,76013.0,84008.0,94969.0,98511.0,100958.0,20127.0,57019.0,35194.0,$79481,$26848,$94169,$43787,$3614,,,,$82073,$74224,,,$76013,$84008,$94969,$98511,$100958,$20127,$57019,$35194
