YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string
2010,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,106271.0,5782.0,100984.0,21679.0,63814.0,39237.0,,,107882.0,36070.0,222838.0,97572.0,110428.0,21972.0,160441.0,446535.0,104893.0,21445.0,109044.0,14209.0,$106271,$5782,$100984,$21679,$63814,$39237,,,$107882,$36070,$222838,$97572,$110428,$21972,$160441,$446535,$104893,$21445,$109044,$14209
2010,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,53945.0,6397.0,33143.0,6136.0,77584.0,15512.0,,,29406.0,19958.0,,,57045.0,6411.0,51105.0,53176.0,44045.0,15660.0,48810.0,11716.0,$53945,$6397,$33143,$6136,$77584,$15512,,,$29406,$19958,,,$57045,$6411,$51105,$53176,$44045,$15660,$48810,$11716
2011,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,108321.0,8050.0,105990.0,14283.0,64202.0,38661.0,,,123152.0,36689.0,222889.0,59713.0,110772.0,46715.0,128107.0,167986.0,108618.0,18894.0,109508.0,14775.0,$108321,$8050,$105990,$14283,$64202,$38661,,,$123152,$36689,$222889,$59713,$110772,$46715,$128107,$167986,$108618,$18894,$109508,$14775
2011,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,54748.0,7201.0,32749.0,12217.0,76234.0,13263.0,,,22569.0,45743.0,,,56602.0,7626.0,50205.0,27721.0,43272.0,20387.0,51754.0,8148.0,$54748,$7201,$32749,$12217,$76234,$13263,,,$22569,$45743,,,$56602,$7626,$50205,$27721,$43272,$20387,$51754,$8148
2012,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,104988.0,11812.0,98989.0,20600.0,37338.0,75484.0,,,113471.0,35622.0,225656.0,197335.0,107966.0,16400.0,98076.0,41744.0,103533.0,35456.0,106685.0,16011.0,$104988,$11812,$98989,$20600,$37338,$75484,,,$113471,$35622,$225656,$197335,$107966,$16400,$98076,$41744,$103533,$35456,$106685,$16011
2012,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,47174.0,4960.0,31948.0,4720.0,62843.0,13602.0,,,23660.0,20330.0,,,56663.0,9398.0,43561.0,9925.0,41757.0,21114.0,46573.0,6728.0,$47174,$4960,$31948,$4720,$62843,$13602,,,$23660,$20330,,,$56663,$9398,$43561,$9925,$41757,$21114,$46573,$6728
2013,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,103358.0,12144.0,101426.0,21458.0,105631.0,35155.0,,,81704.0,52057.0,,,86212.0,74939.0,97562.0,57641.0,100487.0,32188.0,106121.0,24872.0,$103358,$12144,$101426,$21458,$105631,$35155,,,$81704,$52057,,,$86212,$74939,$97562,$57641,$100487,$32188,$106121,$24872
2013,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,54846.0,8690.0,42570.0,7147.0,63161.0,13634.0,,,36044.0,5060.0,,,56563.0,4656.0,35383.0,14127.0,49625.0,49918.0,47087.0,15651.0,$54846,$8690,$42570,$7147,$63161,$13634,,,$36044,$5060,,,$56563,$4656,$35383,$14127,$49625,$49918,$47087,$15651
2014,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,98673.0,15935.0,105121.0,18320.0,107107.0,33455.0,,,71447.0,47145.0,,,60891.0,46576.0,99348.0,56812.0,98459.0,39264.0,102341.0,22852.0,$98673,$15935,$105121,$18320,$107107,$33455,,,$71447,$47145,,,$60891,$46576,$99348,$56812,$98459,$39264,$102341,$22852
2014,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,56342.0,7710.0,52257.0,18935.0,66220.0,14298.0,,,34970.0,5491.0,,,55939.0,20036.0,42122.0,24893.0,50475.0,47526.0,53385.0,16563.0,$56342,$7710,$52257,$18935,$66220,$14298,,,$34970,$5491,,,$55939,$20036,$42122,$24893,$50475,$47526,$53385,$16563
