YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2023,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,73875.0,16690.0,75742.0,32271.0,138667.0,94712.0,,,,,,,66343.0,5119.0,,,75508.0,29436.0,66319.0,15862.0
2023,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,94917.0,18284.0,104706.0,38011.0,,,,,52853.0,14337.0,,,,,,,106250.0,37868.0,,
2023,6037670101,Census Tract 6701.01,Lomita,Los Angeles County,California,Lomita,93400.0,31997.0,78800.0,25504.0,,,,,201286.0,28989.0,,,160282.0,93047.0,99886.0,83815.0,,,,
2023,6037670102,Census Tract 6701.02,Lomita,Los Angeles County,California,Lomita,95292.0,19691.0,68854.0,34113.0,140372.0,34408.0,,,94135.0,27224.0,,,115700.0,102523.0,106319.0,105980.0,71541.0,28867.0,,
2021,6037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,107392.0,22626.0,108381.0,15839.0,,,,,135646.0,47953.0,,,74490.0,25363.0,281376.0,,110038.0,15909.0,73712.0,14546.0
2021,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,89448.0,19565.0,96261.0,25117.0,,,,,136265.0,45785.0,,,67249.0,34389.0,,,88378.0,39551.0,85392.0,43687.0
2021,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,100592.0,21181.0,112338.0,15556.0,,,,,82023.0,43001.0,,,67228.0,64067.0,,,119744.0,15058.0,92939.0,42153.0
2021,6037670101,Census Tract 6701.01,Lomita,Los Angeles County,California,Lomita,137305.0,68852.0,144908.0,117403.0,17751.0,5369.0,,,157369.0,50716.0,,,,,,,160033.0,76432.0,,
2021,6037670102,Census Tract 6701.02,Lomita,Los Angeles County,California,Lomita,87306.0,26625.0,45723.0,35342.0,120362.0,46455.0,,,89679.0,80884.0,,,131844.0,88051.0,104812.0,82528.0,66452.0,24159.0,,
2018,6037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,84526.0,17074.0,87341.0,24707.0,47797.0,6667.0,,,85109.0,59960.0,,,79124.0,71617.0,,,86048.0,29399.0,83181.0,20049.0
