YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M
2011,6037401102,Census Tract 4011.02,Glendora,Los Angeles County,California,Glendora,89633.0,17147.0,91335.0,26657.0,,,,,123175.0,104261.0,,,83879.0,83713.0,64247.0,57282.0,88386.0,25723.0,84171.0,31952.0
2011,6037401201,Census Tract 4012.01,Glendora,Los Angeles County,California,Glendora,119340.0,10262.0,112152.0,16740.0,103986.0,18811.0,,,121875.0,135120.0,,,194475.0,97031.0,121227.0,128105.0,111076.0,8392.0,196635.0,220894.0
2011,6037401202,Census Tract 4012.02,Glendora,Los Angeles County,California,Glendora,113176.0,12066.0,112246.0,13600.0,239418.0,47151.0,,,132748.0,44734.0,,,82215.0,49043.0,98899.0,54786.0,110505.0,11803.0,120741.0,48518.0
2011,6037401203,Census Tract 4012.03,Glendora,Los Angeles County,California,Glendora,105572.0,17524.0,106310.0,17534.0,46234.0,1244.0,,,107858.0,56756.0,,,106211.0,20513.0,197931.0,299221.0,94914.0,19316.0,108721.0,33650.0
2011,6037401311,Census Tract 4013.11,Glendora,Los Angeles County,California,Glendora,91468.0,10032.0,99119.0,12579.0,82283.0,30892.0,,,148810.0,136765.0,,,78481.0,26264.0,73970.0,76475.0,98017.0,13769.0,80252.0,14978.0
2011,6037403901,Census Tract 4039.01,Glendora,Los Angeles County,California,Glendora,102083.0,13216.0,100004.0,14183.0,,,,,134488.0,2155.0,,,99767.0,9328.0,60186.0,96460.0,103330.0,29797.0,98178.0,18574.0
2011,6037403902,Census Tract 4039.02,Glendora,Los Angeles County,California,Glendora,78187.0,14055.0,78674.0,14768.0,35740.0,1313.0,116381.0,104450.0,123001.0,105849.0,,,96328.0,143529.0,,,77558.0,22701.0,83806.0,44345.0
2011,6037404000,Census Tract 4040,Glendora,Los Angeles County,California,Glendora,91260.0,17317.0,84386.0,41645.0,131472.0,167482.0,123192.0,56662.0,55312.0,25712.0,,,98555.0,30133.0,89836.0,102784.0,66529.0,51726.0,99639.0,20613.0
2022,6037400402,Census Tract 4004.02,Glendora,Los Angeles County,California,Glendora,130309.0,34108.0,118932.0,17729.0,,,,,202243.0,36128.0,,,178433.0,36056.0,,,119236.0,23285.0,118561.0,105600.0
2022,6037400404,Census Tract 4004.04,Glendora,Los Angeles County,California,Glendora,180385.0,15288.0,179799.0,16148.0,,,,,189052.0,127376.0,,,,,221029.0,106795.0,178314.0,28093.0,183520.0,61892.0
2022,6037400501,Census Tract 4005.01,Glendora,Los Angeles County,California,Glendora,173108.0,74989.0,200701.0,58523.0,,,,,83560.0,52370.0,,,,,,,187425.0,64700.0,,
2022,6037400801,Census Tract 4008.01,Glendora,Los Angeles County,California,Glendora,122381.0,12916.0,116673.0,13780.0,260314.0,,,,180397.0,142091.0,,,105643.0,46856.0,107885.0,55714.0,111573.0,13932.0,122938.0,23716.0
2022,6037401001,Census Tract 4010.01,Glendora,Los Angeles County,California,Glendora,119113.0,18265.0,126819.0,19130.0,,,,,119514.0,70498.0,,,154886.0,99184.0,82251.0,52734.0,126185.0,18447.0,149191.0,33695.0
2022,6037401002,Census Tract 4010.02,Glendora,Los Angeles County,California,Glendora,84251.0,16935.0,69787.0,20958.0,148704.0,100513.0,,,,,,,72743.0,16992.0,214042.0,154469.0,75201.0,24395.0,73855.0,17865.0
2022,6037401101,Census Tract 4011.01,Glendora,Los Angeles County,California,Glendora,77463.0,7269.0,76378.0,7356.0,69183.0,35960.0,,,173253.0,109019.0,,,78420.0,56102.0,147462.0,88796.0,76428.0,7217.0,80827.0,21613.0
2022,6037401102,Census Tract 4011.02,Glendora,Los Angeles County,California,Glendora,102993.0,23685.0,101359.0,26577.0,,,,,143769.0,36197.0,,,,,,,84439.0,32083.0,109169.0,38454.0
2022,6037401201,Census Tract 4012.01,Glendora,Los Angeles County,California,Glendora,157239.0,41539.0,129810.0,27832.0,,,,,156838.0,122871.0,,,260314.0,,167872.0,75713.0,139024.0,36012.0,168624.0,61731.0
2022,6037401202,Census Tract 4012.02,Glendora,Los Angeles County,California,Glendora,89652.0,12090.0,89469.0,22404.0,,,,,93388.0,55854.0,,,61568.0,28365.0,227629.0,224731.0,104270.0,42251.0,81873.0,13999.0
2022,6037401203,Census Tract 4012.03,Glendora,Los Angeles County,California,Glendora,105111.0,10356.0,97384.0,14910.0,123705.0,117185.0,,,129181.0,8358.0,,,144000.0,78880.0,,,88426.0,22838.0,148899.0,45538.0
2022,6037401311,Census Tract 4013.11,Glendora,Los Angeles County,California,Glendora,99146.0,30400.0,91109.0,28018.0,140616.0,99830.0,,,78728.0,27055.0,,,,,142368.0,89514.0,86602.0,30260.0,110633.0,46923.0
2022,6037403901,Census Tract 4039.01,Glendora,Los Angeles County,California,Glendora,111797.0,19391.0,106847.0,33734.0,,,,,122547.0,72110.0,,,141483.0,17512.0,,,87986.0,24464.0,142855.0,32402.0
2022,6037403902,Census Tract 4039.02,Glendora,Los Angeles County,California,Glendora,108216.0,36225.0,118835.0,18385.0,,,,,,,,,105358.0,42990.0,72069.0,21274.0,119226.0,13267.0,85647.0,42988.0
2022,6037404000,Census Tract 4040,Glendora,Los Angeles County,California,Glendora,101262.0,18910.0,97317.0,10549.0,,,40496.0,527.0,,,,,159082.0,82022.0,99477.0,45879.0,95222.0,7984.0,118204.0,21408.0
2012,6037400402,Census Tract 4004.02,Glendora,Los Angeles County,California,Glendora,121890.0,13844.0,119026.0,16158.0,36068.0,150880.0,,,141574.0,46185.0,,,55526.0,74953.0,134697.0,46610.0,119693.0,25483.0,113709.0,106456.0
