YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B19013_001E_string,B19013_001M_string,B19013A_001E_string,B19013A_001M_string,B19013B_001E_string,B19013B_001M_string,B19013C_001E_string,B19013C_001M_string,B19013D_001E_string,B19013D_001M_string,B19013E_001E_string,B19013E_001M_string,B19013F_001E_string,B19013F_001M_string,B19013G_001E_string,B19013G_001M_string,B19013H_001E_string,B19013H_001M_string,B19013I_001E_string,B19013I_001M_string,dummy
2023,6037911100,Census Tract 9111,Sun Village,Los Angeles County,California,SunVillage,65276.0,16519.0,65992.0,9693.0,,,93194.0,63574.0,61818.0,9881.0,,,87656.0,33039.0,40330.0,9064.0,,,66190.0,15263.0,$65276,$16519,$65992,$9693,Not available,Not available,$93194,$63574,$61818,$9881,Not available,Not available,$87656,$33039,$40330,$9064,Not available,Not available,$66190,$15263,1
2021,6037910002,Census Tract 9100.02,Sun Village,Los Angeles County,California,SunVillage,61310.0,17745.0,58630.0,31117.0,,,,,,,,,76823.0,55191.0,63174.0,7608.0,74247.0,44087.0,56174.0,19934.0,$61310,$17745,$58630,$31117,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$76823,$55191,$63174,$7608,$74247,$44087,$56174,$19934,1
2021,6037910706,Census Tract 9107.06,Sun Village,Los Angeles County,California,SunVillage,88822.0,12041.0,78749.0,27359.0,115757.0,42149.0,,,195908.0,173361.0,,,79879.0,21517.0,104405.0,47270.0,107887.0,54596.0,82612.0,13606.0,$88822,$12041,$78749,$27359,$115757,$42149,Not available,Not available,$195908,$173361,Not available,Not available,$79879,$21517,$104405,$47270,$107887,$54596,$82612,$13606,1
2021,6037911100,Census Tract 9111,Sun Village,Los Angeles County,California,SunVillage,67138.0,5774.0,67917.0,9090.0,,,,,60294.0,28056.0,,,65967.0,7999.0,83655.0,67279.0,68058.0,48628.0,67249.0,6452.0,$67138,$5774,$67917,$9090,Not available,Not available,Not available,Not available,$60294,$28056,Not available,Not available,$65967,$7999,$83655,$67279,$68058,$48628,$67249,$6452,1
2018,6037910001,Census Tract 9100.01,Sun Village,Los Angeles County,California,SunVillage,58039.0,16610.0,73400.0,14510.0,,,,,,,,,47626.0,16900.0,83907.0,24318.0,84341.0,32441.0,57406.0,15578.0,$58039,$16610,$73400,$14510,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$47626,$16900,$83907,$24318,$84341,$32441,$57406,$15578,1
2018,6037910002,Census Tract 9100.02,Sun Village,Los Angeles County,California,SunVillage,55870.0,10790.0,50964.0,17613.0,131444.0,61040.0,,,,,,,55920.0,8784.0,,,68581.0,30745.0,51215.0,8386.0,$55870,$10790,$50964,$17613,$131444,$61040,Not available,Not available,Not available,Not available,Not available,Not available,$55920,$8784,Not available,Not available,$68581,$30745,$51215,$8386,1
2018,6037910101,Census Tract 9101.01,Sun Village,Los Angeles County,California,SunVillage,50494.0,6867.0,65429.0,22842.0,,,,,,,,,49245.0,13410.0,,,72070.0,15182.0,45014.0,13563.0,$50494,$6867,$65429,$22842,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$49245,$13410,Not available,Not available,$72070,$15182,$45014,$13563,1
2018,6037910706,Census Tract 9107.06,Sun Village,Los Angeles County,California,SunVillage,70676.0,7705.0,73342.0,19744.0,79293.0,23333.0,,,71516.0,4678.0,,,65894.0,12885.0,,,74144.0,36444.0,67712.0,13018.0,$70676,$7705,$73342,$19744,$79293,$23333,Not available,Not available,$71516,$4678,Not available,Not available,$65894,$12885,Not available,Not available,$74144,$36444,$67712,$13018,1
2020,6037910002,Census Tract 9100.02,Sun Village,Los Angeles County,California,SunVillage,63583.0,23839.0,66263.0,32910.0,,,,,,,,,61616.0,45894.0,,,87114.0,42642.0,59131.0,19621.0,$63583,$23839,$66263,$32910,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,$61616,$45894,Not available,Not available,$87114,$42642,$59131,$19621,1
2020,6037910706,Census Tract 9107.06,Sun Village,Los Angeles County,California,SunVillage,78726.0,13537.0,79006.0,15649.0,98278.0,48899.0,,,,,,,75001.0,15097.0,89638.0,81221.0,75331.0,63411.0,77124.0,7942.0,$78726,$13537,$79006,$15649,$98278,$48899,Not available,Not available,Not available,Not available,Not available,Not available,$75001,$15097,$89638,$81221,$75331,$63411,$77124,$7942,1
2020,6037911100,Census Tract 9111,Sun Village,Los Angeles County,California,SunVillage,64237.0,5299.0,68359.0,6689.0,,,,,60305.0,25869.0,,,64026.0,11949.0,64213.0,27694.0,69795.0,31074.0,64381.0,5107.0,$64237,$5299,$68359,$6689,Not available,Not available,Not available,Not available,$60305,$25869,Not available,Not available,$64026,$11949,$64213,$27694,$69795,$31074,$64381,$5107,1
2015,6037910001,Census Tract 9100.01,Sun Village,Los Angeles County,California,SunVillage,66780.0,16995.0,69366.0,13906.0,64845.0,39795.0,,,,,,,57200.0,35805.0,,,83956.0,30271.0,57377.0,20396.0,$66780,$16995,$69366,$13906,$64845,$39795,Not available,Not available,Not available,Not available,Not available,Not available,$57200,$35805,Not available,Not available,$83956,$30271,$57377,$20396,1
2015,6037910002,Census Tract 9100.02,Sun Village,Los Angeles County,California,SunVillage,58228.0,21527.0,74207.0,30122.0,124282.0,57239.0,,,,,,,50961.0,6807.0,,,75833.0,25713.0,50890.0,5845.0,$58228,$21527,$74207,$30122,$124282,$57239,Not available,Not available,Not available,Not available,Not available,Not available,$50961,$6807,Not available,Not available,$75833,$25713,$50890,$5845,1
