YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013C_001E,B19013C_001M
2014,6037534501,Census Tract 5345.01,Huntington Park,Los Angeles County,California,HuntingtonPark,36667.0,279864.0
2014,6037534502,Census Tract 5345.02,Huntington Park,Los Angeles County,California,HuntingtonPark,,
2014,6037403303,Census Tract 4033.03,Industry,Los Angeles County,California,Industry,,
2014,6037403312,Census Tract 4033.12,Industry,Los Angeles County,California,Industry,,
2014,6037404703,Census Tract 4047.03,Industry,Los Angeles County,California,Industry,,
2014,6037407001,Census Tract 4070.01,Industry,Los Angeles County,California,Industry,,
2014,6037407002,Census Tract 4070.02,Industry,Los Angeles County,California,Industry,,
2014,6037407602,Census Tract 4076.02,Industry,Los Angeles County,California,Industry,,
2014,6037407802,Census Tract 4078.02,Industry,Los Angeles County,California,Industry,,
2014,6037408138,Census Tract 4081.38,Industry,Los Angeles County,California,Industry,,
2014,6037408140,Census Tract 4081.40,Industry,Los Angeles County,California,Industry,,
2014,6037408202,Census Tract 4082.02,Industry,Los Angeles County,California,Industry,,
2014,6037408211,Census Tract 4082.11,Industry,Los Angeles County,California,Industry,,
2014,6037408212,Census Tract 4082.12,Industry,Los Angeles County,California,Industry,,
2014,6037408301,Census Tract 4083.01,Industry,Los Angeles County,California,Industry,,
2014,6037408302,Census Tract 4083.02,Industry,Los Angeles County,California,Industry,,
2014,6037408303,Census Tract 4083.03,Industry,Los Angeles County,California,Industry,,
2014,6037408401,Census Tract 4084.01,Industry,Los Angeles County,California,Industry,,
2014,6037408402,Census Tract 4084.02,Industry,Los Angeles County,California,Industry,,
2014,6037408501,Census Tract 4085.01,Industry,Los Angeles County,California,Industry,,
2014,6037433302,Census Tract 4333.02,Industry,Los Angeles County,California,Industry,,
2014,6037434001,Census Tract 4340.01,Industry,Los Angeles County,California,Industry,,
2014,6037500300,Census Tract 5003,Industry,Los Angeles County,California,Industry,,
2014,6037600501,Census Tract 6005.01,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037600502,Census Tract 6005.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037600601,Census Tract 6006.01,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037600602,Census Tract 6006.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037600702,Census Tract 6007.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037600703,Census Tract 6007.03,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037600704,Census Tract 6007.04,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037600801,Census Tract 6008.01,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037600802,Census Tract 6008.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037600902,Census Tract 6009.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037600911,Census Tract 6009.11,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037600912,Census Tract 6009.12,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601001,Census Tract 6010.01,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601002,Census Tract 6010.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601100,Census Tract 6011,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601202,Census Tract 6012.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601211,Census Tract 6012.11,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601212,Census Tract 6012.12,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601301,Census Tract 6013.01,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601302,Census Tract 6013.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601303,Census Tract 6013.03,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601401,Census Tract 6014.01,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601402,Census Tract 6014.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601501,Census Tract 6015.01,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601700,Census Tract 6017,Inglewood,Los Angeles County,California,Inglewood,21607.0,38753.0
2014,6037601801,Census Tract 6018.01,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601802,Census Tract 6018.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037601900,Census Tract 6019,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037602002,Census Tract 6020.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037602003,Census Tract 6020.03,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037602004,Census Tract 6020.04,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037602104,Census Tract 6021.04,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037602700,Census Tract 6027,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037703002,Census Tract 7030.02,Inglewood,Los Angeles County,California,Inglewood,,
2014,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,63125.0,19783.0
2014,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,,
2014,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,,
2014,6037300100,Census Tract 3001,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,,
2014,6037300200,Census Tract 3002,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,,
2014,6037300501,Census Tract 3005.01,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,,
2014,6037300502,Census Tract 3005.02,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,,
2014,6037300800,Census Tract 3008,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,,
2014,6037460401,Census Tract 4604.01,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,,
2014,6037460501,Census Tract 4605.01,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,,
2014,6037460502,Census Tract 4605.02,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,,
2014,6037460600,Census Tract 4606,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,,
2014,6037460700,Census Tract 4607,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,,
2014,6037460800,Census Tract 4608,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,,
2014,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,,
2014,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,,
2014,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,,
2014,6037300502,Census Tract 3005.02,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,,
2014,6037460600,Census Tract 4606,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,,
2014,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,,
2014,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,,
2014,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,,
2014,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,,
2014,6037408503,Census Tract 4085.03,La Habra Heights,Los Angeles County,California,LaHabraHeights,,
2014,6037408627,Census Tract 4086.27,La Habra Heights,Los Angeles County,California,LaHabraHeights,,
2014,6037408628,Census Tract 4086.28,La Habra Heights,Los Angeles County,California,LaHabraHeights,,
2014,6037408629,Census Tract 4086.29,La Habra Heights,Los Angeles County,California,LaHabraHeights,,
2014,6037408703,Census Tract 4087.03,La Habra Heights,Los Angeles County,California,LaHabraHeights,,
2014,6037500100,Census Tract 5001,La Habra Heights,Los Angeles County,California,LaHabraHeights,,
2014,6037500201,Census Tract 5002.01,La Habra Heights,Los Angeles County,California,LaHabraHeights,,
2014,6037901209,Census Tract 9012.09,Lake Hughes,Los Angeles County,California,LakeHughes,,
2014,6037920102,Census Tract 9201.02,Lake Hughes,Los Angeles County,California,LakeHughes,,
2014,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,,
2014,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,,
2014,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,,
2014,6037554521,Census Tract 5545.21,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037555001,Census Tract 5550.01,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037555002,Census Tract 5550.02,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037555102,Census Tract 5551.02,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037555103,Census Tract 5551.03,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037555104,Census Tract 5551.04,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037570001,Census Tract 5700.01,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037570002,Census Tract 5700.02,Lakewood,Los Angeles County,California,Lakewood,125521.0,213173.0
2014,6037570003,Census Tract 5700.03,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037570100,Census Tract 5701,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037570701,Census Tract 5707.01,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037570702,Census Tract 5707.02,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037570800,Census Tract 5708,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037570901,Census Tract 5709.01,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037570902,Census Tract 5709.02,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037571000,Census Tract 5710,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037571101,Census Tract 5711.01,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037571102,Census Tract 5711.02,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037571200,Census Tract 5712,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037571300,Census Tract 5713,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037571400,Census Tract 5714,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037571503,Census Tract 5715.03,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037571504,Census Tract 5715.04,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037571900,Census Tract 5719,Lakewood,Los Angeles County,California,Lakewood,,
2014,6037503601,Census Tract 5036.01,La Mirada,Los Angeles County,California,LaMirada,,
2014,6037503602,Census Tract 5036.02,La Mirada,Los Angeles County,California,LaMirada,,
2014,6037503702,Census Tract 5037.02,La Mirada,Los Angeles County,California,LaMirada,,
2014,6037503703,Census Tract 5037.03,La Mirada,Los Angeles County,California,LaMirada,,
2014,6037503801,Census Tract 5038.01,La Mirada,Los Angeles County,California,LaMirada,,
2014,6037503802,Census Tract 5038.02,La Mirada,Los Angeles County,California,LaMirada,,
2014,6037503901,Census Tract 5039.01,La Mirada,Los Angeles County,California,LaMirada,,
2014,6037503902,Census Tract 5039.02,La Mirada,Los Angeles County,California,LaMirada,,
2014,6037504001,Census Tract 5040.01,La Mirada,Los Angeles County,California,LaMirada,,
2014,6037504002,Census Tract 5040.02,La Mirada,Los Angeles County,California,LaMirada,,
2014,6037504101,Census Tract 5041.01,La Mirada,Los Angeles County,California,LaMirada,,
2014,6037900201,Census Tract 9002.01,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900300,Census Tract 9003,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900501,Census Tract 9005.01,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900504,Census Tract 9005.04,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900505,Census Tract 9005.05,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900506,Census Tract 9005.06,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900507,Census Tract 9005.07,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900508,Census Tract 9005.08,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900602,Census Tract 9006.02,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900605,Census Tract 9006.05,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900606,Census Tract 9006.06,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900607,Census Tract 9006.07,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900608,Census Tract 9006.08,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900609,Census Tract 9006.09,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900701,Census Tract 9007.01,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900703,Census Tract 9007.03,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900704,Census Tract 9007.04,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900705,Census Tract 9007.05,Lancaster,Los Angeles County,California,Lancaster,40500.0,33661.0
2014,6037900803,Census Tract 9008.03,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900804,Census Tract 9008.04,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900805,Census Tract 9008.05,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900806,Census Tract 9008.06,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037900900,Census Tract 9009,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037901003,Census Tract 9010.03,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037901004,Census Tract 9010.04,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037901007,Census Tract 9010.07,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037901008,Census Tract 9010.08,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037901009,Census Tract 9010.09,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037901010,Census Tract 9010.10,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037901011,Census Tract 9010.11,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037901101,Census Tract 9011.01,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037901102,Census Tract 9011.02,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037901205,Census Tract 9012.05,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037901213,Census Tract 9012.13,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037910202,Census Tract 9102.02,Lancaster,Los Angeles County,California,Lancaster,,
2014,6037406901,Census Tract 4069.01,La Puente,Los Angeles County,California,LaPuente,,
2014,6037406902,Census Tract 4069.02,La Puente,Los Angeles County,California,LaPuente,,
2014,6037407002,Census Tract 4070.02,La Puente,Los Angeles County,California,LaPuente,,
2014,6037407101,Census Tract 4071.01,La Puente,Los Angeles County,California,LaPuente,,
2014,6037407102,Census Tract 4071.02,La Puente,Los Angeles County,California,LaPuente,,
2014,6037407200,Census Tract 4072,La Puente,Los Angeles County,California,LaPuente,,
2014,6037407301,Census Tract 4073.01,La Puente,Los Angeles County,California,LaPuente,,
2014,6037407302,Census Tract 4073.02,La Puente,Los Angeles County,California,LaPuente,,
2014,6037407501,Census Tract 4075.01,La Puente,Los Angeles County,California,LaPuente,,
2014,6037407601,Census Tract 4076.01,La Puente,Los Angeles County,California,LaPuente,,
2014,6037407602,Census Tract 4076.02,La Puente,Los Angeles County,California,LaPuente,,
2014,6037407701,Census Tract 4077.01,La Puente,Los Angeles County,California,LaPuente,,
2014,6037407702,Census Tract 4077.02,La Puente,Los Angeles County,California,LaPuente,,
2014,6037408202,Census Tract 4082.02,La Puente,Los Angeles County,California,LaPuente,,
2014,6037400204,Census Tract 4002.04,La Verne,Los Angeles County,California,LaVerne,,
2014,6037400205,Census Tract 4002.05,La Verne,Los Angeles County,California,LaVerne,,
2014,6037400207,Census Tract 4002.07,La Verne,Los Angeles County,California,LaVerne,,
2014,6037400302,Census Tract 4003.02,La Verne,Los Angeles County,California,LaVerne,,
2014,6037400304,Census Tract 4003.04,La Verne,Los Angeles County,California,LaVerne,,
2014,6037401304,Census Tract 4013.04,La Verne,Los Angeles County,California,LaVerne,,
2014,6037401500,Census Tract 4015,La Verne,Los Angeles County,California,LaVerne,54821.0,36754.0
2014,6037401601,Census Tract 4016.01,La Verne,Los Angeles County,California,LaVerne,,
2014,6037401602,Census Tract 4016.02,La Verne,Los Angeles County,California,LaVerne,,
2014,6037401603,Census Tract 4016.03,La Verne,Los Angeles County,California,LaVerne,,
2014,6037603801,Census Tract 6038.01,Lawndale,Los Angeles County,California,Lawndale,,
2014,6037603802,Census Tract 6038.02,Lawndale,Los Angeles County,California,Lawndale,,
2014,6037603900,Census Tract 6039,Lawndale,Los Angeles County,California,Lawndale,,
2014,6037604001,Census Tract 6040.01,Lawndale,Los Angeles County,California,Lawndale,,
2014,6037604002,Census Tract 6040.02,Lawndale,Los Angeles County,California,Lawndale,,
2014,6037604100,Census Tract 6041,Lawndale,Los Angeles County,California,Lawndale,,
2014,6037650300,Census Tract 6503,Lawndale,Los Angeles County,California,Lawndale,,
2014,6037601501,Census Tract 6015.01,Lennox,Los Angeles County,California,Lennox,,
2014,6037601502,Census Tract 6015.02,Lennox,Los Angeles County,California,Lennox,22083.0,74603.0
2014,6037601600,Census Tract 6016,Lennox,Los Angeles County,California,Lennox,,
2014,6037601700,Census Tract 6017,Lennox,Los Angeles County,California,Lennox,21607.0,38753.0
2014,6037601801,Census Tract 6018.01,Lennox,Los Angeles County,California,Lennox,,
2014,6037601802,Census Tract 6018.02,Lennox,Los Angeles County,California,Lennox,,
2014,6037901213,Census Tract 9012.13,Leona Valley,Los Angeles County,California,LeonaValley,,
2014,6037910206,Census Tract 9102.06,Leona Valley,Los Angeles County,California,LeonaValley,,
2014,6037910302,Census Tract 9103.02,Leona Valley,Los Angeles County,California,LeonaValley,,
2014,6037920012,Census Tract 9200.12,Leona Valley,Los Angeles County,California,LeonaValley,,
2014,6037910002,Census Tract 9100.02,Littlerock,Los Angeles County,California,Littlerock,,
2014,6037910706,Census Tract 9107.06,Littlerock,Los Angeles County,California,Littlerock,,
2014,6037911001,Census Tract 9110.01,Littlerock,Los Angeles County,California,Littlerock,,
2014,6037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,,
2014,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,,
2014,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,,
2014,6037670100,Census Tract 6701,Lomita,Los Angeles County,California,Lomita,,
2014,6037670701,Census Tract 6707.01,Lomita,Los Angeles County,California,Lomita,,
2014,6037980015,Census Tract 9800.15,Lomita,Los Angeles County,California,Lomita,,
2014,6037542402,Census Tract 5424.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037543305,Census Tract 5433.05,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037544001,Census Tract 5440.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037544002,Census Tract 5440.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037555202,Census Tract 5552.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037555211,Census Tract 5552.11,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570100,Census Tract 5701,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570202,Census Tract 5702.02,Long Beach,Los Angeles County,California,LongBeach,34000.0,40703.0
2014,6037570203,Census Tract 5702.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570204,Census Tract 5702.04,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570301,Census Tract 5703.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570303,Census Tract 5703.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570304,Census Tract 5703.04,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570402,Census Tract 5704.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570403,Census Tract 5704.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570404,Census Tract 5704.04,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570501,Census Tract 5705.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570502,Census Tract 5705.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570601,Census Tract 5706.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570602,Census Tract 5706.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037570603,Census Tract 5706.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571000,Census Tract 5710,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571200,Census Tract 5712,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571400,Census Tract 5714,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571502,Census Tract 5715.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571503,Census Tract 5715.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571504,Census Tract 5715.04,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571600,Census Tract 5716,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571701,Census Tract 5717.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571703,Census Tract 5717.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571704,Census Tract 5717.04,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571800,Census Tract 5718,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037571900,Census Tract 5719,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572001,Census Tract 5720.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572002,Census Tract 5720.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572100,Census Tract 5721,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572201,Census Tract 5722.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572202,Census Tract 5722.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572301,Census Tract 5723.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572302,Census Tract 5723.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572400,Census Tract 5724,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572500,Census Tract 5725,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572600,Census Tract 5726,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572700,Census Tract 5727,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572800,Census Tract 5728,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037572900,Census Tract 5729,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573002,Census Tract 5730.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573003,Census Tract 5730.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573004,Census Tract 5730.04,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573100,Census Tract 5731,Long Beach,Los Angeles County,California,LongBeach,23667.0,13940.0
2014,6037573201,Census Tract 5732.01,Long Beach,Los Angeles County,California,LongBeach,38611.0,31156.0
2014,6037573202,Census Tract 5732.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573300,Census Tract 5733,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573401,Census Tract 5734.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573402,Census Tract 5734.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573403,Census Tract 5734.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573601,Census Tract 5736.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573700,Census Tract 5737,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573800,Census Tract 5738,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037573902,Census Tract 5739.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574000,Census Tract 5740,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574100,Census Tract 5741,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574201,Census Tract 5742.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574202,Census Tract 5742.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574300,Census Tract 5743,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574400,Census Tract 5744,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574500,Census Tract 5745,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574601,Census Tract 5746.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574602,Census Tract 5746.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574700,Census Tract 5747,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574800,Census Tract 5748,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574901,Census Tract 5749.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037574902,Census Tract 5749.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575001,Census Tract 5750.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575002,Census Tract 5750.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575101,Census Tract 5751.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575102,Census Tract 5751.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575103,Census Tract 5751.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575201,Census Tract 5752.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575202,Census Tract 5752.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575300,Census Tract 5753,Long Beach,Los Angeles County,California,LongBeach,36190.0,17701.0
2014,6037575401,Census Tract 5754.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575402,Census Tract 5754.02,Long Beach,Los Angeles County,California,LongBeach,19531.0,49989.0
2014,6037575500,Census Tract 5755,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575801,Census Tract 5758.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575802,Census Tract 5758.02,Long Beach,Los Angeles County,California,LongBeach,12813.0,2357.0
2014,6037575803,Census Tract 5758.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575901,Census Tract 5759.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037575902,Census Tract 5759.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576001,Census Tract 5760.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576200,Census Tract 5762,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576301,Census Tract 5763.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576302,Census Tract 5763.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576401,Census Tract 5764.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576402,Census Tract 5764.02,Long Beach,Los Angeles County,California,LongBeach,46354.0,14729.0
2014,6037576403,Census Tract 5764.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576501,Census Tract 5765.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576502,Census Tract 5765.02,Long Beach,Los Angeles County,California,LongBeach,16859.0,56053.0
2014,6037576503,Census Tract 5765.03,Long Beach,Los Angeles County,California,LongBeach,50417.0,86449.0
2014,6037576601,Census Tract 5766.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576602,Census Tract 5766.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576700,Census Tract 5767,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576801,Census Tract 5768.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576802,Census Tract 5768.02,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576901,Census Tract 5769.01,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576903,Census Tract 5769.03,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037576904,Census Tract 5769.04,Long Beach,Los Angeles County,California,LongBeach,,
2014,6037577000,Census Tract 5770,Long Beach,Los Angeles County,California,LongBeach,,
