YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013H_001E,B19013H_001M
2011,06037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,71528,39769
2011,06037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,93668,11270
2011,06037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,78990,20870
2011,06037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,76023,56938
2011,06037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,106667,21933
2011,06037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,116911,10075
2011,06037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,117656,21175
2011,06037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,85571,22766
2011,06037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,93382,29395
2011,06037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,91811,8771
2011,06037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,147718,18435
2011,06037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,93668,11270
2011,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,95313,21581
2011,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,113654,26628
2011,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,106667,21933
2011,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,72337,13721
2011,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,46458,34557
2011,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,70240,63338
2011,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,78415,17831
2011,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,138375,34659
2011,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,78427,11774
2011,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,56458,82358
2011,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,79491,27489
2011,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,74805,24649
2011,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,30724,8618
2011,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,41836,50743
2011,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,76458,60761
2011,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,32841,11957
2011,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,70556,35564
2011,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,42250,12864
2011,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,89625,62305
2011,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,46920,61655
2011,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,68750,17465
2011,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,60288,90238
2011,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,66094,43465
2011,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,45069,28107
2011,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,42011,76103
2011,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,77500,13481
2011,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,30875,14546
2011,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,107500,19827
2011,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,92270,12125
2011,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,135833,30392
2011,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,88800,10783
2011,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,89531,9109
2011,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,74167,36135
2011,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,118274,30113
2011,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,132266,31100
2011,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,66773,23350
2011,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,91020,5134
2011,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,129712,25886
2011,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,148304,48697
2011,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,113889,22035
2011,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,79423,37835
2011,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,53929,35668
2011,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,63250,21674
2011,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,43150,21085
2011,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,80000,33065
2011,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,78365,17005
2011,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,73958,30046
2011,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,78523,17277
2011,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,54762,20909
2011,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,56207,20255
2011,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,69914,57235
2011,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,70640,15215
2011,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,57917,9069
2011,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,37708,11157
2011,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,51071,12827
2011,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,89625,21126
2011,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,66513,13272
2011,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,57386,17322
2011,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,76701,10868
2011,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,82656,23696
2011,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,55313,39614
2011,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,121667,53312
2011,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,39118,12276
2011,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,55299,17943
2011,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,68000,23694
2011,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,49000,49126
2011,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,59375,36821
2011,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,75243,56142
2011,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,81520,17665
2011,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,88750,41984
2011,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,87625,11763
2011,06037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,133295,58017
2011,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,68594,33218
2011,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,72936,15500
2011,06037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,74408,20069
2011,06037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,53603,11982
2011,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,48864,37991
2011,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,74766,29280
2011,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,75000,43310
2011,06037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,34286,17000
2011,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,32250,18753
2011,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,55694,9733
2011,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,66250,48108
2011,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,41288,7265
2011,06037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,46339,15185
2011,06037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,59750,45445
2011,06037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,33587,22048
2011,06037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,110194,45541
2011,06037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,58571,54572
2011,06037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,58125,48439
2011,06037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2011,06037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,33750,48436
2011,06037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,65033,107517
2011,06037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,40833,20454
2011,06037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,29500,74859
2011,06037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,85030,50152
2011,06037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,55909,47928
2011,06037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,30750,47421
2011,06037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,26542,5966
2011,06037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,85694,31007
2011,06037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,48798,9066
2011,06037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,74773,45596
2011,06037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,34167,14099
2011,06037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,122639,89998
2011,06037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,40893,20452
2011,06037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,48646,17179
2011,06037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2011,06037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,17083,22088
2011,06037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,17981,5463
2011,06037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,52292,56536
2011,06037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,65893,44611
2011,06037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,,
2011,06037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,41985,17681
2011,06037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,50652,22920
2011,06037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,33438,23013
2011,06037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,42647,31065
2011,06037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,58281,24392
2011,06037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,46518,36648
2011,06037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,47981,12004
2011,06037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,61375,11233
2011,06037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,55789,7748
2011,06037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,48750,28210
2011,06037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,40625,16015
2011,06037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,57902,27225
2011,06037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,51691,27897
2011,06037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,67037,30416
2011,06037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,28387,7955
2011,06037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,74100,36819
2011,06037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,49904,33365
2011,06037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,22868,7433
2011,06037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,35032,10205
2011,06037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,58942,26420
2011,06037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,30000,13340
2011,06037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,42981,14497
2011,06037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,49250,18569
2011,06037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,73491,34359
2011,06037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,69922,13299
2011,06037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,39167,179415
2011,06037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,28000,29142
2011,06037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,19671,25724
2011,06037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,29107,9143
2011,06037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,51161,57141
2011,06037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,17500,17416
2011,06037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,4297,218159
2011,06037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,41250,6553
2011,06037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,205156,36977
2011,06037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,198771,37661
2011,06037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,155625,35593
2011,06037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,142625,39563
2011,06037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,59099,22156
2011,06037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,212955,72509
2011,06037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,179531,86226
2011,06037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,73545,16483
2011,06037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,64338,14190
2011,06037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,91086,14019
2011,06037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,64588,7100
2011,06037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,86895,19460
2011,06037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,94583,28853
2011,06037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),59125,17595
2011,06037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),79318,16737
2011,06037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),59769,13318
2011,06037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),65743,11004
2011,06037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),83878,15052
2011,06037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),64837,19028
2011,06037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),48542,9894
2011,06037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),47986,12310
2011,06037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),112130,19846
2011,06037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),33631,11022
2011,06037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),40061,5506
2011,06037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),54535,4306
2011,06037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),55906,10059
2011,06037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),78633,8964
2011,06037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),67031,23925
2011,06037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),66286,8837
2011,06037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),54583,21858
