YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013H_001E,B19013H_001M
2010,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,84522.0,17722.0
2010,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,93864.0,14568.0
2010,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,87159.0,17828.0
2010,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,106193.0,52810.0
2010,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,114028.0,42245.0
2010,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,118654.0,12784.0
2010,6037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,106188.0,30021.0
2010,6037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,86207.0,23983.0
2010,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,91144.0,15051.0
2010,6037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,89958.0,7490.0
2010,6037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,143831.0,21534.0
2010,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,93864.0,14568.0
2010,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,84200.0,15458.0
2010,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,114457.0,17008.0
2010,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,114028.0,42245.0
2010,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,77763.0,14866.0
2010,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,47095.0,34357.0
2010,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,70592.0,67257.0
2010,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,75492.0,25913.0
2010,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,99083.0,57972.0
2010,6037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,75777.0,14621.0
2010,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,54167.0,80669.0
2010,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,68833.0,26320.0
2010,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,71250.0,6398.0
2010,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,23636.0,10125.0
2010,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,40905.0,24366.0
2010,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,106094.0,79781.0
2010,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,32738.0,12032.0
2010,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,56800.0,26805.0
2010,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,37679.0,10761.0
2010,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,74722.0,47167.0
2010,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,51750.0,70755.0
2010,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,85119.0,48261.0
