YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013H_001E,B19013H_001M
2012,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,98423.0,32719.0
2012,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,97159.0,13929.0
2012,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,77308.0,18177.0
2012,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,63182.0,21015.0
2012,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,99700.0,23946.0
2012,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,120450.0,10253.0
2012,6037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,106990.0,13967.0
2012,6037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,68310.0,17784.0
2012,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,83319.0,18163.0
2012,6037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,96642.0,13605.0
2012,6037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,146848.0,18570.0
2012,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,97159.0,13929.0
2012,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,88917.0,18449.0
2012,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,112875.0,8559.0
2012,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,99700.0,23946.0
2012,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,82986.0,12319.0
2012,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,49083.0,33760.0
2012,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,29150.0,33377.0
2012,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,80946.0,23208.0
2012,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,135385.0,27896.0
2012,6037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,76688.0,18879.0
2012,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,119667.0,69419.0
2012,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,95099.0,6897.0
2012,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,71346.0,20418.0
2012,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,30313.0,38546.0
2012,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,33580.0,20056.0
2012,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,135417.0,114701.0
2012,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,35231.0,11261.0
2012,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,79013.0,14897.0
2012,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,44545.0,12787.0
2012,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,88750.0,37136.0
2012,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,36719.0,70537.0
2012,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,77821.0,10761.0
2012,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,64904.0,150317.0
2012,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,61500.0,32032.0
2012,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,60862.0,27425.0
2012,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,42222.0,96894.0
2012,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,75417.0,25827.0
2012,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,30417.0,15380.0
2012,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,115161.0,22572.0
2012,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,98462.0,16930.0
2012,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,104375.0,59456.0
