YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013H_001E,B19013H_001M
2017,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,73000.0,23366.0
2017,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,86500.0,22574.0
2017,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,98220.0,11381.0
2017,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,75938.0,18618.0
2017,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,89545.0,35215.0
2017,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,141989.0,46347.0
2017,6037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,133030.0,17014.0
2017,6037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,90263.0,8610.0
2017,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,77227.0,43189.0
2017,6037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,84658.0,12114.0
2017,6037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,125804.0,47993.0
2017,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,86500.0,22574.0
2017,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,104000.0,28216.0
2017,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,152604.0,27570.0
2017,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,89545.0,35215.0
2017,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,63188.0,29685.0
2017,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,33750.0,23532.0
2017,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,60469.0,42356.0
2017,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,77396.0,27252.0
2017,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,110400.0,19275.0
2017,6037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,84259.0,13702.0
2017,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,64464.0,34595.0
2017,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,64875.0,20098.0
2017,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,40769.0,19382.0
2017,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,35357.0,15260.0
