YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013H_001E,B19013H_001M
2013,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,100489.0,26644.0
2013,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,96250.0,14102.0
2013,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,75547.0,23106.0
2013,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,69750.0,28645.0
2013,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,100081.0,10097.0
2013,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,110189.0,15910.0
2013,6037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,106488.0,8900.0
2013,6037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,70600.0,20118.0
2013,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,86090.0,21502.0
2013,6037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,105019.0,18392.0
2013,6037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,153608.0,15565.0
2013,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,96250.0,14102.0
2013,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,81222.0,13871.0
2013,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,114712.0,8579.0
2013,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,100081.0,10097.0
2013,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,85694.0,11675.0
2013,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,47857.0,47536.0
2013,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,33409.0,93116.0
2013,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,80938.0,16148.0
2013,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,117059.0,36610.0
2013,6037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,77031.0,20212.0
2013,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,83750.0,98679.0
2013,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,90132.0,42729.0
2013,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,52656.0,27576.0
2013,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,20469.0,12180.0
2013,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,34706.0,17181.0
2013,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,76250.0,60303.0
