YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M
2013,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,97500.0,18072.0
2013,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,95274.0,11463.0
2013,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,65885.0,11251.0
2013,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,76000.0,29612.0
2013,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,101895.0,13474.0
2013,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,116417.0,12926.0
2013,6037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,106938.0,11201.0
2013,6037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,69205.0,20183.0
2013,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,86702.0,22702.0
2013,6037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,103922.0,14262.0
2013,6037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,147887.0,16164.0
2013,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,95274.0,11463.0
2013,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,82639.0,14379.0
2013,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,107431.0,15306.0
2013,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,101895.0,13474.0
2013,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,65984.0,15240.0
2013,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,49455.0,11741.0
2013,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,41019.0,8026.0
2013,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,71615.0,11354.0
2013,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,93981.0,12802.0
