YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M
2015,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,54561.0,11310.0
2015,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,87159.0,8807.0
2015,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,79688.0,16496.0
2015,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,73750.0,23518.0
2015,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,97578.0,19951.0
2015,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,126267.0,13206.0
2015,6037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,118347.0,15175.0
2015,6037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,74292.0,12765.0
2015,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,74155.0,22672.0
2015,6037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,93838.0,13067.0
2015,6037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,148446.0,25628.0
2015,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,87159.0,8807.0
2015,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,85710.0,7413.0
2015,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,117067.0,19092.0
2015,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,97578.0,19951.0
2015,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,63500.0,14229.0
2015,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,50625.0,7346.0
2015,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,37576.0,7815.0
2015,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,62159.0,11190.0
2015,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,96137.0,4911.0
2015,6037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,79425.0,9642.0
2015,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,56991.0,21448.0
2015,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,81033.0,18845.0
2015,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,54345.0,7011.0
2015,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,57521.0,8827.0
2015,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,40234.0,12984.0
2015,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,51250.0,22183.0
2015,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,36375.0,9698.0
2015,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,52306.0,11550.0
2015,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,45652.0,16251.0
2015,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,45667.0,14367.0
2015,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,50521.0,10559.0
2015,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,59410.0,11248.0
