YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013_001E,B19013_001M
2014,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,81375.0,42153.0
2014,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,91905.0,15358.0
2014,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,80156.0,23530.0
2014,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,75313.0,32693.0
2014,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,81458.0,19161.0
2014,6037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,119110.0,10397.0
2014,6037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,109735.0,11994.0
2014,6037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,71360.0,17885.0
2014,6037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,85615.0,19526.0
2014,6037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,103618.0,16796.0
2014,6037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,140500.0,23237.0
2014,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,91905.0,15358.0
2014,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,82339.0,8911.0
2014,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,108421.0,14965.0
2014,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,81458.0,19161.0
2014,6037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,60078.0,17577.0
2014,6037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,50925.0,10329.0
2014,6037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,40326.0,7423.0
2014,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,65016.0,12541.0
2014,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,97083.0,8534.0
2014,6037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,74010.0,11794.0
2014,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,65947.0,18030.0
2014,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,68295.0,6855.0
2014,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,53785.0,6587.0
2014,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,51603.0,10173.0
2014,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,36841.0,7162.0
2014,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,56546.0,12778.0
2014,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,40795.0,9071.0
2014,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,50542.0,6652.0
2014,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,44219.0,17689.0
2014,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,44241.0,10496.0
2014,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,49688.0,7483.0
