YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013G_001E,B19013G_001M
2010,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,63295,15144
2010,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,129800,84757
2010,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,30673,18231
2010,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2010,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2010,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,39886,34466
2010,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,86528,71609
2010,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2010,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2010,06037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,119375,186386
2010,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,70313,20867
2010,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,105000,221085
2010,06037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,,
2010,06037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,,
2010,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,29375,78907
2010,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,60515,77829
2010,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,51111,28252
2010,06037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,93750,36671
2010,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,62656,41871
2010,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,9239,53616
2010,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,85469,36003
2010,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,,
2010,06037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,,
2010,06037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,,
2010,06037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,,
2010,06037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,,
2010,06037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,67292,21675
2010,06037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,64643,56740
2010,06037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,68229,55404
2010,06037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2010,06037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,64408,12287
2010,06037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,26979,68088
2010,06037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,35777,23455
2010,06037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2010,06037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2010,06037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2010,06037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2010,06037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,50714,43687
2010,06037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,43229,57268
2010,06037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,41852,5485
2010,06037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,22054,48733
2010,06037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2010,06037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,58152,40154
2010,06037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,54375,143683
2010,06037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,120707,52364
2010,06037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,188125,264399
2010,06037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,24625,12736
2010,06037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,,
2010,06037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,82917,102681
2010,06037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,237604,469674
2010,06037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,,
2010,06037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,,
2010,06037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,,
2010,06037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,,
2010,06037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,59375,32998
2010,06037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,135735,30404
2010,06037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,125208,63433
2010,06037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,31250,46249
2010,06037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,108182,84223
2010,06037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,70962,56135
2010,06037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,,
2010,06037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,10670,2125
2010,06037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,,
2010,06037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,,
2010,06037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,,
2010,06037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,,
2010,06037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,,
2010,06037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,60217,87300
2010,06037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,34917,9701
2010,06037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,,
2010,06037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,22396,50733
2010,06037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,41731,45474
2010,06037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,,
2010,06037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,,
2010,06037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2010,06037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2010,06037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,93304,76275
2010,06037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2010,06037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2010,06037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,67450,80767
2010,06037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,24792,50089
2010,06037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2010,06037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,,
2010,06037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2010,06037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,250001,
2010,06037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,50817,20891
2010,06037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,200865,168518
2010,06037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,18777,108162
2010,06037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2010,06037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2010,06037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2010,06037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2010,06037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2010,06037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,66824,142254
2010,06037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,62358,56752
2010,06037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,,
2010,06037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),118365,75599
2010,06037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2010,06037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2010,06037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2010,06037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2010,06037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2010,06037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2010,06037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),81875,15839
2010,06037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2010,06037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2010,06037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),56125,295820
2010,06037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),64917,43132
2010,06037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),94917,191949
2010,06037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),100385,86905
2010,06037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),19514,19942
2010,06037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),52614,22603
2010,06037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),52222,39789
2010,06037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),145455,219238
2010,06037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2010,06037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),70833,417267
2010,06037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),98958,82383
2010,06037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),100333,162779
2010,06037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),71161,182410
2010,06037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),50833,24371
2010,06037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2010,06037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,250001,
2010,06037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,49444,166636
2010,06037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,,
2010,06037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,129250,9795
2010,06037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,,
2010,06037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,250001,
2010,06037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,,
2010,06037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,148015,42397
2010,06037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,205500,258607
2010,06037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,24167,34654
2010,06037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,100417,83403
2010,06037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,29659,5418
2010,06037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,,
2010,06037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,225324,138049
2010,06037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,38529,151182
2010,06037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,177708,255418
2010,06037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,49405,51233
2010,06037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,107679,94716
2010,06037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,79375,250272
2010,06037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,74732,7198
2010,06037543604,Census Tract 5436.04,Carson,Los Angeles County,California,Carson,100357,83202
2010,06037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,86125,112592
2010,06037543702,Census Tract 5437.02,Carson,Los Angeles County,California,Carson,54896,43721
2010,06037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,81389,33229
2010,06037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,84276,139514
2010,06037543802,Census Tract 5438.02,Carson,Los Angeles County,California,Carson,33750,105920
2010,06037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,82679,37712
2010,06037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,102969,29470
2010,06037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,9922,22535
2010,06037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,,
2010,06037572301,Census Tract 5723.01,Carson,Los Angeles County,California,Carson,,
2010,06037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2010,06037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2010,06037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,24375,279881
2010,06037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,,
2010,06037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,154226,157990
2010,06037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,,
2010,06037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,,
2010,06037504102,Census Tract 5041.02,Cerritos,Los Angeles County,California,Cerritos,,
2010,06037553000,Census Tract 5530,Cerritos,Los Angeles County,California,Cerritos,135735,30404
2010,06037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,216023,130921
2010,06037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,,
2010,06037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,,
2010,06037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,80000,2047
2010,06037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,,
2010,06037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,,
2010,06037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,87679,118041
2010,06037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,,
2010,06037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,,
2010,06037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,25305,19344
2010,06037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,16813,335780
2010,06037554900,Census Tract 5549,Cerritos,Los Angeles County,California,Cerritos,129800,84757
2010,06037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,94125,47842
2010,06037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,119375,275947
2010,06037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,,
2010,06037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,,
2010,06037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,54375,44285
2010,06037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,,
2010,06037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,,
2010,06037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,,
2010,06037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,29375,78907
2010,06037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,60515,77829
2010,06037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,51111,28252
2010,06037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,93750,36671
2010,06037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,49200,13411
2010,06037400204,Census Tract 4002.04,Claremont,Los Angeles County,California,Claremont,119489,191344
2010,06037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,250001,
2010,06037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,,
2010,06037401701,Census Tract 4017.01,Claremont,Los Angeles County,California,Claremont,225217,248786
2010,06037401800,Census Tract 4018,Claremont,Los Angeles County,California,Claremont,141440,80448
2010,06037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,,
2010,06037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,85944,15946
2010,06037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,17188,76011
2010,06037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,,
2010,06037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,29808,44213
2010,06037531901,Census Tract 5319.01,Commerce,Los Angeles County,California,Commerce,,
2010,06037532001,Census Tract 5320.01,Commerce,Los Angeles County,California,Commerce,,
2010,06037532200,Census Tract 5322,Commerce,Los Angeles County,California,Commerce,,
2010,06037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,52604,32109
2010,06037532303,Census Tract 5323.03,Commerce,Los Angeles County,California,Commerce,85865,40657
2010,06037532304,Census Tract 5323.04,Commerce,Los Angeles County,California,Commerce,188125,264399
2010,06037532400,Census Tract 5324,Commerce,Los Angeles County,California,Commerce,,
2010,06037533703,Census Tract 5337.03,Commerce,Los Angeles County,California,Commerce,237604,469674
2010,06037541100,Census Tract 5411,Compton,Los Angeles County,California,Compton,75278,37101
2010,06037541200,Census Tract 5412,Compton,Los Angeles County,California,Compton,79545,71281
2010,06037541300,Census Tract 5413,Compton,Los Angeles County,California,Compton,41007,766
2010,06037541603,Census Tract 5416.03,Compton,Los Angeles County,California,Compton,,
2010,06037541604,Census Tract 5416.04,Compton,Los Angeles County,California,Compton,11979,135196
2010,06037541605,Census Tract 5416.05,Compton,Los Angeles County,California,Compton,7014,53812
2010,06037541606,Census Tract 5416.06,Compton,Los Angeles County,California,Compton,,
2010,06037541801,Census Tract 5418.01,Compton,Los Angeles County,California,Compton,,
2010,06037541802,Census Tract 5418.02,Compton,Los Angeles County,California,Compton,,
2010,06037542000,Census Tract 5420,Compton,Los Angeles County,California,Compton,27083,109694
2010,06037542103,Census Tract 5421.03,Compton,Los Angeles County,California,Compton,60598,13547
2010,06037542104,Census Tract 5421.04,Compton,Los Angeles County,California,Compton,,
2010,06037542105,Census Tract 5421.05,Compton,Los Angeles County,California,Compton,,
2010,06037542106,Census Tract 5421.06,Compton,Los Angeles County,California,Compton,,
2010,06037542200,Census Tract 5422,Compton,Los Angeles County,California,Compton,,
2010,06037542401,Census Tract 5424.01,Compton,Los Angeles County,California,Compton,,
2010,06037542402,Census Tract 5424.02,Compton,Los Angeles County,California,Compton,,
2010,06037542501,Census Tract 5425.01,Compton,Los Angeles County,California,Compton,,
2010,06037542502,Census Tract 5425.02,Compton,Los Angeles County,California,Compton,,
2010,06037542601,Census Tract 5426.01,Compton,Los Angeles County,California,Compton,16298,9813
2010,06037542602,Census Tract 5426.02,Compton,Los Angeles County,California,Compton,58136,10371
2010,06037542700,Census Tract 5427,Compton,Los Angeles County,California,Compton,50288,16402
2010,06037542800,Census Tract 5428,Compton,Los Angeles County,California,Compton,,
2010,06037542900,Census Tract 5429,Compton,Los Angeles County,California,Compton,,
2010,06037543000,Census Tract 5430,Compton,Los Angeles County,California,Compton,,
2010,06037543100,Census Tract 5431,Compton,Los Angeles County,California,Compton,29659,5418
