YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013G_001E,B19013G_001M
2015,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,95469.0,82374.0
2015,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,160582.0,82701.0
2015,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,42679.0,26479.0
2015,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,51375.0,44747.0
2015,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,111979.0,15869.0
2015,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,120825.0,96700.0
2015,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,,
2015,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,,
2015,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,,
2015,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,,
2015,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,81838.0,30330.0
2015,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,21250.0,8554.0
2015,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,,
2015,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,,
2015,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,36806.0,18948.0
2015,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2015,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2015,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2015,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2015,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2015,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2015,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,,
2015,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,,
2015,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,,
2015,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,86563.0,40848.0
2015,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,,
2015,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,61053.0,34412.0
2015,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,,
2015,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,,
2015,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,40114.0,14542.0
2015,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,71250.0,58265.0
2015,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,,
2015,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,,
2015,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,,
2015,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,71713.0,16308.0
2015,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,,
2015,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,,
2015,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,,
2015,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,91900.0,9300.0
2015,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,80673.0,57408.0
2015,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,68375.0,52821.0
2015,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,33375.0,28717.0
2015,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,66282.0,609.0
2015,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2015,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,71786.0,22308.0
2015,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,80875.0,64376.0
2015,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,,
2015,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,,
2015,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,40990.0,12451.0
2015,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,,
2015,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,20972.0,4185.0
2015,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,,
2015,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,,
2015,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,111406.0,70946.0
2015,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,51563.0,20202.0
2015,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,77778.0,60075.0
2015,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,67875.0,64021.0
2015,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,123043.0,103883.0
2015,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,86250.0,58660.0
2015,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,37250.0,29982.0
2015,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,2499.0,
2015,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,,
2015,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,63214.0,40301.0
2015,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2015,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2015,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2015,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2015,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2015,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2015,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2015,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,,
2015,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2015,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,234861.0,89869.0
2015,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2015,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2015,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2015,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2015,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2015,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2015,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2015,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,83350.0,4264.0
2015,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,70677.0,29861.0
2015,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2015,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,77321.0,33889.0
2015,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),38207.0,23932.0
2015,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),241319.0,69025.0
2015,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),61736.0,32752.0
2015,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),168478.0,75730.0
2015,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),108750.0,56900.0
2015,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),96250.0,87827.0
2015,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),165192.0,152338.0
2015,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),91406.0,38681.0
2015,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),59740.0,38176.0
2015,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),77083.0,38836.0
2015,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),86250.0,54085.0
2015,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),73667.0,15950.0
2015,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,,
2015,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,96923.0,77214.0
2015,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,,
2015,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,,
2015,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,118871.0,113637.0
2015,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,,
2015,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,,
2015,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,,
2015,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,125972.0,23232.0
2015,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,34125.0,27949.0
2015,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,,
2015,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,,
2015,6037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,,
2015,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,97986.0,80574.0
2015,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,46304.0,21472.0
2015,6037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,62227.0,51240.0
2015,6037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,,
2015,6037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,69107.0,64164.0
2015,6037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,88092.0,41884.0
2015,6037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,96400.0,69943.0
2015,6037543604,Census Tract 5436.04,Carson,Los Angeles County,California,Carson,117813.0,51631.0
2015,6037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,75500.0,55060.0
2015,6037543702,Census Tract 5437.02,Carson,Los Angeles County,California,Carson,80580.0,54778.0
2015,6037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,96563.0,12734.0
2015,6037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,75625.0,21607.0
2015,6037543802,Census Tract 5438.02,Carson,Los Angeles County,California,Carson,73333.0,14978.0
2015,6037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,93482.0,38451.0
2015,6037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,51161.0,22130.0
2015,6037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,,
2015,6037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,100365.0,35485.0
2015,6037572301,Census Tract 5723.01,Carson,Los Angeles County,California,Carson,,
2015,6037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2015,6037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2015,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,,
2015,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,,
2015,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,167347.0,47800.0
2015,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,135431.0,124179.0
2015,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,,
2015,6037504102,Census Tract 5041.02,Cerritos,Los Angeles County,California,Cerritos,,
2015,6037553000,Census Tract 5530,Cerritos,Los Angeles County,California,Cerritos,51563.0,20202.0
2015,6037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,,
2015,6037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,,
2015,6037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,,
2015,6037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,,
2015,6037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,,
2015,6037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,,
2015,6037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,100682.0,36628.0
2015,6037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,,
2015,6037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,123636.0,81118.0
2015,6037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,81838.0,30330.0
2015,6037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,151563.0,2271.0
2015,6037554900,Census Tract 5549,Cerritos,Los Angeles County,California,Cerritos,,
2015,6037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,206429.0,77239.0
2015,6037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,106375.0,83306.0
2015,6037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,,
2015,6037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,91875.0,39345.0
2015,6037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,,
2015,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,,
2015,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,91875.0,39345.0
2015,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,43750.0,21431.0
2015,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,61053.0,34412.0
2015,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,,
2015,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,,
2015,6037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,40114.0,14542.0
2015,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,,
2015,6037400204,Census Tract 4002.04,Claremont,Los Angeles County,California,Claremont,,
2015,6037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,,
2015,6037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,47917.0,27413.0
2015,6037401701,Census Tract 4017.01,Claremont,Los Angeles County,California,Claremont,118594.0,23249.0
2015,6037401800,Census Tract 4018,Claremont,Los Angeles County,California,Claremont,,
2015,6037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,,
2015,6037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,,
2015,6037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,,
2015,6037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,126071.0,75940.0
2015,6037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,,
2015,6037531901,Census Tract 5319.01,Commerce,Los Angeles County,California,Commerce,,
2015,6037532001,Census Tract 5320.01,Commerce,Los Angeles County,California,Commerce,,
2015,6037532200,Census Tract 5322,Commerce,Los Angeles County,California,Commerce,,
2015,6037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,,
2015,6037532303,Census Tract 5323.03,Commerce,Los Angeles County,California,Commerce,,
2015,6037532304,Census Tract 5323.04,Commerce,Los Angeles County,California,Commerce,80875.0,64376.0
2015,6037532400,Census Tract 5324,Commerce,Los Angeles County,California,Commerce,,
2015,6037533703,Census Tract 5337.03,Commerce,Los Angeles County,California,Commerce,,
2015,6037541100,Census Tract 5411,Compton,Los Angeles County,California,Compton,,
2015,6037541200,Census Tract 5412,Compton,Los Angeles County,California,Compton,,
2015,6037541300,Census Tract 5413,Compton,Los Angeles County,California,Compton,,
2015,6037541603,Census Tract 5416.03,Compton,Los Angeles County,California,Compton,,
2015,6037541604,Census Tract 5416.04,Compton,Los Angeles County,California,Compton,30982.0,5061.0
2015,6037541605,Census Tract 5416.05,Compton,Los Angeles County,California,Compton,,
2015,6037541606,Census Tract 5416.06,Compton,Los Angeles County,California,Compton,,
2015,6037541801,Census Tract 5418.01,Compton,Los Angeles County,California,Compton,,
2015,6037541802,Census Tract 5418.02,Compton,Los Angeles County,California,Compton,,
2015,6037542000,Census Tract 5420,Compton,Los Angeles County,California,Compton,,
2015,6037542103,Census Tract 5421.03,Compton,Los Angeles County,California,Compton,93438.0,30728.0
2015,6037542104,Census Tract 5421.04,Compton,Los Angeles County,California,Compton,,
2015,6037542105,Census Tract 5421.05,Compton,Los Angeles County,California,Compton,,
2015,6037542106,Census Tract 5421.06,Compton,Los Angeles County,California,Compton,,
2015,6037542200,Census Tract 5422,Compton,Los Angeles County,California,Compton,94375.0,90555.0
2015,6037542401,Census Tract 5424.01,Compton,Los Angeles County,California,Compton,,
2015,6037542402,Census Tract 5424.02,Compton,Los Angeles County,California,Compton,,
2015,6037542501,Census Tract 5425.01,Compton,Los Angeles County,California,Compton,,
2015,6037542502,Census Tract 5425.02,Compton,Los Angeles County,California,Compton,,
2015,6037542601,Census Tract 5426.01,Compton,Los Angeles County,California,Compton,,
2015,6037542602,Census Tract 5426.02,Compton,Los Angeles County,California,Compton,60909.0,55280.0
2015,6037542700,Census Tract 5427,Compton,Los Angeles County,California,Compton,,
2015,6037542800,Census Tract 5428,Compton,Los Angeles County,California,Compton,,
