YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013G_001E,B19013G_001M
2013,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,,
2013,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,84250.0,29545.0
2013,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,,
2013,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,,
2013,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,11964.0,35647.0
2013,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,23906.0,17528.0
2013,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,62917.0,36845.0
2013,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,170114.0,77071.0
2013,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,24934.0,21540.0
2013,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2013,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,64886.0,192913.0
2013,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,66705.0,64889.0
2013,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,93281.0,72691.0
2013,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2013,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,88864.0,154146.0
2013,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,126563.0,62659.0
2013,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,22500.0,38754.0
2013,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,188125.0,37261.0
2013,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,148438.0,233773.0
2013,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,,
2013,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,95268.0,62694.0
2013,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,,
2013,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,19353.0,1134.0
2013,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,67750.0,54412.0
2013,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,68125.0,31484.0
2013,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,,
2013,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,91429.0,36811.0
2013,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,,
2013,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,71250.0,55149.0
2013,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,,
2013,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,42031.0,110437.0
2013,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,,
2013,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2013,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,70417.0,4401.0
2013,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,73661.0,43897.0
2013,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,78542.0,50184.0
2013,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,81250.0,16007.0
2013,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,47708.0,29761.0
2013,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2013,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2013,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2013,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2013,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2013,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,33854.0,20951.0
2013,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,73611.0,34393.0
2013,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2013,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,21950.0,22253.0
2013,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,7167.0,24687.0
2013,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2013,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,114107.0,97646.0
2013,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,127941.0,81001.0
2013,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,83333.0,136063.0
2013,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,20833.0,20495.0
2013,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,,
2013,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,,
2013,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,138750.0,266284.0
2013,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,,
2013,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,40469.0,63166.0
2013,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,,
2013,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,,
2013,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,73889.0,18799.0
2013,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,49688.0,85468.0
2013,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,109125.0,28311.0
2013,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,66250.0,48787.0
2013,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,53929.0,53284.0
2013,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,68958.0,82847.0
2013,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,31250.0,155757.0
2013,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,,
2013,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,,
2013,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,,
2013,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,,
2013,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,88220.0,6229.0
2013,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,,
2013,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,16319.0,6245.0
2013,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,,
2013,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,78917.0,20340.0
2013,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,71375.0,19112.0
2013,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,42981.0,56923.0
2013,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,,
2013,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,,
2013,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,43250.0,27261.0
2013,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2013,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2013,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,47059.0,2493.0
2013,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2013,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,50938.0,47354.0
2013,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,14821.0,82167.0
2013,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2013,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,,
2013,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,38977.0,48560.0
2013,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2013,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2013,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,213203.0,208783.0
2013,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,85186.0,124666.0
2013,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2013,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2013,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,46350.0,97272.0
2013,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2013,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,83510.0,24572.0
2013,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,61842.0,30890.0
2013,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,64958.0,70733.0
2013,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,77143.0,12562.0
2013,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),50000.0,52338.0
2013,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2013,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),98125.0,53301.0
2013,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),162734.0,183140.0
2013,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2013,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),9706.0,66560.0
2013,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2013,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),69009.0,25606.0
2013,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2013,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),21250.0,15632.0
2013,6037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),29429.0,50526.0
2013,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),65682.0,78310.0
2013,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),123702.0,44527.0
2013,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),107650.0,91661.0
2013,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),20870.0,8658.0
2013,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),55714.0,51380.0
2013,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2013,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),155625.0,119057.0
2013,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),113750.0,87546.0
2013,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2013,6037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),81354.0,75157.0
2013,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),54438.0,52512.0
2013,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),41875.0,106813.0
2013,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),58750.0,18254.0
2013,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2013,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,,
2013,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,,
2013,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,176875.0,149322.0
2013,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,,
2013,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,76875.0,253608.0
2013,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,,
2013,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,,
2013,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,138500.0,47076.0
2013,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,130729.0,19466.0
2013,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,52955.0,50440.0
2013,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,,
2013,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,30167.0,58476.0
2013,6037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,,
2013,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,97426.0,55297.0
2013,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,43452.0,17111.0
2013,6037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,61991.0,61052.0
2013,6037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,74635.0,34693.0
2013,6037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,67308.0,68110.0
2013,6037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,88135.0,10979.0
2013,6037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,93221.0,35122.0
2013,6037543604,Census Tract 5436.04,Carson,Los Angeles County,California,Carson,111023.0,16576.0
2013,6037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,87875.0,24909.0
2013,6037543702,Census Tract 5437.02,Carson,Los Angeles County,California,Carson,125200.0,93610.0
2013,6037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,87337.0,7701.0
2013,6037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,85604.0,16450.0
2013,6037543802,Census Tract 5438.02,Carson,Los Angeles County,California,Carson,86406.0,30621.0
2013,6037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,87938.0,30485.0
2013,6037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,73828.0,21999.0
2013,6037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,11523.0,37029.0
2013,6037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,200029.0,223109.0
2013,6037572301,Census Tract 5723.01,Carson,Los Angeles County,California,Carson,30461.0,25583.0
2013,6037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2013,6037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2013,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,9410.0,21113.0
2013,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,,
2013,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,166250.0,62469.0
2013,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,,
2013,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,82969.0,58104.0
2013,6037504102,Census Tract 5041.02,Cerritos,Los Angeles County,California,Cerritos,,
2013,6037553000,Census Tract 5530,Cerritos,Los Angeles County,California,Cerritos,49688.0,85468.0
2013,6037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,230781.0,73326.0
2013,6037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,,
2013,6037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,,
2013,6037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,84250.0,29545.0
2013,6037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,,
2013,6037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,,
2013,6037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,133194.0,213390.0
2013,6037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,,
2013,6037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,,
2013,6037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,11964.0,35647.0
2013,6037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,,
2013,6037554900,Census Tract 5549,Cerritos,Los Angeles County,California,Cerritos,170114.0,77071.0
2013,6037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,119432.0,41896.0
2013,6037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,104236.0,110585.0
2013,6037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,,
2013,6037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,,
2013,6037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,32708.0,31681.0
2013,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,,
2013,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,,
2013,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,43462.0,47463.0
2013,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,95268.0,62694.0
2013,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,,
2013,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,19353.0,1134.0
2013,6037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,67750.0,54412.0
2013,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,50726.0,43643.0
2013,6037400204,Census Tract 4002.04,Claremont,Los Angeles County,California,Claremont,,
2013,6037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,,
2013,6037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,,
2013,6037401701,Census Tract 4017.01,Claremont,Los Angeles County,California,Claremont,118750.0,19497.0
2013,6037401800,Census Tract 4018,Claremont,Los Angeles County,California,Claremont,116726.0,56883.0
2013,6037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,,
2013,6037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,65703.0,44301.0
2013,6037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,,
2013,6037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,,
2013,6037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,56944.0,148171.0
2013,6037531901,Census Tract 5319.01,Commerce,Los Angeles County,California,Commerce,,
2013,6037532001,Census Tract 5320.01,Commerce,Los Angeles County,California,Commerce,,
2013,6037532200,Census Tract 5322,Commerce,Los Angeles County,California,Commerce,53846.0,47230.0
2013,6037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,53917.0,6280.0
2013,6037532303,Census Tract 5323.03,Commerce,Los Angeles County,California,Commerce,94271.0,50793.0
2013,6037532304,Census Tract 5323.04,Commerce,Los Angeles County,California,Commerce,83333.0,136063.0
2013,6037532400,Census Tract 5324,Commerce,Los Angeles County,California,Commerce,,
2013,6037533703,Census Tract 5337.03,Commerce,Los Angeles County,California,Commerce,138750.0,266284.0
2013,6037541100,Census Tract 5411,Compton,Los Angeles County,California,Compton,80417.0,58788.0
2013,6037541200,Census Tract 5412,Compton,Los Angeles County,California,Compton,68698.0,81006.0
2013,6037541300,Census Tract 5413,Compton,Los Angeles County,California,Compton,43920.0,36769.0
2013,6037541603,Census Tract 5416.03,Compton,Los Angeles County,California,Compton,,
2013,6037541604,Census Tract 5416.04,Compton,Los Angeles County,California,Compton,27143.0,20130.0
2013,6037541605,Census Tract 5416.05,Compton,Los Angeles County,California,Compton,,
2013,6037541606,Census Tract 5416.06,Compton,Los Angeles County,California,Compton,,
2013,6037541801,Census Tract 5418.01,Compton,Los Angeles County,California,Compton,87386.0,33765.0
2013,6037541802,Census Tract 5418.02,Compton,Los Angeles County,California,Compton,,
