YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013F_001E,B19013F_001M
2017,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,62125.0,13551.0
2017,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,74500.0,35702.0
2017,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,41726.0,19183.0
2017,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,67721.0,56831.0
2017,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,46413.0,18480.0
2017,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,52171.0,7023.0
2017,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,74327.0,18798.0
2017,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,50625.0,19768.0
2017,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,30278.0,27011.0
2017,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,66188.0,48948.0
2017,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,,
2017,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,88000.0,27912.0
2017,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,63854.0,50279.0
2017,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,146250.0,75925.0
2017,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,31976.0,15202.0
2017,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,128484.0,72982.0
2017,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,,
2017,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,143472.0,119165.0
2017,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,71538.0,39308.0
2017,6037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,76316.0,10586.0
2017,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,44180.0,22920.0
2017,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,36588.0,22721.0
2017,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,,
2017,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,,
2017,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,,
2017,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,162893.0,113922.0
2017,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,59427.0,14518.0
2017,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,75129.0,55637.0
2017,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,69023.0,12479.0
2017,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,108802.0,13537.0
2017,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,34762.0,23328.0
2017,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,167824.0,87070.0
2017,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,55655.0,14769.0
2017,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,200333.0,186161.0
2017,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,45573.0,40218.0
2017,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,47196.0,32669.0
2017,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,,
2017,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,28900.0,10759.0
2017,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,48750.0,38205.0
2017,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,,
2017,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,47989.0,16383.0
2017,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,57692.0,41977.0
2017,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,35179.0,10430.0
2017,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,37107.0,21358.0
2017,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,70313.0,27095.0
2017,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,59279.0,32888.0
2017,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2017,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,43299.0,5526.0
2017,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,63833.0,22952.0
2017,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,57539.0,12452.0
2017,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,75990.0,63034.0
2017,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,98475.0,36293.0
2017,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,,
2017,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,64208.0,15477.0
2017,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,69911.0,15097.0
2017,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,28566.0,13917.0
2017,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,72708.0,62193.0
2017,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,65848.0,45869.0
2017,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,63393.0,26052.0
2017,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,43021.0,8684.0
2017,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,55774.0,20870.0
2017,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,46477.0,9740.0
2017,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,72188.0,32979.0
2017,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,54813.0,23036.0
2017,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,56429.0,16208.0
2017,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,47813.0,8028.0
2017,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,59722.0,45681.0
2017,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,40804.0,22540.0
2017,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,,
2017,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,63208.0,17554.0
2017,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,54479.0,15486.0
2017,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,38125.0,9561.0
2017,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,42619.0,15007.0
2017,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2017,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,56181.0,18123.0
2017,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,68077.0,10894.0
2017,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,61711.0,17245.0
2017,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,68333.0,34027.0
2017,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,62132.0,17352.0
2017,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,66875.0,13074.0
2017,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,71007.0,16252.0
2017,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,41786.0,12109.0
2017,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,45956.0,23510.0
2017,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,64130.0,8724.0
2017,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,79511.0,17451.0
2017,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,55135.0,24034.0
2017,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,54875.0,35350.0
2017,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,58977.0,23882.0
2017,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,31467.0,984.0
2017,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,36379.0,9518.0
2017,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,32054.0,9546.0
2017,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,38594.0,18464.0
2017,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,39545.0,13790.0
2017,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,57708.0,33317.0
2017,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,32316.0,9104.0
2017,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,42292.0,14117.0
2017,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,26169.0,9416.0
2017,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,59180.0,6425.0
2017,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,83527.0,23650.0
2017,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,61837.0,11110.0
2017,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,83438.0,20718.0
2017,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,31412.0,17992.0
2017,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,51131.0,12678.0
2017,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,60824.0,14288.0
2017,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,45759.0,23655.0
2017,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,104250.0,34724.0
2017,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,,
2017,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,35100.0,13284.0
2017,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,56406.0,32026.0
2017,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,36161.0,11562.0
2017,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,35739.0,6273.0
2017,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,73150.0,16335.0
2017,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,32386.0,9480.0
2017,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,35000.0,7105.0
2017,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,50938.0,7857.0
2017,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,64821.0,20619.0
2017,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,51667.0,39100.0
2017,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,31875.0,17098.0
2017,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,34583.0,3796.0
2017,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,42273.0,6336.0
2017,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,61154.0,28938.0
2017,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,36645.0,11877.0
2017,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,32069.0,21383.0
2017,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,38500.0,18992.0
2017,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,34968.0,4545.0
2017,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,40556.0,14720.0
2017,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,111875.0,24853.0
2017,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,86510.0,8941.0
2017,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2017,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,,
2017,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),41000.0,36569.0
2017,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),87862.0,87670.0
2017,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),54000.0,33174.0
2017,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),38939.0,8130.0
2017,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),46607.0,24860.0
2017,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),72688.0,63551.0
2017,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),55116.0,24863.0
2017,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),43988.0,24005.0
2017,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),47813.0,38298.0
2017,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),98889.0,34838.0
2017,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),155929.0,22394.0
2017,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),83056.0,39988.0
2017,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),31641.0,16961.0
2017,6037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),49796.0,48824.0
2017,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),126587.0,44693.0
2017,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),50000.0,13373.0
2017,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),52000.0,28548.0
2017,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2017,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,,
2017,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,28816.0,22830.0
2017,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,,
2017,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,55968.0,15815.0
2017,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,47898.0,9564.0
2017,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,55208.0,26594.0
2017,6037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,35625.0,22493.0
2017,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,51691.0,40603.0
2017,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,100679.0,29937.0
2017,6037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,139643.0,123851.0
2017,6037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,,
2017,6037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,108125.0,49156.0
2017,6037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,37029.0,32800.0
2017,6037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,,
2017,6037543604,Census Tract 5436.04,Carson,Los Angeles County,California,Carson,85417.0,18287.0
2017,6037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,32969.0,11017.0
2017,6037543702,Census Tract 5437.02,Carson,Los Angeles County,California,Carson,60515.0,21819.0
2017,6037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,59453.0,41087.0
2017,6037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,69762.0,19633.0
2017,6037543802,Census Tract 5438.02,Carson,Los Angeles County,California,Carson,69479.0,13759.0
2017,6037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,67600.0,13991.0
2017,6037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,45104.0,12801.0
2017,6037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,,
2017,6037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,67083.0,26851.0
2017,6037572301,Census Tract 5723.01,Carson,Los Angeles County,California,Carson,45192.0,2744.0
2017,6037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2017,6037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2017,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,78750.0,19160.0
2017,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,136146.0,59617.0
2017,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,,
2017,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,99118.0,22282.0
2017,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,101250.0,36466.0
2017,6037504102,Census Tract 5041.02,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037553000,Census Tract 5530,Cerritos,Los Angeles County,California,Cerritos,83527.0,23650.0
2017,6037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,48750.0,38205.0
2017,6037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,47989.0,16383.0
2017,6037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,107917.0,77633.0
2017,6037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,57692.0,41977.0
2017,6037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,,
2017,6037554900,Census Tract 5549,Cerritos,Los Angeles County,California,Cerritos,70313.0,27095.0
2017,6037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,129655.0,97147.0
2017,6037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,109408.0,26141.0
2017,6037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,82708.0,31715.0
2017,6037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,56292.0,32713.0
2017,6037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,69926.0,38784.0
2017,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,90045.0,64246.0
2017,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,56292.0,32713.0
2017,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,82500.0,31189.0
2017,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,65848.0,45869.0
2017,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,63393.0,26052.0
2017,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,43021.0,8684.0
2017,6037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,55774.0,20870.0
2017,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,67650.0,21697.0
2017,6037400204,Census Tract 4002.04,Claremont,Los Angeles County,California,Claremont,102429.0,19637.0
2017,6037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,,
2017,6037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,,
2017,6037401701,Census Tract 4017.01,Claremont,Los Angeles County,California,Claremont,,
2017,6037401800,Census Tract 4018,Claremont,Los Angeles County,California,Claremont,121957.0,5362.0
2017,6037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,,
2017,6037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,,
2017,6037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,21544.0,19893.0
2017,6037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,63523.0,43413.0
2017,6037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,47500.0,25685.0
2017,6037531901,Census Tract 5319.01,Commerce,Los Angeles County,California,Commerce,40893.0,9159.0
2017,6037532001,Census Tract 5320.01,Commerce,Los Angeles County,California,Commerce,45139.0,12350.0
2017,6037532200,Census Tract 5322,Commerce,Los Angeles County,California,Commerce,48319.0,7737.0
2017,6037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,55694.0,18587.0
2017,6037532303,Census Tract 5323.03,Commerce,Los Angeles County,California,Commerce,37065.0,7679.0
2017,6037532304,Census Tract 5323.04,Commerce,Los Angeles County,California,Commerce,31467.0,984.0
2017,6037532400,Census Tract 5324,Commerce,Los Angeles County,California,Commerce,,
2017,6037533703,Census Tract 5337.03,Commerce,Los Angeles County,California,Commerce,39545.0,13790.0
2017,6037541100,Census Tract 5411,Compton,Los Angeles County,California,Compton,73571.0,25455.0
2017,6037541200,Census Tract 5412,Compton,Los Angeles County,California,Compton,51081.0,16209.0
2017,6037541300,Census Tract 5413,Compton,Los Angeles County,California,Compton,55893.0,11959.0
