YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013A_001E,B19013A_001M
2015,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,72372.0,17214.0
2015,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,56000.0,6411.0
2015,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,81154.0,10007.0
2015,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,62112.0,10955.0
2015,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,56458.0,44584.0
2015,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,81250.0,15804.0
2015,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,43818.0,14105.0
2015,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,127057.0,24561.0
2015,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,102319.0,34285.0
2015,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,101250.0,21103.0
2015,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,95489.0,4615.0
2015,6037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,79950.0,10826.0
2015,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,61853.0,11627.0
2015,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,95250.0,12307.0
2015,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,113897.0,9907.0
2015,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,85581.0,12958.0
2015,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,105152.0,14745.0
2015,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,123594.0,29968.0
2015,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,114722.0,45450.0
2015,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,101250.0,34750.0
2015,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,61286.0,22567.0
2015,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,57303.0,14190.0
2015,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,45966.0,19154.0
2015,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,58478.0,23465.0
2015,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,81250.0,23645.0
2015,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,100000.0,20161.0
2015,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,75707.0,12065.0
2015,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,81364.0,12220.0
2015,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,55375.0,11020.0
2015,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,70978.0,21116.0
2015,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,94250.0,66565.0
2015,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,74732.0,16590.0
2015,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,60250.0,14771.0
2015,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,66458.0,36689.0
2015,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,42694.0,7285.0
2015,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,63289.0,9358.0
2015,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,67159.0,5973.0
2015,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,57885.0,11378.0
2015,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,91094.0,51820.0
2015,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,86875.0,9985.0
2015,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,62450.0,15299.0
2015,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,59853.0,14888.0
2015,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,70417.0,12105.0
2015,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,52024.0,12955.0
2015,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,66037.0,7032.0
2015,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,110909.0,103454.0
2015,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,61500.0,20446.0
2015,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,62222.0,12984.0
2015,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,75729.0,8965.0
2015,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,76635.0,9452.0
2015,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,87438.0,13747.0
2015,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,111161.0,18718.0
2015,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,61033.0,16412.0
2015,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,78382.0,20068.0
2015,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,76875.0,11972.0
2015,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,54583.0,10656.0
2015,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,56647.0,4835.0
2015,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,48080.0,14064.0
2015,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,46434.0,7208.0
2015,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,48672.0,9185.0
2015,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,45536.0,10145.0
2015,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,53375.0,9024.0
2015,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,54000.0,7244.0
2015,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,67500.0,19440.0
2015,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,54375.0,6912.0
2015,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,76806.0,28689.0
2015,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,37614.0,3734.0
2015,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,76667.0,24639.0
2015,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,43750.0,11220.0
2015,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,34643.0,14916.0
2015,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,32788.0,13360.0
2015,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,45982.0,18860.0
2015,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,36429.0,21052.0
2015,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,44000.0,25362.0
2015,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,60139.0,21136.0
2015,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,64074.0,9013.0
2015,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,68553.0,9593.0
2015,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,61912.0,13726.0
2015,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,60801.0,7615.0
2015,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,39722.0,7600.0
2015,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,38393.0,13385.0
2015,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,52537.0,5668.0
2015,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,52740.0,17632.0
2015,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,70417.0,14149.0
2015,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,57500.0,8707.0
2015,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,66339.0,19753.0
2015,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,77014.0,6911.0
2015,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,41463.0,7751.0
2015,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,36642.0,3170.0
2015,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,32981.0,9035.0
2015,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,40732.0,10014.0
2015,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,36167.0,8821.0
2015,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,35368.0,6235.0
2015,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,38462.0,6510.0
2015,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,39107.0,3516.0
2015,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,34598.0,11457.0
2015,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,49375.0,18238.0
2015,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,70188.0,10015.0
2015,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,78077.0,7326.0
2015,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,65250.0,13257.0
2015,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,49750.0,11173.0
2015,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,51365.0,3026.0
2015,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,42500.0,12691.0
2015,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,50000.0,5977.0
2015,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,75357.0,24344.0
2015,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,44500.0,17624.0
2015,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,40734.0,15574.0
2015,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,69167.0,15284.0
2015,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,53566.0,13753.0
2015,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,30547.0,12214.0
2015,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,58819.0,20219.0
2015,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,46750.0,15663.0
2015,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,30000.0,16398.0
2015,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,40119.0,11838.0
2015,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,42328.0,25537.0
2015,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,71875.0,14040.0
2015,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,41166.0,3081.0
2015,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,36643.0,5407.0
2015,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,35833.0,3939.0
2015,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,51082.0,7211.0
2015,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,41000.0,11799.0
2015,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,35625.0,2955.0
2015,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,35813.0,3591.0
2015,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,31905.0,6018.0
2015,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,41579.0,7200.0
2015,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,203553.0,64746.0
2015,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,145284.0,16707.0
2015,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,93838.0,17863.0
2015,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,122891.0,30944.0
2015,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,60938.0,15528.0
2015,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2015,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2015,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,83192.0,22777.0
2015,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,69231.0,11900.0
2015,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,68074.0,11207.0
2015,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,81067.0,16052.0
2015,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,115938.0,16100.0
2015,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,72344.0,11251.0
2015,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),40025.0,4077.0
2015,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),111193.0,23693.0
2015,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),56316.0,23407.0
2015,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),69602.0,9527.0
2015,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),111563.0,33871.0
2015,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),64792.0,15935.0
2015,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),48333.0,13430.0
2015,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),47500.0,7122.0
2015,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),84250.0,18388.0
2015,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),24673.0,6170.0
2015,6037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),35911.0,10803.0
2015,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),42607.0,14150.0
2015,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),67760.0,12159.0
2015,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),65446.0,19174.0
2015,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),72128.0,13015.0
2015,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),93718.0,14643.0
2015,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),67396.0,19181.0
2015,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),80625.0,24026.0
2015,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),72778.0,10817.0
2015,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),77969.0,12721.0
2015,6037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),74076.0,9711.0
2015,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),72125.0,13678.0
2015,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),60445.0,11645.0
2015,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),52541.0,8568.0
2015,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2015,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,80980.0,12759.0
2015,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,135463.0,11725.0
2015,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,99583.0,14414.0
2015,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,123490.0,32570.0
2015,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,121705.0,34167.0
2015,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,115707.0,37628.0
2015,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,71118.0,19021.0
2015,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,94982.0,17624.0
2015,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,72292.0,23994.0
2015,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,60664.0,10352.0
2015,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,40486.0,4748.0
2015,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,64063.0,16986.0
2015,6037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,49952.0,7068.0
2015,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,92143.0,32506.0
2015,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,60085.0,15330.0
2015,6037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,63125.0,29274.0
2015,6037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,77520.0,50613.0
2015,6037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,70875.0,24204.0
2015,6037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,42270.0,13657.0
2015,6037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,62931.0,23086.0
2015,6037543604,Census Tract 5436.04,Carson,Los Angeles County,California,Carson,93929.0,31707.0
2015,6037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,52386.0,14371.0
2015,6037543702,Census Tract 5437.02,Carson,Los Angeles County,California,Carson,64154.0,11992.0
2015,6037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,63462.0,15567.0
2015,6037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,50185.0,27404.0
2015,6037543802,Census Tract 5438.02,Carson,Los Angeles County,California,Carson,51920.0,15156.0
2015,6037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,42163.0,9026.0
2015,6037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,50208.0,11658.0
2015,6037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,55444.0,9484.0
2015,6037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,77417.0,16426.0
2015,6037572301,Census Tract 5723.01,Carson,Los Angeles County,California,Carson,49375.0,13589.0
2015,6037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2015,6037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2015,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,65800.0,12383.0
2015,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,116652.0,12519.0
2015,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,94342.0,16113.0
2015,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,111382.0,15522.0
2015,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,134282.0,5034.0
2015,6037504102,Census Tract 5041.02,Cerritos,Los Angeles County,California,Cerritos,,
2015,6037553000,Census Tract 5530,Cerritos,Los Angeles County,California,Cerritos,70188.0,10015.0
2015,6037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,112717.0,27130.0
2015,6037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,86250.0,18297.0
2015,6037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,86172.0,12493.0
2015,6037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,57885.0,11378.0
2015,6037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,91094.0,51820.0
2015,6037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,86875.0,9985.0
2015,6037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,65000.0,30237.0
2015,6037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,76076.0,4421.0
2015,6037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,110083.0,55007.0
2015,6037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,62450.0,15299.0
2015,6037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,78125.0,15948.0
2015,6037554900,Census Tract 5549,Cerritos,Los Angeles County,California,Cerritos,52024.0,12955.0
2015,6037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,92125.0,10947.0
2015,6037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,76917.0,10963.0
2015,6037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,74525.0,13080.0
2015,6037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,57938.0,5700.0
2015,6037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,55053.0,5165.0
2015,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,70476.0,8434.0
2015,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,57938.0,5700.0
2015,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,75602.0,7378.0
2015,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,56647.0,4835.0
2015,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,48080.0,14064.0
2015,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,46434.0,7208.0
2015,6037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,48672.0,9185.0
2015,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,83421.0,13448.0
2015,6037400204,Census Tract 4002.04,Claremont,Los Angeles County,California,Claremont,124412.0,13622.0
2015,6037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,168450.0,6635.0
2015,6037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,118578.0,15237.0
2015,6037401701,Census Tract 4017.01,Claremont,Los Angeles County,California,Claremont,66658.0,8715.0
2015,6037401800,Census Tract 4018,Claremont,Los Angeles County,California,Claremont,92219.0,13984.0
2015,6037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,47257.0,34419.0
2015,6037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,81759.0,40593.0
2015,6037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,51902.0,19557.0
2015,6037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,63919.0,12636.0
