YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013A_001E,B19013A_001M
2011,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,46144.0,21047.0
2011,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,78702.0,63166.0
2011,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,36678.0,13244.0
2011,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,61250.0,33676.0
2011,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,57375.0,17083.0
2011,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,61250.0,30118.0
2011,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,75625.0,10191.0
2011,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,23367.0,8717.0
2011,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,108839.0,17556.0
2011,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,93750.0,7216.0
2011,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,130083.0,58951.0
2011,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,71971.0,25578.0
2011,6037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,49766.0,14128.0
2011,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,58528.0,17600.0
2011,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,80179.0,45643.0
2011,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,126667.0,29017.0
2011,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,67384.0,17263.0
2011,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,90503.0,5546.0
2011,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,126944.0,33921.0
2011,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,150750.0,42682.0
2011,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,104891.0,23774.0
2011,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,79423.0,37835.0
2011,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,54048.0,42472.0
2011,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,57560.0,19137.0
2011,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,50640.0,9678.0
2011,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,74342.0,25178.0
2011,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,79423.0,21323.0
2011,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,72219.0,17647.0
2011,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,79889.0,13608.0
2011,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,59655.0,14740.0
2011,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,56938.0,16981.0
2011,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,68919.0,33147.0
2011,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,60739.0,21441.0
2011,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,56643.0,10892.0
2011,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,37284.0,8469.0
2011,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,51987.0,7671.0
2011,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,80481.0,19303.0
2011,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,57298.0,11207.0
2011,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,55682.0,11246.0
2011,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,77222.0,15007.0
2011,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,72917.0,8742.0
2011,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,75993.0,12281.0
2011,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,76129.0,27679.0
2011,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,47353.0,17739.0
2011,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,47063.0,11376.0
2011,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,51336.0,22465.0
2011,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,49000.0,49126.0
2011,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,44107.0,18448.0
2011,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,63313.0,17412.0
2011,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,80270.0,24302.0
2011,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,83036.0,20186.0
2011,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,85214.0,12902.0
2011,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,101944.0,58163.0
2011,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,62500.0,24845.0
2011,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,69269.0,6347.0
2011,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,78281.0,15492.0
2011,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,54485.0,7589.0
2011,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,61979.0,30587.0
2011,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,73828.0,17228.0
2011,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,49167.0,13967.0
2011,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,37122.0,16855.0
2011,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,46534.0,13635.0
2011,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,49464.0,12428.0
2011,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,61875.0,13772.0
2011,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,56489.0,4339.0
2011,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,42143.0,13678.0
2011,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,70556.0,38207.0
2011,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,40000.0,13957.0
2011,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,86319.0,36845.0
2011,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,60288.0,7702.0
2011,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,48931.0,3749.0
2011,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,67188.0,39977.0
2011,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,38792.0,8562.0
2011,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,52159.0,19719.0
2011,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,50598.0,8271.0
2011,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,61118.0,24035.0
2011,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,61944.0,9117.0
2011,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,55417.0,13097.0
2011,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,46793.0,12582.0
2011,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,59167.0,33047.0
2011,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,35878.0,13051.0
2011,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,49022.0,10502.0
2011,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,48009.0,19093.0
2011,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,42367.0,3522.0
2011,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,63309.0,23629.0
2011,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,35694.0,15809.0
2011,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,53918.0,4794.0
2011,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,57778.0,29321.0
2011,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,43833.0,23905.0
2011,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,42534.0,12603.0
2011,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,40424.0,6325.0
2011,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,32788.0,5331.0
2011,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,34007.0,9204.0
2011,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,40726.0,7523.0
2011,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,42434.0,16930.0
2011,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,35854.0,10900.0
2011,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,28413.0,7543.0
2011,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,65818.0,9309.0
2011,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,67857.0,18675.0
2011,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,53202.0,6978.0
2011,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,60375.0,13921.0
2011,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,56818.0,20678.0
2011,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,56607.0,21752.0
2011,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,44191.0,13909.0
2011,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,54792.0,11146.0
2011,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,51691.0,27897.0
2011,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,48646.0,43323.0
2011,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,27621.0,5283.0
2011,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,65388.0,10478.0
2011,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,50760.0,14172.0
2011,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,22956.0,5963.0
2011,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,44625.0,19586.0
2011,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,62902.0,24473.0
2011,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,33836.0,8668.0
2011,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,45119.0,11857.0
2011,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,39947.0,18162.0
2011,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,74318.0,26872.0
2011,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,38103.0,10708.0
2011,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,31250.0,4914.0
2011,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,34006.0,5775.0
2011,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,38125.0,15753.0
2011,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,34279.0,7422.0
2011,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,43480.0,9454.0
2011,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,30956.0,7701.0
2011,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,44185.0,8254.0
2011,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,36422.0,2198.0
2011,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,205156.0,36977.0
2011,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,198375.0,39703.0
2011,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,156667.0,35778.0
2011,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,117180.0,61261.0
2011,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,59467.0,16475.0
2011,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,207455.0,74768.0
2011,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,166490.0,64076.0
2011,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,73381.0,17772.0
2011,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,64338.0,14190.0
2011,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,91086.0,14019.0
2011,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,63936.0,6208.0
2011,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,87198.0,20033.0
2011,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,103077.0,31397.0
2011,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),50081.0,15435.0
2011,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),81800.0,27455.0
2011,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),63864.0,13353.0
2011,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),65878.0,9278.0
2011,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),86932.0,19310.0
2011,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),66042.0,15491.0
2011,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),42083.0,12625.0
2011,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),44242.0,12044.0
2011,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),111667.0,20801.0
2011,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),32656.0,7359.0
2011,6037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),38226.0,5441.0
2011,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),54316.0,3435.0
2011,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),53750.0,10958.0
2011,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),79219.0,8644.0
2011,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),61087.0,15640.0
2011,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),69659.0,12045.0
2011,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),68214.0,18698.0
2011,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),76250.0,21270.0
2011,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),67125.0,15995.0
2011,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),69853.0,14593.0
2011,6037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),73925.0,11572.0
2011,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),76439.0,23666.0
2011,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),52500.0,8206.0
2011,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),42972.0,6646.0
2011,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2011,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,100250.0,19308.0
2011,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,135583.0,30336.0
2011,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,128784.0,20836.0
2011,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,159038.0,69549.0
2011,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,145850.0,17736.0
2011,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,126434.0,21307.0
2011,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,94412.0,30361.0
2011,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,92619.0,7029.0
2011,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,65125.0,18547.0
2011,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,63553.0,20971.0
2011,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,41329.0,12501.0
2011,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,54706.0,35636.0
2011,6037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,57708.0,19059.0
2011,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,73553.0,4831.0
2011,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,53088.0,8244.0
2011,6037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,42059.0,30914.0
2011,6037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,36330.0,1042.0
2011,6037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,50096.0,7883.0
2011,6037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,52308.0,15086.0
2011,6037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,60357.0,13038.0
2011,6037543604,Census Tract 5436.04,Carson,Los Angeles County,California,Carson,74750.0,23148.0
2011,6037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,50114.0,15298.0
2011,6037543702,Census Tract 5437.02,Carson,Los Angeles County,California,Carson,62198.0,12822.0
2011,6037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,74479.0,20768.0
2011,6037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,54223.0,10712.0
2011,6037543802,Census Tract 5438.02,Carson,Los Angeles County,California,Carson,42500.0,27372.0
2011,6037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,59355.0,16697.0
2011,6037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,56957.0,17720.0
2011,6037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,35547.0,21523.0
2011,6037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,58125.0,9417.0
2011,6037572301,Census Tract 5723.01,Carson,Los Angeles County,California,Carson,27060.0,10903.0
2011,6037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2011,6037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2011,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,67184.0,7431.0
2011,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,96563.0,30686.0
2011,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,104806.0,17530.0
2011,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,115921.0,24550.0
2011,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,128967.0,3522.0
2011,6037504102,Census Tract 5041.02,Cerritos,Los Angeles County,California,Cerritos,,
2011,6037553000,Census Tract 5530,Cerritos,Los Angeles County,California,Cerritos,67857.0,18675.0
2011,6037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,105313.0,13938.0
2011,6037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,93177.0,22264.0
2011,6037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,105278.0,22881.0
2011,6037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,55682.0,11246.0
2011,6037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,77222.0,15007.0
2011,6037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,72917.0,8742.0
2011,6037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,44875.0,32909.0
2011,6037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,85972.0,27526.0
2011,6037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,118088.0,58690.0
2011,6037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,75993.0,12281.0
2011,6037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,75000.0,27595.0
2011,6037554900,Census Tract 5549,Cerritos,Los Angeles County,California,Cerritos,47063.0,11376.0
2011,6037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,98173.0,15229.0
2011,6037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,72262.0,17598.0
2011,6037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,60326.0,15342.0
2011,6037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,62103.0,10327.0
2011,6037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,54522.0,13239.0
2011,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,70200.0,4273.0
2011,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,62103.0,10327.0
2011,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,73450.0,10417.0
2011,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,61979.0,30587.0
2011,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,73828.0,17228.0
2011,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,49167.0,13967.0
2011,6037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,37122.0,16855.0
2011,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,79592.0,12427.0
2011,6037400204,Census Tract 4002.04,Claremont,Los Angeles County,California,Claremont,125234.0,12578.0
2011,6037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,160147.0,21562.0
2011,6037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,138929.0,17611.0
2011,6037401701,Census Tract 4017.01,Claremont,Los Angeles County,California,Claremont,68958.0,11747.0
2011,6037401800,Census Tract 4018,Claremont,Los Angeles County,California,Claremont,83880.0,15094.0
2011,6037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,58500.0,27255.0
2011,6037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,76128.0,14315.0
2011,6037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,43966.0,17903.0
