YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013I_001E,B19013I_001M
2024,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,97266.0,24143.0
2024,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,61223.0,27811.0
2024,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,132750.0,77234.0
2024,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,,
2024,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,99938.0,79716.0
2024,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,,
2024,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,196964.0,66356.0
2024,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,102725.0,19512.0
2024,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,100766.0,14817.0
2024,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,59936.0,41902.0
2024,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,119359.0,45316.0
2024,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,73512.0,3529.0
2024,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,,
2024,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,87760.0,54291.0
2024,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,86276.0,16265.0
2024,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,58900.0,45738.0
2024,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,98869.0,36506.0
2024,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,169688.0,65769.0
2024,6037431701,Census Tract 4317.01,Arcadia,Los Angeles County,California,Arcadia,71069.0,18499.0
2024,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,,
2024,6037432502,Census Tract 4325.02,Arcadia,Los Angeles County,California,Arcadia,133000.0,26425.0
2024,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,112283.0,30090.0
2024,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,108750.0,8508.0
2024,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,75208.0,70645.0
2024,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,100076.0,65118.0
2024,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,118882.0,4156.0
2024,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,81139.0,20799.0
2024,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,90455.0,30114.0
2024,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,136571.0,26428.0
2024,6037980035,Census Tract 9800.35,Avocado Heights,Los Angeles County,California,AvocadoHeights,68958.0,29262.0
2024,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,83066.0,15198.0
2024,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,107682.0,31468.0
2024,6037400605,Census Tract 4006.05,Azusa,Los Angeles County,California,Azusa,92838.0,32429.0
2024,6037400801,Census Tract 4008.01,Azusa,Los Angeles County,California,Azusa,108316.0,34326.0
2024,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,123571.0,7743.0
2024,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,89432.0,27310.0
2024,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,73643.0,22099.0
2024,6037404203,Census Tract 4042.03,Azusa,Los Angeles County,California,Azusa,77169.0,27700.0
2024,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,87155.0,19442.0
2024,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,77188.0,45742.0
2024,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,86286.0,14454.0
2024,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,91821.0,18729.0
2024,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,54609.0,14398.0
2024,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,88333.0,31854.0
2024,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,89641.0,10537.0
2024,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,75820.0,24308.0
2024,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,86797.0,11181.0
2024,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,84091.0,16434.0
2024,6037404804,Census Tract 4048.04,Baldwin Park,Los Angeles County,California,BaldwinPark,80139.0,8494.0
2024,6037404805,Census Tract 4048.05,Baldwin Park,Los Angeles County,California,BaldwinPark,68776.0,4676.0
2024,6037404806,Census Tract 4048.06,Baldwin Park,Los Angeles County,California,BaldwinPark,68571.0,11943.0
2024,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,82045.0,52210.0
2024,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,57679.0,23717.0
2024,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,85324.0,10310.0
2024,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,83371.0,6372.0
2024,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,69625.0,29352.0
2024,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,99868.0,28916.0
2024,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,87824.0,8940.0
2024,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,79013.0,13554.0
2024,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,75147.0,23233.0
2024,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,79554.0,24811.0
2024,6037406903,Census Tract 4069.03,Baldwin Park,Los Angeles County,California,BaldwinPark,82943.0,37345.0
2024,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,87863.0,11466.0
2024,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,118477.0,16107.0
2024,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,68170.0,27868.0
2024,6037533201,Census Tract 5332.01,Bell,Los Angeles County,California,Bell,70147.0,35084.0
2024,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,66297.0,21648.0
2024,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,66083.0,29890.0
2024,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,49495.0,11267.0
2024,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,50000.0,8991.0
2024,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,84405.0,13173.0
2024,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,69044.0,29051.0
2024,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,70833.0,12877.0
2024,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,101842.0,35099.0
2024,6037553201,Census Tract 5532.01,Bellflower,Los Angeles County,California,Bellflower,102232.0,27333.0
2024,6037553202,Census Tract 5532.02,Bellflower,Los Angeles County,California,Bellflower,107976.0,68665.0
2024,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,100574.0,15418.0
2024,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,107554.0,48915.0
2024,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,83412.0,39296.0
2024,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,66410.0,12214.0
2024,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,51750.0,19061.0
2024,6037554106,Census Tract 5541.06,Bellflower,Los Angeles County,California,Bellflower,79559.0,27046.0
2024,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,110800.0,28578.0
2024,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,61202.0,32791.0
2024,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,42089.0,28102.0
2024,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,84323.0,18067.0
2024,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,61511.0,12624.0
2024,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,72215.0,10619.0
2024,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,83300.0,19106.0
2024,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,62204.0,50059.0
2024,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,106506.0,42531.0
2024,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,63882.0,9161.0
2024,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,59659.0,5976.0
2024,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,71052.0,3822.0
2024,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,88668.0,9015.0
2024,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,65119.0,22140.0
2024,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,47271.0,15563.0
2024,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,59432.0,12197.0
2024,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,54722.0,25066.0
2024,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,53281.0,5856.0
2024,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2024,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2024,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,76131.0,41729.0
2024,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,67708.0,30260.0
2024,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,210944.0,67666.0
2024,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,98875.0,42427.0
2024,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,205616.0,33336.0
2024,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,181250.0,150919.0
2024,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),93863.0,8531.0
2024,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),93750.0,41303.0
2024,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),65625.0,29011.0
2024,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),59464.0,39249.0
2024,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),83750.0,32585.0
2024,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),59327.0,56636.0
2024,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),63527.0,29353.0
2024,6037310704,Census Tract 3107.04,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),84357.0,8854.0
2024,6037310705,Census Tract 3107.05,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),135033.0,67391.0
2024,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),116750.0,45826.0
2024,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),104081.0,24757.0
2024,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),157838.0,46788.0
2024,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),134948.0,90312.0
2024,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),99018.0,13979.0
2024,6037311601,Census Tract 3116.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037311602,Census Tract 3116.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),85181.0,33384.0
2024,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),114750.0,31104.0
2024,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),63750.0,28769.0
2024,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),94099.0,7982.0
2024,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,,
2024,6037800103,Census Tract 8001.03,Calabasas,Los Angeles County,California,Calabasas,163077.0,90364.0
2024,6037800104,Census Tract 8001.04,Calabasas,Los Angeles County,California,Calabasas,,
2024,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,,
2024,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,86006.0,58653.0
2024,6037800205,Census Tract 8002.05,Calabasas,Los Angeles County,California,Calabasas,163185.0,62266.0
2024,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,,
2024,6037800337,Census Tract 8003.37,Calabasas,Los Angeles County,California,Calabasas,80363.0,38239.0
2024,6037541003,Census Tract 5410.03,Carson,Los Angeles County,California,Carson,64960.0,28798.0
2024,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,108255.0,39644.0
2024,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,,
2024,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,103922.0,24382.0
2024,6037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,163173.0,114150.0
2024,6037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,,
2024,6037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,93030.0,21258.0
2024,6037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,96094.0,68903.0
2024,6037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,86941.0,50295.0
2024,6037543607,Census Tract 5436.07,Carson,Los Angeles County,California,Carson,,
2024,6037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,148287.0,27548.0
2024,6037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,120123.0,18917.0
2024,6037543704,Census Tract 5437.04,Carson,Los Angeles County,California,Carson,94813.0,32704.0
2024,6037543705,Census Tract 5437.05,Carson,Los Angeles County,California,Carson,115487.0,39187.0
2024,6037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,102147.0,18420.0
2024,6037543803,Census Tract 5438.03,Carson,Los Angeles County,California,Carson,75352.0,32063.0
2024,6037543804,Census Tract 5438.04,Carson,Los Angeles County,California,Carson,119776.0,7975.0
2024,6037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,134427.0,29156.0
2024,6037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,90913.0,15454.0
2024,6037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,83681.0,30606.0
2024,6037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,96823.0,14774.0
2024,6037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2024,6037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2024,6037980037,Census Tract 9800.37,Carson,Los Angeles County,California,Carson,,
2024,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,99886.0,14450.0
2024,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,181406.0,25466.0
2024,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,150625.0,45551.0
2024,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,140540.0,33383.0
2024,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,244250.0,30180.0
2024,6037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,,
2024,6037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,207571.0,20801.0
2024,6037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,171250.0,125851.0
2024,6037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,168333.0,100941.0
2024,6037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,65313.0,39127.0
2024,6037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,,
2024,6037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,,
2024,6037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,92878.0,8722.0
2024,6037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,,
2024,6037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,108393.0,48656.0
2024,6037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,79627.0,76918.0
2024,6037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,151625.0,14552.0
2024,6037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,190500.0,87444.0
2024,6037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,93750.0,40805.0
2024,6037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,88656.0,27935.0
2024,6037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,86799.0,26028.0
2024,6037400801,Census Tract 4008.01,Citrus,Los Angeles County,California,Citrus,108316.0,34326.0
2024,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,88656.0,27935.0
2024,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,146571.0,24804.0
2024,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,123571.0,7743.0
2024,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,89432.0,27310.0
2024,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,73643.0,22099.0
2024,6037404203,Census Tract 4042.03,Citrus,Los Angeles County,California,Citrus,77169.0,27700.0
2024,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,115938.0,60531.0
2024,6037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,237500.0,78653.0
2024,6037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,171300.0,23572.0
2024,6037400209,Census Tract 4002.09,Claremont,Los Angeles County,California,Claremont,107917.0,66925.0
2024,6037401705,Census Tract 4017.05,Claremont,Los Angeles County,California,Claremont,136607.0,60581.0
2024,6037401801,Census Tract 4018.01,Claremont,Los Angeles County,California,Claremont,140159.0,67161.0
2024,6037401802,Census Tract 4018.02,Claremont,Los Angeles County,California,Claremont,190893.0,22012.0
2024,6037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,87656.0,66021.0
2024,6037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,188844.0,55154.0
2024,6037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,75380.0,33242.0
2024,6037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,100083.0,61059.0
2024,6037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,65067.0,11784.0
2024,6037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,74318.0,24037.0
2024,6037532303,Census Tract 5323.03,Commerce,Los Angeles County,California,Commerce,80701.0,4832.0
2024,6037532304,Census Tract 5323.04,Commerce,Los Angeles County,California,Commerce,68170.0,27868.0
2024,6037541100,Census Tract 5411,Compton,Los Angeles County,California,Compton,95223.0,11023.0
2024,6037541200,Census Tract 5412,Compton,Los Angeles County,California,Compton,62083.0,16165.0
2024,6037541300,Census Tract 5413,Compton,Los Angeles County,California,Compton,103938.0,34383.0
2024,6037541603,Census Tract 5416.03,Compton,Los Angeles County,California,Compton,71289.0,14222.0
2024,6037541604,Census Tract 5416.04,Compton,Los Angeles County,California,Compton,65000.0,25096.0
2024,6037541605,Census Tract 5416.05,Compton,Los Angeles County,California,Compton,89405.0,26095.0
2024,6037541606,Census Tract 5416.06,Compton,Los Angeles County,California,Compton,51736.0,27401.0
2024,6037541801,Census Tract 5418.01,Compton,Los Angeles County,California,Compton,72750.0,19516.0
2024,6037541802,Census Tract 5418.02,Compton,Los Angeles County,California,Compton,83333.0,25361.0
2024,6037542000,Census Tract 5420,Compton,Los Angeles County,California,Compton,94659.0,18513.0
2024,6037542103,Census Tract 5421.03,Compton,Los Angeles County,California,Compton,89250.0,27121.0
2024,6037542104,Census Tract 5421.04,Compton,Los Angeles County,California,Compton,74826.0,15169.0
2024,6037542105,Census Tract 5421.05,Compton,Los Angeles County,California,Compton,73226.0,27574.0
2024,6037542106,Census Tract 5421.06,Compton,Los Angeles County,California,Compton,56250.0,13400.0
2024,6037542200,Census Tract 5422,Compton,Los Angeles County,California,Compton,83141.0,14026.0
2024,6037542401,Census Tract 5424.01,Compton,Los Angeles County,California,Compton,63603.0,21988.0
2024,6037542402,Census Tract 5424.02,Compton,Los Angeles County,California,Compton,98833.0,29867.0
2024,6037542501,Census Tract 5425.01,Compton,Los Angeles County,California,Compton,,
2024,6037542502,Census Tract 5425.02,Compton,Los Angeles County,California,Compton,66417.0,21742.0
2024,6037542601,Census Tract 5426.01,Compton,Los Angeles County,California,Compton,79563.0,17982.0
2024,6037542602,Census Tract 5426.02,Compton,Los Angeles County,California,Compton,76838.0,32893.0
2024,6037542700,Census Tract 5427,Compton,Los Angeles County,California,Compton,80432.0,13769.0
2024,6037542800,Census Tract 5428,Compton,Los Angeles County,California,Compton,89063.0,23897.0
2024,6037542900,Census Tract 5429,Compton,Los Angeles County,California,Compton,98924.0,19318.0
2024,6037543000,Census Tract 5430,Compton,Los Angeles County,California,Compton,57431.0,54083.0
