YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013D_001E,B19013D_001M
2024,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,71500.0,11323.0
2024,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,122500.0,20840.0
2024,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,68646.0,35095.0
2024,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,92969.0,29583.0
2024,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,125536.0,60618.0
2024,6037603706,Census Tract 6037.06,Alondra Park,Los Angeles County,California,AlondraPark,,
2024,6037460101,Census Tract 4601.01,Altadena,Los Angeles County,California,Altadena,,
2024,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,227000.0,54936.0
2024,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,210875.0,108180.0
2024,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,,
2024,6037460401,Census Tract 4604.01,Altadena,Los Angeles County,California,Altadena,,
2024,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,156625.0,68762.0
2024,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,201058.0,182021.0
2024,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,217143.0,126418.0
2024,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,181875.0,94100.0
2024,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,128914.0,32525.0
2024,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,170469.0,67123.0
2024,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,171583.0,39573.0
2024,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,138068.0,54509.0
2024,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,79375.0,40366.0
2024,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,107344.0,40748.0
2024,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,104028.0,27978.0
2024,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,121058.0,13580.0
2024,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,149150.0,39772.0
2024,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,127457.0,81367.0
2024,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,111190.0,24015.0
2024,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,118469.0,13456.0
2024,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,86313.0,20897.0
2024,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,121250.0,24547.0
2024,6037431701,Census Tract 4317.01,Arcadia,Los Angeles County,California,Arcadia,95341.0,61042.0
2024,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,76250.0,28573.0
2024,6037432502,Census Tract 4325.02,Arcadia,Los Angeles County,California,Arcadia,133333.0,84390.0
2024,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,160875.0,30872.0
2024,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,120605.0,31271.0
2024,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,86141.0,23247.0
2024,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,,
2024,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2024,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,79500.0,51389.0
2024,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2024,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2024,6037980035,Census Tract 9800.35,Avocado Heights,Los Angeles County,California,AvocadoHeights,,
2024,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,122115.0,23137.0
2024,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,138676.0,36439.0
2024,6037400605,Census Tract 4006.05,Azusa,Los Angeles County,California,Azusa,117708.0,20888.0
2024,6037400801,Census Tract 4008.01,Azusa,Los Angeles County,California,Azusa,145000.0,44116.0
2024,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,128750.0,122864.0
2024,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,128864.0,42811.0
2024,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,129602.0,43846.0
2024,6037404203,Census Tract 4042.03,Azusa,Los Angeles County,California,Azusa,,
2024,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,132143.0,97990.0
2024,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,,
2024,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,75865.0,35763.0
2024,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,,
2024,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,,
2024,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,135329.0,39900.0
2024,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,59792.0,36542.0
2024,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,67019.0,20585.0
2024,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,53594.0,49918.0
2024,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,156563.0,70315.0
2024,6037404804,Census Tract 4048.04,Baldwin Park,Los Angeles County,California,BaldwinPark,61350.0,29060.0
2024,6037404805,Census Tract 4048.05,Baldwin Park,Los Angeles County,California,BaldwinPark,41116.0,24485.0
2024,6037404806,Census Tract 4048.06,Baldwin Park,Los Angeles County,California,BaldwinPark,94559.0,17399.0
2024,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,99514.0,46857.0
2024,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,85052.0,11257.0
2024,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,115469.0,23231.0
2024,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,,
2024,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,83798.0,22624.0
2024,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,82935.0,48576.0
2024,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,55792.0,26110.0
2024,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,83929.0,53514.0
2024,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,60833.0,24622.0
2024,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,98884.0,28667.0
2024,6037406903,Census Tract 4069.03,Baldwin Park,Los Angeles County,California,BaldwinPark,85329.0,34537.0
2024,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,98715.0,15808.0
2024,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,138190.0,58393.0
2024,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,,
2024,6037533201,Census Tract 5332.01,Bell,Los Angeles County,California,Bell,,
2024,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,,
2024,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,,
2024,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,,
2024,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,,
2024,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,,
2024,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,,
2024,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,,
2024,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,102697.0,14495.0
2024,6037553201,Census Tract 5532.01,Bellflower,Los Angeles County,California,Bellflower,48250.0,21469.0
2024,6037553202,Census Tract 5532.02,Bellflower,Los Angeles County,California,Bellflower,105609.0,71317.0
2024,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,,
2024,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,59545.0,21169.0
2024,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,129250.0,100992.0
2024,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,110556.0,41929.0
2024,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,,
2024,6037554106,Census Tract 5541.06,Bellflower,Los Angeles County,California,Bellflower,95227.0,73479.0
2024,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,72188.0,45474.0
2024,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,73750.0,1143.0
2024,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,,
2024,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,102875.0,67290.0
2024,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,,
2024,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,86898.0,53345.0
2024,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,106121.0,65494.0
2024,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,,
2024,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,117375.0,33018.0
2024,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2024,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2024,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2024,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,174063.0,92341.0
2024,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2024,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2024,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2024,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2024,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,,
2024,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,245642.0,143257.0
2024,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2024,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,73266.0,70331.0
2024,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,120586.0,43325.0
2024,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,88621.0,3742.0
2024,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2024,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2024,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,172321.0,156293.0
2024,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),244125.0,162259.0
2024,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),124141.0,43864.0
2024,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),172632.0,68036.0
2024,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),182679.0,114144.0
2024,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),187823.0,31814.0
2024,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),99261.0,20897.0
2024,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),176724.0,127615.0
2024,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),130667.0,117198.0
2024,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037310704,Census Tract 3107.04,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),101161.0,42585.0
2024,6037310705,Census Tract 3107.05,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),181118.0,43999.0
2024,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),126797.0,101072.0
2024,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),194301.0,44805.0
2024,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),117857.0,112007.0
2024,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),185607.0,73160.0
2024,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),109076.0,95414.0
2024,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),156838.0,101128.0
2024,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),134712.0,21781.0
2024,6037311601,Census Tract 3116.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),130572.0,61110.0
2024,6037311602,Census Tract 3116.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),136026.0,86914.0
2024,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),116250.0,66283.0
2024,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2024,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,174545.0,57066.0
2024,6037800103,Census Tract 8001.03,Calabasas,Los Angeles County,California,Calabasas,,
2024,6037800104,Census Tract 8001.04,Calabasas,Los Angeles County,California,Calabasas,193654.0,119857.0
2024,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,,
2024,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,,
2024,6037800205,Census Tract 8002.05,Calabasas,Los Angeles County,California,Calabasas,,
2024,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,,
2024,6037800337,Census Tract 8003.37,Calabasas,Los Angeles County,California,Calabasas,132900.0,78996.0
2024,6037541003,Census Tract 5410.03,Carson,Los Angeles County,California,Carson,,
2024,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,,
2024,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,,
2024,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,152645.0,63026.0
2024,6037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,87204.0,76013.0
2024,6037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,,
2024,6037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,79188.0,38565.0
2024,6037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,120500.0,28760.0
2024,6037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,154787.0,44781.0
2024,6037543607,Census Tract 5436.07,Carson,Los Angeles County,California,Carson,153849.0,24467.0
2024,6037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,140625.0,32539.0
2024,6037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,148429.0,35274.0
2024,6037543704,Census Tract 5437.04,Carson,Los Angeles County,California,Carson,124250.0,53606.0
2024,6037543705,Census Tract 5437.05,Carson,Los Angeles County,California,Carson,147885.0,123291.0
2024,6037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,140815.0,22809.0
2024,6037543803,Census Tract 5438.03,Carson,Los Angeles County,California,Carson,125375.0,85720.0
2024,6037543804,Census Tract 5438.04,Carson,Los Angeles County,California,Carson,195822.0,41124.0
2024,6037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,144271.0,25202.0
2024,6037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,,
2024,6037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,131184.0,39578.0
2024,6037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,118750.0,36716.0
2024,6037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2024,6037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2024,6037980037,Census Tract 9800.37,Carson,Los Angeles County,California,Carson,,
2024,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,,
2024,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,156012.0,28150.0
2024,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,121776.0,88313.0
2024,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,125590.0,8622.0
2024,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,248269.0,54125.0
2024,6037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,134808.0,39622.0
2024,6037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,187560.0,36191.0
2024,6037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,149091.0,40678.0
2024,6037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,143269.0,24817.0
2024,6037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,87774.0,15620.0
2024,6037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,165298.0,56500.0
2024,6037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,153906.0,19746.0
2024,6037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,122250.0,23465.0
2024,6037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,116134.0,28929.0
2024,6037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,154615.0,49079.0
2024,6037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,121989.0,42204.0
2024,6037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,132917.0,45651.0
2024,6037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,96979.0,55572.0
2024,6037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,128750.0,23300.0
2024,6037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,87536.0,25026.0
2024,6037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,89891.0,33380.0
2024,6037400801,Census Tract 4008.01,Citrus,Los Angeles County,California,Citrus,145000.0,44116.0
2024,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,87536.0,25026.0
2024,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,120000.0,43904.0
2024,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,128750.0,122864.0
2024,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,128864.0,42811.0
2024,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,129602.0,43846.0
2024,6037404203,Census Tract 4042.03,Citrus,Los Angeles County,California,Citrus,,
2024,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,144196.0,42238.0
2024,6037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,220938.0,69641.0
2024,6037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,,
2024,6037400209,Census Tract 4002.09,Claremont,Los Angeles County,California,Claremont,,
2024,6037401705,Census Tract 4017.05,Claremont,Los Angeles County,California,Claremont,,
2024,6037401801,Census Tract 4018.01,Claremont,Los Angeles County,California,Claremont,163230.0,62533.0
2024,6037401802,Census Tract 4018.02,Claremont,Los Angeles County,California,Claremont,,
2024,6037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,,
2024,6037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,,
2024,6037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,35491.0,20921.0
2024,6037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,146000.0,80475.0
2024,6037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,,
2024,6037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,,
2024,6037532303,Census Tract 5323.03,Commerce,Los Angeles County,California,Commerce,,
2024,6037532304,Census Tract 5323.04,Commerce,Los Angeles County,California,Commerce,,
2024,6037541100,Census Tract 5411,Compton,Los Angeles County,California,Compton,,
2024,6037541200,Census Tract 5412,Compton,Los Angeles County,California,Compton,,
2024,6037541300,Census Tract 5413,Compton,Los Angeles County,California,Compton,,
2024,6037541603,Census Tract 5416.03,Compton,Los Angeles County,California,Compton,,
2024,6037541604,Census Tract 5416.04,Compton,Los Angeles County,California,Compton,,
2024,6037541605,Census Tract 5416.05,Compton,Los Angeles County,California,Compton,,
2024,6037541606,Census Tract 5416.06,Compton,Los Angeles County,California,Compton,,
2024,6037541801,Census Tract 5418.01,Compton,Los Angeles County,California,Compton,,
2024,6037541802,Census Tract 5418.02,Compton,Los Angeles County,California,Compton,,
2024,6037542000,Census Tract 5420,Compton,Los Angeles County,California,Compton,178693.0,70522.0
2024,6037542103,Census Tract 5421.03,Compton,Los Angeles County,California,Compton,,
2024,6037542104,Census Tract 5421.04,Compton,Los Angeles County,California,Compton,,
2024,6037542105,Census Tract 5421.05,Compton,Los Angeles County,California,Compton,,
2024,6037542106,Census Tract 5421.06,Compton,Los Angeles County,California,Compton,14250.0,4571.0
2024,6037542200,Census Tract 5422,Compton,Los Angeles County,California,Compton,,
2024,6037542401,Census Tract 5424.01,Compton,Los Angeles County,California,Compton,,
2024,6037542402,Census Tract 5424.02,Compton,Los Angeles County,California,Compton,,
2024,6037542501,Census Tract 5425.01,Compton,Los Angeles County,California,Compton,,
2024,6037542502,Census Tract 5425.02,Compton,Los Angeles County,California,Compton,,
2024,6037542601,Census Tract 5426.01,Compton,Los Angeles County,California,Compton,,
2024,6037542602,Census Tract 5426.02,Compton,Los Angeles County,California,Compton,,
2024,6037542700,Census Tract 5427,Compton,Los Angeles County,California,Compton,,
2024,6037542800,Census Tract 5428,Compton,Los Angeles County,California,Compton,,
2024,6037542900,Census Tract 5429,Compton,Los Angeles County,California,Compton,,
2024,6037543000,Census Tract 5430,Compton,Los Angeles County,California,Compton,,
2024,6037543100,Census Tract 5431,Compton,Los Angeles County,California,Compton,,
2024,6037543201,Census Tract 5432.01,Compton,Los Angeles County,California,Compton,,
2024,6037543203,Census Tract 5432.03,Compton,Los Angeles County,California,Compton,,
2024,6037543305,Census Tract 5433.05,Compton,Los Angeles County,California,Compton,,
2024,6037403601,Census Tract 4036.01,Covina,Los Angeles County,California,Covina,152883.0,23118.0
2024,6037403702,Census Tract 4037.02,Covina,Los Angeles County,California,Covina,132917.0,45651.0
2024,6037403703,Census Tract 4037.03,Covina,Los Angeles County,California,Covina,96979.0,55572.0
2024,6037403721,Census Tract 4037.21,Covina,Los Angeles County,California,Covina,128750.0,23300.0
2024,6037403722,Census Tract 4037.22,Covina,Los Angeles County,California,Covina,165478.0,42490.0
2024,6037403801,Census Tract 4038.01,Covina,Los Angeles County,California,Covina,87536.0,25026.0
2024,6037403802,Census Tract 4038.02,Covina,Los Angeles County,California,Covina,89891.0,33380.0
2024,6037405400,Census Tract 4054,Covina,Los Angeles County,California,Covina,99349.0,48593.0
