YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013D_001E,B19013D_001M
2012,6037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,92019.0,19361.0
2012,6037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,92115.0,84581.0
2012,6037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,69091.0,11746.0
2012,6037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,50625.0,18748.0
2012,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,82063.0,68530.0
2012,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,54706.0,19095.0
2012,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,53068.0,12337.0
2012,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,41898.0,12588.0
2012,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,37905.0,16710.0
2012,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,32222.0,18755.0
2012,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,50556.0,9847.0
2012,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,59453.0,12780.0
2012,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,41875.0,14265.0
2012,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,45492.0,9186.0
2012,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,39438.0,22288.0
2012,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,31328.0,11720.0
2012,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,70625.0,13976.0
2012,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,85655.0,23634.0
2012,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,49833.0,8815.0
2012,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,82656.0,25948.0
2012,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,17235.0,14809.0
2012,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,133224.0,98135.0
2012,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,81745.0,21957.0
2012,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,129545.0,27930.0
2012,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,2499.0,
2012,6037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,84432.0,7364.0
2012,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,64028.0,65436.0
2012,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,125750.0,51525.0
2012,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,180500.0,106972.0
2012,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,111292.0,22543.0
2012,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,169318.0,114433.0
2012,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,122344.0,44380.0
2012,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,194205.0,71409.0
2012,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,118472.0,22152.0
2012,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,74886.0,32349.0
2012,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,48788.0,6582.0
2012,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,54476.0,18710.0
2012,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,78149.0,7770.0
2012,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,119191.0,18873.0
2012,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,88068.0,13469.0
2012,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,71413.0,44451.0
2012,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,128264.0,80188.0
2012,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,93711.0,20416.0
2012,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,69038.0,14736.0
2012,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,104514.0,15228.0
2012,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,87100.0,32697.0
2012,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,69310.0,14828.0
2012,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,72188.0,34803.0
2012,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,62000.0,27486.0
2012,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,62500.0,25693.0
2012,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,60824.0,10699.0
2012,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,72803.0,9913.0
2012,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,120066.0,25692.0
2012,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,99583.0,18534.0
2012,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,103889.0,35969.0
2012,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,65583.0,30248.0
2012,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,52318.0,6149.0
2012,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,78429.0,23746.0
2012,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,,
2012,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,
2012,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,93750.0,869.0
2012,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,53536.0,27792.0
2012,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,132583.0,92405.0
2012,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,54259.0,27757.0
2012,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,96635.0,39913.0
2012,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,204129.0,54267.0
2012,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,52336.0,178983.0
2012,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,92212.0,46921.0
2012,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,118889.0,60025.0
2012,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,117115.0,20890.0
2012,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,40375.0,36255.0
2012,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,90185.0,13263.0
2012,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,103558.0,38940.0
2012,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,78835.0,889.0
2012,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,37361.0,36273.0
2012,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,51250.0,55404.0
2012,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,41750.0,20865.0
2012,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,77301.0,20370.0
2012,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,51964.0,37905.0
2012,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,112813.0,118581.0
2012,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,30446.0,11472.0
2012,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,,
2012,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,70833.0,16691.0
2012,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,74107.0,59757.0
2012,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,36125.0,144449.0
2012,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,50842.0,14765.0
2012,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,68036.0,40718.0
2012,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,83063.0,15570.0
2012,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,68631.0,39880.0
2012,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,83571.0,22320.0
2012,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,64375.0,24585.0
2012,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,96250.0,36126.0
2012,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,94250.0,44574.0
2012,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,76019.0,6266.0
2012,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,60179.0,13808.0
2012,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,55625.0,24780.0
2012,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,61500.0,36642.0
2012,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,94722.0,101705.0
2012,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,16932.0,12041.0
2012,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,60795.0,17009.0
2012,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,148365.0,67859.0
2012,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,103125.0,67051.0
2012,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,,
2012,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,,
2012,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,,
2012,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,,
2012,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,,
2012,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,,
2012,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,,
2012,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,,
2012,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,51538.0,70822.0
2012,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,113056.0,46411.0
2012,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,61964.0,33653.0
2012,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,115156.0,44115.0
2012,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,107708.0,44951.0
2012,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,82404.0,30645.0
2012,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,47212.0,27989.0
2012,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,58563.0,46493.0
2012,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,47159.0,3782.0
2012,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,19784.0,111242.0
2012,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,61364.0,47314.0
2012,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,89000.0,62307.0
2012,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,60521.0,95649.0
2012,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,46458.0,14219.0
2012,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,68125.0,24356.0
2012,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,57250.0,55355.0
2012,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,96806.0,131008.0
2012,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,60179.0,27237.0
2012,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,58088.0,10659.0
2012,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,57014.0,56047.0
2012,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,,
2012,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2012,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2012,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,66667.0,46894.0
2012,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,62372.0,41587.0
2012,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,52770.0,28016.0
2012,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,35375.0,48660.0
2012,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2012,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,54722.0,35724.0
2012,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,72188.0,69006.0
2012,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,83043.0,30311.0
2012,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,52266.0,17329.0
2012,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,54167.0,78467.0
2012,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,134375.0,63408.0
2012,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),60208.0,23320.0
2012,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),131250.0,65837.0
2012,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),79615.0,106802.0
2012,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),118472.0,120418.0
2012,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),68158.0,10127.0
2012,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),123542.0,51958.0
2012,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),85682.0,46119.0
2012,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),141731.0,32569.0
2012,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),88750.0,57493.0
2012,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),86250.0,28885.0
2012,6037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),42159.0,18870.0
2012,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),43993.0,8528.0
2012,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),69732.0,34754.0
2012,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),128750.0,39368.0
2012,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),110500.0,62614.0
2012,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),97361.0,36093.0
2012,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),132321.0,36133.0
2012,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),75968.0,49958.0
2012,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),91688.0,21974.0
2012,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),60925.0,27776.0
2012,6037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),100285.0,9523.0
2012,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),74341.0,29770.0
2012,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),73083.0,9635.0
2012,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),41705.0,121400.0
2012,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2012,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,99952.0,191104.0
2012,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,201250.0,93773.0
2012,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,81442.0,141705.0
2012,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,183021.0,88417.0
2012,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,182083.0,119878.0
2012,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,154792.0,249920.0
2012,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,168274.0,4518.0
2012,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,122384.0,14152.0
2012,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,58850.0,23887.0
2012,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,54286.0,118297.0
2012,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,59408.0,23796.0
2012,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,,
2012,6037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,,
2012,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,6693.0,48974.0
2012,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,99375.0,37638.0
2012,6037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,136042.0,77187.0
2012,6037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,97031.0,88772.0
2012,6037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,89250.0,51285.0
2012,6037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,70893.0,17605.0
2012,6037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,82917.0,17106.0
2012,6037543604,Census Tract 5436.04,Carson,Los Angeles County,California,Carson,79130.0,15149.0
2012,6037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,114453.0,27815.0
2012,6037543702,Census Tract 5437.02,Carson,Los Angeles County,California,Carson,79107.0,10572.0
2012,6037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,80625.0,37620.0
2012,6037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,86795.0,15416.0
2012,6037543802,Census Tract 5438.02,Carson,Los Angeles County,California,Carson,72150.0,22887.0
2012,6037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,78393.0,32868.0
2012,6037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,57750.0,22326.0
2012,6037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,68125.0,36904.0
2012,6037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,89730.0,51112.0
2012,6037572301,Census Tract 5723.01,Carson,Los Angeles County,California,Carson,70833.0,40855.0
2012,6037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2012,6037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2012,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,81250.0,67070.0
2012,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,94444.0,136345.0
2012,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,109056.0,12635.0
2012,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,155647.0,56697.0
2012,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,,
2012,6037504102,Census Tract 5041.02,Cerritos,Los Angeles County,California,Cerritos,,
2012,6037553000,Census Tract 5530,Cerritos,Los Angeles County,California,Cerritos,113056.0,46411.0
2012,6037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,76875.0,13768.0
2012,6037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,101250.0,9025.0
2012,6037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,98125.0,23496.0
2012,6037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,72803.0,9913.0
2012,6037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,120066.0,25692.0
2012,6037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,99583.0,18534.0
2012,6037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,102621.0,5081.0
2012,6037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,99583.0,15437.0
2012,6037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,79313.0,46454.0
2012,6037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,103889.0,35969.0
2012,6037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,132661.0,25877.0
2012,6037554900,Census Tract 5549,Cerritos,Los Angeles County,California,Cerritos,78429.0,23746.0
2012,6037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,79609.0,44877.0
2012,6037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,135104.0,131060.0
2012,6037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,91500.0,91967.0
2012,6037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,100060.0,26456.0
2012,6037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,84231.0,13303.0
2012,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,124375.0,52436.0
2012,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,100060.0,26456.0
2012,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,100493.0,33005.0
2012,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,40375.0,36255.0
2012,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,90185.0,13263.0
2012,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,103558.0,38940.0
2012,6037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,78835.0,889.0
2012,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,62361.0,123163.0
2012,6037400204,Census Tract 4002.04,Claremont,Los Angeles County,California,Claremont,112375.0,68735.0
2012,6037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,249750.0,48998.0
2012,6037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,150917.0,73955.0
2012,6037401701,Census Tract 4017.01,Claremont,Los Angeles County,California,Claremont,86458.0,48256.0
2012,6037401800,Census Tract 4018,Claremont,Los Angeles County,California,Claremont,44871.0,61135.0
2012,6037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,,
2012,6037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,61547.0,10562.0
2012,6037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,17194.0,7028.0
2012,6037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,97542.0,176290.0
2012,6037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,,
2012,6037531901,Census Tract 5319.01,Commerce,Los Angeles County,California,Commerce,70455.0,49781.0
2012,6037532001,Census Tract 5320.01,Commerce,Los Angeles County,California,Commerce,27750.0,27709.0
2012,6037532200,Census Tract 5322,Commerce,Los Angeles County,California,Commerce,32969.0,33951.0
2012,6037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,,
